relative_path,independent_object_id,subgroup,class_label,load_hp,fault_size_in,outer_race_position_clock,MVP_retain,alternative_retain,decision_reason
source_domain/cwru_48khz_de/IR014_1.mat,source_domain/cwru_48khz_de/IR014_1.mat,source_48khz_de,IR,1.0,0.014,,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/IR014_2.mat,source_domain/cwru_48khz_de/IR014_2.mat,source_48khz_de,IR,2.0,0.014,,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/IR014_3.mat,source_domain/cwru_48khz_de/IR014_3.mat,source_48khz_de,IR,3.0,0.014,,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/IR021_0.mat,source_domain/cwru_48khz_de/IR021_0.mat,source_48khz_de,IR,0.0,0.021,,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/IR021_1.mat,source_domain/cwru_48khz_de/IR021_1.mat,source_48khz_de,IR,1.0,0.021,,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/IR021_2.mat,source_domain/cwru_48khz_de/IR021_2.mat,source_48khz_de,IR,2.0,0.021,,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/IR021_3.mat,source_domain/cwru_48khz_de/IR021_3.mat,source_48khz_de,IR,3.0,0.021,,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR007@12_0.mat,source_domain/cwru_48khz_de/OR007@12_0.mat,source_48khz_de,OR,0.0,0.007,12.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR007@12_1.mat,source_domain/cwru_48khz_de/OR007@12_1.mat,source_48khz_de,OR,1.0,0.007,12.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR007@12_2.mat,source_domain/cwru_48khz_de/OR007@12_2.mat,source_48khz_de,OR,2.0,0.007,12.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR007@12_3.mat,source_domain/cwru_48khz_de/OR007@12_3.mat,source_48khz_de,OR,3.0,0.007,12.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR007@3_0.mat,source_domain/cwru_48khz_de/OR007@3_0.mat,source_48khz_de,OR,0.0,0.007,3.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR007@3_1.mat,source_domain/cwru_48khz_de/OR007@3_1.mat,source_48khz_de,OR,1.0,0.007,3.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR007@3_2.mat,source_domain/cwru_48khz_de/OR007@3_2.mat,source_48khz_de,OR,2.0,0.007,3.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR007@3_3.mat,source_domain/cwru_48khz_de/OR007@3_3.mat,source_48khz_de,OR,3.0,0.007,3.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR007@6_0.mat,source_domain/cwru_48khz_de/OR007@6_0.mat,source_48khz_de,OR,0.0,0.007,6.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR007@6_1.mat,source_domain/cwru_48khz_de/OR007@6_1.mat,source_48khz_de,OR,1.0,0.007,6.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR007@6_2.mat,source_domain/cwru_48khz_de/OR007@6_2.mat,source_48khz_de,OR,2.0,0.007,6.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR007@6_3.mat,source_domain/cwru_48khz_de/OR007@6_3.mat,source_48khz_de,OR,3.0,0.007,6.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR014@6_0.mat,source_domain/cwru_48khz_de/OR014@6_0.mat,source_48khz_de,OR,0.0,0.014,6.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR014@6_1.mat,source_domain/cwru_48khz_de/OR014@6_1.mat,source_48khz_de,OR,1.0,0.014,6.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR014@6_2.mat,source_domain/cwru_48khz_de/OR014@6_2.mat,source_48khz_de,OR,2.0,0.014,6.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR014@6_3.mat,source_domain/cwru_48khz_de/OR014@6_3.mat,source_48khz_de,OR,3.0,0.014,6.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR021@12_0.mat,source_domain/cwru_48khz_de/OR021@12_0.mat,source_48khz_de,OR,0.0,0.021,12.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR021@12_1.mat,source_domain/cwru_48khz_de/OR021@12_1.mat,source_48khz_de,OR,1.0,0.021,12.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR021@12_2.mat,source_domain/cwru_48khz_de/OR021@12_2.mat,source_48khz_de,OR,2.0,0.021,12.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR021@12_3.mat,source_domain/cwru_48khz_de/OR021@12_3.mat,source_48khz_de,OR,3.0,0.021,12.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR021@3_0.mat,source_domain/cwru_48khz_de/OR021@3_0.mat,source_48khz_de,OR,0.0,0.021,3.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR021@3_1.mat,source_domain/cwru_48khz_de/OR021@3_1.mat,source_48khz_de,OR,1.0,0.021,3.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR021@3_2.mat,source_domain/cwru_48khz_de/OR021@3_2.mat,source_48khz_de,OR,2.0,0.021,3.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR021@3_3.mat,source_domain/cwru_48khz_de/OR021@3_3.mat,source_48khz_de,OR,3.0,0.021,3.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR021@6_0.mat,source_domain/cwru_48khz_de/OR021@6_0.mat,source_48khz_de,OR,0.0,0.021,6.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR021@6_1.mat,source_domain/cwru_48khz_de/OR021@6_1.mat,source_48khz_de,OR,1.0,0.021,6.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR021@6_2.mat,source_domain/cwru_48khz_de/OR021@6_2.mat,source_48khz_de,OR,2.0,0.021,6.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_de/OR021@6_3.mat,source_domain/cwru_48khz_de/OR021@6_3.mat,source_48khz_de,OR,3.0,0.021,6.0,False,False,EXCLUDE_FROM_MVP_AND_ALT: lower-ranked fault acquisition subgroup; no individual-file cherry-picking
source_domain/cwru_48khz_normal/N_0.mat,source_domain/cwru_48khz_normal/N_0.mat,source_48khz_normal,N,0.0,,,True,True,MVP_RETAIN: subgroup selected by deterministic group rule; normals are always retained
source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,source_48khz_normal,N,1.0,,,True,True,MVP_RETAIN: subgroup selected by deterministic group rule; normals are always retained
source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,source_48khz_normal,N,2.0,,,True,True,MVP_RETAIN: subgroup selected by deterministic group rule; normals are always retained
source_domain/cwru_48khz_normal/N_3.mat,source_domain/cwru_48khz_normal/N_3.mat,source_48khz_normal,N,3.0,,,True,True,MVP_RETAIN: subgroup selected by deterministic group rule; normals are always retained
