window_id,group_id
WIN-93a655c71ace7cf36461,source_domain/cwru_12khz_fe/IR021_1.mat
WIN-ea175eb069f7f0e8a1dc,source_domain/cwru_12khz_fe/IR021_1.mat
WIN-02e858828f8d6253d825,source_domain/cwru_12khz_fe/IR021_1.mat
WIN-ade818bd37afd0fa0740,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-067e8414e36b441ec9ad,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-82fc40b80dc0401d1d59,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-257b647f86237e701c07,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-681f97c80b2d7a4390c4,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-ffd41a97997930c06560,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-01ddea71fe80693dcd0c,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-f7c97c65fdb4734fcde1,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-a08c9311a67a450e72fc,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-ba515142a0007c4b2629,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-3162e5c6e8dc56508eb5,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-4efa088d6b62e83b982a,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-ac9006c3212e10886f49,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-4ea6f053c047ef8704fa,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-3f93669f64da8cfeb4f1,source_domain/cwru_12khz_fe/IR021_2.mat
WIN-7cfe75c680335acb71fc,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-da1b2290cde4e3240e8d,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-bf01017e9d620164e839,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-648a6afb261a5ec06b8d,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-8eb23f44087b49271219,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-576502aab2e9e4c4775a,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-ff4ea363627c75a13ff7,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-fe77534eb996ee41b69b,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-a1f094216dd6a49cd973,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-bd4fdc3c59effa9f13f6,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-00154dd47f4b27756990,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-9805925649c8dcb8c2ca,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-9439f1aa6712cf6d7c0e,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-b98a836d1a68b385c13b,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-46747e8a8dc1c5a79865,source_domain/cwru_12khz_fe/IR021_3.mat
WIN-fa6c8cafed1699d7517f,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-748be3b276d7164e9abc,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-8bc0f9ecea59ddc8639a,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-5fd668811bc1cd1d4aa5,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-d946fc2423b4c37de0ba,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-c40afc9071dd90c1dd08,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-99e8592999abd62a92ed,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-74dc12ae699664545810,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-9a56271c78fb4a9291b4,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-a08c283a0089fd3a3c77,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-ebe16bfdb825565c17b5,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-85ab41149290cae6fc68,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-fcc50a408ff847057e1f,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-eb08ea4539f25f0f13aa,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-d3143590034485211717,source_domain/cwru_12khz_fe/OR007@12_0.mat
WIN-7718500823160a4ed834,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-b8cdede8b847e897b910,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-ca8f05b4736b05a7abca,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-1c99fd92750e4cd5b69c,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-cd5cee30908fa9dd322b,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-afc638373581bdc53f82,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-8cabc3cb4a6808623153,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-417a6c5dddcd5efa5b3b,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-62e1ec01435b9a7e2987,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-b0be68aa03be9e5b88f7,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-97a36bbaed1c66c89785,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-85d57386065519c18595,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-5c60b10030023ecb1fa2,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-093bb1843cb54e36e1aa,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-197100a504dd69920efc,source_domain/cwru_12khz_fe/OR007@12_1.mat
WIN-063ab624c8752b408780,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-f1107cc11bdac17af08c,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-3014bdc518adf9950ef6,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-77a4bd2a6e9de53d89ca,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-5067f5afa2eabe744cf8,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-58be6c5e49ca140386a7,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-19c4a444de9952f7f4cb,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-14fc350ca3de6b08c1fe,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-2300f48ede3c1dfa5ddc,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-993dae3161d23c470ed8,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-75ec544d8283c18f4ce5,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-11a0bf973c6f23ed135a,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-17d812e2b50736529c3d,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-865046b21f0a63655703,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-a7c54d1d3c47c7e8c1ea,source_domain/cwru_12khz_fe/OR007@12_2.mat
WIN-46706137a5972d3a1ecc,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-2c7eb1f0c7ce0c05eb21,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-7d3864499d7d58bc6502,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-f84ed1c02fdc2dd93018,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-10bf77aae85d6fea8141,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-df325a4f39970a7614b7,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-2ebb9e36f146e958cd29,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-9dc3fc35b87ff32438f9,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-ba912dc1cc30dd45177a,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-cee281a823fc518d678a,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-3ca6b628cde95b69795b,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-d4fe139a2b4ff815788c,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-3129d49023847241fc96,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-b74d8c4470bfeba49f02,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-2aed894203967d14a01b,source_domain/cwru_12khz_fe/OR007@12_3.mat
WIN-09a41abe2fd00223a4e1,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-2b526834e035ce798e75,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-1715a2eca1dac78ae4a6,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-16cdcd37780c38f5f551,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-24abd296e76c9603c4a2,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-986d4511d7ecbac5c050,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-28369640a77cf3915447,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-43ed1c32539cf447d554,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-9083020b3cc706d9b1b0,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-4cb649991a80a87dfb5f,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-1d9c9219d661f58c147a,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-4f48576279475268a3fb,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-649eeac278ab6d04e72a,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-060be6536c9238296b2e,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-45ac628e7c5ffb741ed6,source_domain/cwru_12khz_fe/OR007@3_0.mat
WIN-c91ca1e4f1129795cf85,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-8730cf62220464d5f536,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-5371b27d3f4fd2278a77,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-61d9ea2bd10f852051a8,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-ce27f35f0030fee76148,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-6ae733112d12a69e7ae7,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-4aff6e3cec25f00228d7,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-3f8a36c31277d6e80322,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-094267f798a58906c9ca,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-467fd7bf969ee55e40dd,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-f6cd5921401e6227410d,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-4163ae8119f72a0c5051,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-fa79573f80bdc7fd9a4c,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-8a3a29c52b32413e9cea,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-2bb1a868957df2438caa,source_domain/cwru_12khz_fe/OR007@3_1.mat
WIN-e78714f90f3cdf5a705f,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-25ae8a4c998efccb9a95,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-6f14fa52842f76b09c00,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-911dc83c78639aeeb03e,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-f7d1779290dc740f9691,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-2226684687bb63a2bc84,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-04247458f0f89dc258af,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-f8ac89bd4c4a37b1f9fb,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-dd83643ea7dfa10be4a7,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-229cab111ea86e18fc74,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-fcce1e7f4b60dd6bf5a8,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-dbd53d16f64ce87a7afa,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-2326aed37fcd1746ca1f,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-94d57054d0ad044a8469,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-09c6ee0513abe2933b90,source_domain/cwru_12khz_fe/OR007@3_2.mat
WIN-8cc9594a7ec26fde7b31,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-c44d77f2cabc193355f0,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-9f6155dbab4dc05e09d2,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-de96314178b62c79dfc4,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-a6e936a49fefcb97c166,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-b93c0389339b6d3c88c9,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-a5adc5e31e6bfe750163,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-256691369c87ea8861f1,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-fdf7795e809a33a3f8c1,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-1a0c31abcfb222be6099,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-055647c4a511d2af9978,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-357083e788948f4d4f13,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-53f07e278771522f73ac,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-b5128d095313b5382eb4,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-8f22f88d4cd64cb7e6b3,source_domain/cwru_12khz_fe/OR007@3_3.mat
WIN-886c23dd6638591aaec0,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-af97d6a9e04417617add,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-efa30cc3a2ed92816aed,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-7089b82171d8c1f899d1,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-60d9b0ed579c572dcbd5,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-6757cecfcb93696b7e63,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-e9818dd29f3f6707b5d8,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-905dc95e598e76866a63,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-3cdb2e14c08a65d61871,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-bae34b43585f25e9574a,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-871dc132fdd23d7ed86b,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-e1cf6299c65e6f91c02e,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-7cc1389b1dfc1169beba,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-8a06df5c41432d906b4d,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-7ce2dc560e4e02eaaa93,source_domain/cwru_12khz_fe/OR007@6_0.mat
WIN-b6b2759f8352f91385c6,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-9229e6a5f10d3103b3a0,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-ff675681894bc84fb826,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-aa46db7a66608312e249,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-379f90e88480a639fdbd,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-339a9add6d74c0b99029,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-b9eea8e72338bc41f2b0,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-dfcba3e61544b077929a,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-a8cfe540110d3943574d,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-c58af995928a333482a0,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-b1bba7d08a3993e6a2af,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-4241aeffaee17b9a0e3d,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-bd222c7f925c41456329,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-339607495d82db0420a3,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-73a0de716e379e199bf4,source_domain/cwru_12khz_fe/OR007@6_1.mat
WIN-d3bec76b06a422742775,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-161295d87b1de77b2471,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-ef58e564314086daa891,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-2e51ffb83fef1ccb0ed4,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-64a5b204c39997d67504,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-77959e2d1634a114c33d,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-65dcd0bcaacab2264c51,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-79eae6840a69221bafd6,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-828e3bb5ef1dd0044a37,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-05233c14afc8918bcc0e,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-57cbcb05ebf0abffd980,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-203830bfa3caa65af3c9,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-a20eb768de36050f92f0,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-e63c6b66cd224b51e862,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-b331cad4b396b50ade9b,source_domain/cwru_12khz_fe/OR007@6_2.mat
WIN-dc246e026a16a9308b7c,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-2e8b910ee86ff2f7ca91,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-4d214093c1bc71885e69,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-69e67fe1de9f0ba190d1,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-71f201b692d6e86ee3bf,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-c92f8602faf52aa67c41,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-3996d45e1ddf96d6f2e2,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-01b084345d1d1dda81c8,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-5c006f77ce463e42e755,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-c9bca0fa61e360d5746b,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-5ae9f6f3696b756cd399,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-0b13bea642e6d77e074f,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-346596b0929cc42917d6,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-58b278a7e2dcbba4fc07,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-8ad57c0b9255dfa199a4,source_domain/cwru_12khz_fe/OR007@6_3.mat
WIN-51e64d94e6ba2dd02317,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-f34f88daad4b7a9a13bb,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-d41750cb4ba6b45b374d,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-a6960b575c39988059eb,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-c705729605c8ffcb6f46,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-b44ad2caefaee532dc9c,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-bd613a02750615c9c225,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-d08de811b15bb1987617,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-1cf7daa4a95ef9286808,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-1503c05f80ff9e37c282,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-0e4db0e40ed1f08b6a51,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-fd313f29908670a0da12,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-0f9b2af42d34b44da4c2,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-d2bf5edb6294c03be3e5,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-0dba483cd52e28da632f,source_domain/cwru_12khz_fe/OR014@3_0.mat
WIN-8c5c2f4a696f556b0d19,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-53a159cc2fc7cc77a379,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-b6b91b00c0fccab7f7f1,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-b10bbdf4c10aaab818af,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-8d67a46a2121dd909f68,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-a179e3ac14ea80714945,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-1bce2fc71404cbcfeb18,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-8fec5551862db2f244aa,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-e568f4445c9a447c1e92,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-cf13bfe3e7d6f5d19f0a,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-8b121ef2433d93440359,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-32503f132f17adc51e85,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-b7d9c4e94ccf982535a2,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-9e87a135b2d73e9dd7f6,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-593a648bfb02094b8ed8,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-57ffa0f255cff11ff648,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-59f59b72b33551329818,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-26a74af4c843ff6daf41,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-14d7f80984a0b752a720,source_domain/cwru_12khz_fe/OR014@3_1.mat
WIN-6af8a9abcc1d54ea6a8f,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-6d3313e3f3f6965f01ad,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-37d0018cbfa47696f984,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-d92cc1bad4316b7d1a8b,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-0bda89a6cbca00fc09ee,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-d81d869b3bdb93c8b152,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-95032c32fc26b6aa91a4,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-b4c1295d21b4bedbce89,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-f036030be2575b1e9fac,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-36737f655d76b9c438d2,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-b6c96400ed4fb9d9799c,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-f39a39c07848c2fa8cf4,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-c50a0cc2f993812c0db1,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-ab70f1377e750813aee3,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-778cd539f2bc49785463,source_domain/cwru_12khz_fe/OR014@3_2.mat
WIN-f163cf2d3db17d465291,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-5c43bbbdaa57bc0b8283,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-49b7c7da22a45c2bbf70,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-fa179cb10c4e051257c3,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-29f7163d7050e10356e5,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-2b3b8ca4b94f1a66a6f0,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-7b42bfb24ae6986130ca,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-e2fa3d0026ee95555403,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-ad3af21f425470679c9c,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-75570d12349ecbec0685,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-ae7a7867fc2e531edd24,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-a68a755ce2cd8aba8b22,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-9fdc1c898741ccabff1f,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-080d5625586964f3de4f,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-3f6f9bd370ee0e1cacb2,source_domain/cwru_12khz_fe/OR014@3_3.mat
WIN-5ad94d4e628802dd6857,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-5eedd0fe9bcf5a217b64,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-547b02a05f39fb8095fd,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-fcdcbf55808d3e381b2c,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-e5b681c0cecbae63719b,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-07f38edef3f6b93344a6,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-aa42f9a7e7486a82c05e,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-01cff3d488db378ca630,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-f0a68ac5d1127cb495ad,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-28518b8bcd0e885f3cab,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-4fa2d139ff8968b73993,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-2a4a1d86a40bc34f048b,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-1dd6ce5799388f713725,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-4da49e5c8cc7085934cf,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-ad7f51c2af33460b8889,source_domain/cwru_12khz_fe/OR014@6_0.mat
WIN-5c9d2d493f28a606838c,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-e4a835c1be23abfa3f3b,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-76a68346c3fe343dec57,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-856c4e23e82cb229d131,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-3ce6f7a4251c2fe11955,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-e5a588eb3f003ad8dec5,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-ab9d2599ba76962ca7c7,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-10e8dc8f39d4df490350,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-546d4e125ce7c47c6959,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-3098ef6423c054b0089b,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-9001442a19087f321438,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-db2e07613041ce43123d,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-de3ffd0eec3ac944aa6f,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-c310b4ced66b95fa6539,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-f3bdad289752ad98ff1d,source_domain/cwru_12khz_fe/OR021@3_1.mat
WIN-cd511d89f0ae8602c18f,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-bb0222b9ae77b51d728e,source_domain/cwru_12khz_fe/OR021@3_2.mat
WIN-bd60552c9ac1eb806ebb,source_domain/cwru_12khz_fe/OR021@3_2.mat
