domain,subgroup,file,relative_path,label,fs,rpm,signal_var,signal_length,window_index,window_start,mean,std,rms,peak_abs,ptp,skewness,kurtosis,crest_factor,impulse_factor,shape_factor,clearance_factor,dominant_freq_0_6k,spectral_centroid_0_6k,f95_0_6k,spectral_entropy_0_6k,energy_0_500,energy_500_1500,energy_1500_3000,energy_3000_6000
source,source_12khz_de,IR021_2.mat,source_domain\cwru_12khz_de\IR021_2.mat,IR,12000,1752.0,X211_DE_time,96000,2,48000,-0.00016184878543908926,0.501339685112362,0.5013397112373922,2.9646674212578077,5.617412874251497,0.2272631084375525,8.226791182847613,5.913490104214143,8.888758377471207,1.5031323669788612,11.545735969374727,2812.5,2816.279481982228,3316.40625,0.6569889168498497,0.011437648171212948,0.0255969945160123,0.6647718525183002,0.2889050717137338
source,source_12khz_de,IR021_2.mat,source_domain\cwru_12khz_de\IR021_2.mat,IR,12000,1752.0,X211_DE_time,96000,3,84000,-0.0004728443775881253,0.4885205456229392,0.48852077445850717,3.15309217175681,5.98126756487026,0.2814967763227437,8.46960685846241,6.454366603437386,9.719087322952479,1.505815817427618,12.645203542060353,2812.5,2815.9118138654076,3322.265625,0.6374909700145964,0.011746072851929397,0.025769501674054906,0.6642676277247048,0.2854175824183666
source,source_12khz_de,IR021_3.mat,source_domain\cwru_12khz_de\IR021_3.mat,IR,12000,1728.0,X212_DE_time,96000,0,0,0.00014501750806110417,0.44169381740545666,0.4416938412116276,2.8795656932898313,5.3908158682634735,0.34428563442442295,8.033248688045399,6.519370261953989,9.727083195788516,1.4920280341388508,12.623761531464892,2830.078125,2780.3026435468173,3333.984375,0.6707783305807915,0.012144803712653453,0.03446917197793375,0.7076337929553502,0.24352107240024448
source,source_12khz_de,IR021_3.mat,source_domain\cwru_12khz_de\IR021_3.mat,IR,12000,1728.0,X212_DE_time,96000,1,24000,0.0002916152126519224,0.4486807510224263,0.4486808457884967,3.000173777122166,5.468378642714571,0.2327169730961805,8.191080602668759,6.686654456673038,9.894491273350308,1.4797371895677836,12.72206425067166,2830.078125,2784.550492797417,3325.1953125,0.6441756524855755,0.010976743060938465,0.03423776425394198,0.7143128063424254,0.2397485941840489
source,source_12khz_de,IR021_3.mat,source_domain\cwru_12khz_de\IR021_3.mat,IR,12000,1728.0,X212_DE_time,96000,2,48000,3.422321331725955e-05,0.4560470216265521,0.45604702291066124,2.7906324597568966,5.164218862275449,0.3025350726921761,7.964155386607639,6.119177013677068,9.036027365563331,1.4766736352530663,11.61506424785793,2830.078125,2784.8845969282165,3336.9140625,0.6440549226689893,0.011016964970161434,0.032261115405876596,0.7210071586487027,0.23359119898660624
source,source_12khz_de,IR021_3.mat,source_domain\cwru_12khz_de\IR021_3.mat,IR,12000,1728.0,X212_DE_time,96000,3,84000,-0.0003028296808943191,0.43762633959095054,0.4376264443673275,2.7516480286191722,5.134574451097804,0.31275597714915937,7.80831118402409,6.287663974673461,9.27926996173571,1.4757897367116237,11.951578388055706,2830.078125,2786.5887569488004,3348.6328125,0.6608250160478003,0.012507416954911471,0.035400876792029946,0.6961896555722087,0.2549846983663871
source,source_12khz_de,IR028_0_(1797rpm).mat,source_domain\cwru_12khz_de\IR028_0_(1797rpm).mat,IR,12000,1797.0,X056_DE_time,96000,0,0,0.00010460314189328793,0.8377186236069956,0.837718630137719,3.6963096726252265,6.9063137,0.1388468589873959,3.404711839737359,4.412352238141283,5.63149892169908,1.2763031185526212,6.713637763518312,641.6015625,2159.28218519583,3058.59375,0.7114656080440849,0.0025793016879098376,0.27585405870079516,0.6292236911381344,0.08873688911840162
source,source_12khz_de,IR028_0_(1797rpm).mat,source_domain\cwru_12khz_de\IR028_0_(1797rpm).mat,IR,12000,1797.0,X056_DE_time,96000,1,24000,0.000591357266893288,0.8231111271906737,0.8231113396184738,3.9253943726252265,7.3172827,0.08880999940169144,3.398789434219027,4.76897132098793,6.068128972480918,1.2724188434030015,7.216831873303009,641.6015625,2145.138867691888,3058.59375,0.7102204530215313,0.002688414092072445,0.28123374296641235,0.630802614363099,0.08238991347332655
source,source_12khz_de,IR028_0_(1797rpm).mat,source_domain\cwru_12khz_de\IR028_0_(1797rpm).mat,IR,12000,1797.0,X056_DE_time,96000,2,48000,-0.00033532357477337885,0.8259506178476179,0.8259506859157885,3.3720103726252266,6.6756014,0.09099716095492608,3.3815715540794455,4.082580752242325,5.223808161605349,1.2795357835187677,6.2383312433487115,641.6015625,2161.664436951853,3058.59375,0.7108289590727609,0.002619458414772844,0.27871154382035246,0.6304706790132079,0.0856436310207735
source,source_12khz_de,IR028_0_(1797rpm).mat,source_domain\cwru_12khz_de\IR028_0_(1797rpm).mat,IR,12000,1797.0,X056_DE_time,96000,3,84000,-0.0004003258497733811,0.8384391945535797,0.8384392901244797,3.6344608726252265,7.2452614,0.0994861406482785,3.472132854784285,4.33479312745625,5.537217358780644,1.2773890693195313,6.601015188171869,641.6015625,2137.011797104971,3058.59375,0.7208069627665462,0.002841755397992816,0.28931314785793255,0.6141631010325243,0.08753095931657193
source,source_12khz_de,IR028_1_(1772rpm).mat,source_domain\cwru_12khz_de\IR028_1_(1772rpm).mat,IR,12000,1772.0,X057_DE_time,96000,0,0,0.0002005062396771195,0.8312213755229634,0.8312213997059023,3.3655180435686565,6.4326821,0.07365845823878656,3.064524415350353,4.048882818410805,5.080997860504705,1.25491353748116,5.9964828009550715,632.8125,2082.165420301586,3055.6640625,0.7128734879931119,0.002117925815202402,0.3327094505513377,0.5408322183784254,0.12319990674615348
source,source_12khz_de,IR028_1_(1772rpm).mat,source_domain\cwru_12khz_de\IR028_1_(1772rpm).mat,IR,12000,1772.0,X057_DE_time,96000,1,24000,9.556980104541424e-07,0.8350661412756939,0.8350661412762408,3.7670320564313435,7.4922497,0.11533796597362674,3.2618485732496447,4.511058310506562,5.713191620695433,1.2664858725905137,6.779644043718554,632.8125,2074.8930537532738,3043.9453125,0.7093279975892347,0.0023212298136780453,0.32993464069542233,0.5351149492034577,0.1315635922401094
source,source_12khz_de,IR028_1_(1772rpm).mat,source_domain\cwru_12khz_de\IR028_1_(1772rpm).mat,IR,12000,1772.0,X057_DE_time,96000,2,48000,0.00041612933134378645,0.8392422773896205,0.8392423805562593,3.586775356431344,6.6304355,0.08036864070074246,3.2093433938512677,4.273825344770739,5.404577505796953,1.264576127895192,6.406383889418364,632.8125,2080.2085722908682,3055.6640625,0.7110115240037904,0.0020371790288069985,0.32548848469371156,0.5528719086229756,0.11873385511072032
source,source_12khz_de,IR028_1_(1772rpm).mat,source_domain\cwru_12khz_de\IR028_1_(1772rpm).mat,IR,12000,1772.0,X057_DE_time,96000,3,84000,-0.00028611225198954646,0.8339890639715529,0.8339891130490659,3.087509056431344,6.167790200000001,0.09916389297549687,3.1468546392129064,3.702097555134386,4.669640316561777,1.2613498826036933,5.52373080574091,632.8125,2095.9809410175194,3055.6640625,0.7079617029008846,0.0018984171686471166,0.3267314866782282,0.5422014168759357,0.1278887508976728
source,source_12khz_de,IR028_2_(1750rpm).mat,source_domain\cwru_12khz_de\IR028_2_(1750rpm).mat,IR,12000,1750.0,X058_DE_time,96000,0,0,0.0005418219381709499,0.846476622697893,0.8464767961055069,4.198644544545163,7.9162395000000005,0.1372943728555559,3.196939103849658,4.960141333888228,6.2440291401189585,1.2588409724238485,7.3825518761006155,624.0234375,1874.9688185210405,3046.875,0.6702352094175726,0.0023579643641418765,0.40027257726193854,0.5246701687357154,0.06454019261886812
source,source_12khz_de,IR028_2_(1750rpm).mat,source_domain\cwru_12khz_de\IR028_2_(1750rpm).mat,IR,12000,1750.0,X058_DE_time,96000,1,24000,0.00042633015483761684,0.822891339297793,0.8228914497360612,3.742415855454838,6.7097809999999996,0.14365758517610158,3.256389513817925,4.547885212139041,5.749823850411366,1.2642851748010635,6.805551529247523,624.0234375,1859.234375947807,3061.5234375,0.6735397216256016,0.002382813030109036,0.4121683226261016,0.5080391926945325,0.06952510872739327
source,source_12khz_de,IR028_2_(1750rpm).mat,source_domain\cwru_12khz_de\IR028_2_(1750rpm).mat,IR,12000,1750.0,X058_DE_time,96000,2,48000,-0.0004803108618290474,0.8269537614477824,0.8269539009347256,3.7908369554548376,7.1642883,0.14287022987876719,3.4023079785007013,4.584097071391017,5.836012077972047,1.2730995847332889,6.935438728318783,624.0234375,1834.0994769214508,3043.9453125,0.6720657594194799,0.002591747223636943,0.42341146429452853,0.5021401590835923,0.06323825971988115
source,source_12khz_de,IR028_2_(1750rpm).mat,source_domain\cwru_12khz_de\IR028_2_(1750rpm).mat,IR,12000,1750.0,X058_DE_time,96000,3,84000,-0.0006545657868290524,0.8447950196822369,0.8447952732681927,3.807926755454838,7.000714500000001,0.14809625813052663,3.274432487951285,4.507514277061358,5.71654211652592,1.2682249606197613,6.796870039725336,624.0234375,1866.481107307839,3052.734375,0.6815925360954702,0.0024738266956672314,0.4093312150193954,0.5120477944388476,0.06723803107299103
source,source_12khz_de,IR028_3_(1730rpm).mat,source_domain\cwru_12khz_de\IR028_3_(1730rpm).mat,IR,12000,1730.0,X059_DE_time,96000,0,0,4.0053518807367886e-05,0.823155017198099,0.823155018172572,3.538859322568807,6.5698074,0.14671262085269698,3.275979599049132,4.2991407990452135,5.467624197146848,1.271794633558989,6.510902914048884,615.234375,1693.545776572975,3064.453125,0.6437009651221645,0.0041779387531861315,0.5184784818080792,0.40962005735956436,0.06682175578705805
source,source_12khz_de,IR028_3_(1730rpm).mat,source_domain\cwru_12khz_de\IR028_3_(1730rpm).mat,IR,12000,1730.0,X059_DE_time,96000,1,24000,0.00019487896880736967,0.8212665076744353,0.8212665307959262,3.6959227225688074,6.6251458,0.17549146821600034,3.2552530679713736,4.500271938492882,5.713249544071373,1.2695342908494889,6.799981308356826,615.234375,1676.727102338534,3064.453125,0.6449154381177152,0.004021024084738049,0.5283738019921649,0.39077624246713827,0.07541478863626298
source,source_12khz_de,IR028_3_(1730rpm).mat,source_domain\cwru_12khz_de\IR028_3_(1730rpm).mat,IR,12000,1730.0,X059_DE_time,96000,2,48000,-8.639065619263412e-05,0.8250189687515649,0.8250189732747006,3.2751881225688075,6.2723635,0.1758819369065386,3.349234392398116,3.9698336991752092,5.066698921223741,1.276300043064847,6.050067176130565,615.234375,1705.7591164963076,3055.6640625,0.6450826035808396,0.004135923209684714,0.5113807396525187,0.4139767356129009,0.06948296248296432
source,source_12khz_de,IR028_3_(1730rpm).mat,source_domain\cwru_12khz_de\IR028_3_(1730rpm).mat,IR,12000,1730.0,X059_DE_time,96000,3,84000,0.0010806324521407025,0.8214217928774447,0.8214225036973921,3.6019288225688073,6.7537262,0.1330775856176009,3.2526635968560393,4.384989218522013,5.563900530339569,1.2688515873268538,6.605648322025423,615.234375,1694.9492049952796,3058.59375,0.6395353049067747,0.004194165083188215,0.5157399550472943,0.40622172391146993,0.07261139555659749
source,source_12khz_de,OR007@12_0.mat,source_domain\cwru_12khz_de\OR007@12_0.mat,OR,12000,1797.0,X156_DE_time,96000,0,0,0.0012330654133832324,0.24986249630986002,0.24986553886542356,1.7473251608773688,3.2628344510978042,-0.04024356528875064,7.27240744050486,6.993061823589355,10.180972461071649,1.4558676467992782,12.905030255577385,3416.015625,3263.7411569566166,3685.546875,0.7050123058885451,0.008291663769359468,0.020842049073745997,0.1129267235191837,0.8574463033861468
source,source_12khz_de,OR007@12_0.mat,source_domain\cwru_12khz_de\OR007@12_0.mat,OR,12000,1797.0,X156_DE_time,96000,1,24000,-0.00016104762387558289,0.2283011596977532,0.2283012165006489,1.4525054003983267,2.7714681836327344,-0.019487579657051276,7.648915253910364,6.36223241669777,9.180012148092688,1.442891668647534,11.524996743328819,3427.734375,3292.281456153679,3691.40625,0.702337714189498,0.006436552484004423,0.019871187877074654,0.09145148464562187,0.881655635756108
source,source_12khz_de,OR007@12_0.mat,source_domain\cwru_12khz_de\OR007@12_0.mat,OR,12000,1797.0,X156_DE_time,96000,2,48000,-0.0019790080596706595,0.2449667361811533,0.24497472993789993,1.7738020870250732,3.2318093413173656,-0.048014071514294765,8.098283540088978,7.24075535247037,10.649214998823457,1.4707326073579783,13.530309645706042,3310.546875,3252.913644049022,3688.4765625,0.6794557363897069,0.008107829858546103,0.02074599969274327,0.13078961476726816,0.8396835911472644
source,source_12khz_de,OR007@12_0.mat,source_domain\cwru_12khz_de\OR007@12_0.mat,OR,12000,1797.0,X156_DE_time,96000,3,84000,-0.000661293678433134,0.22379037545594047,0.2237913525050509,1.5411740407194376,3.0131716566866267,-0.020905055012672615,8.815680171699267,6.886655911683483,10.020876804853106,1.455115070844111,12.601047423039631,3310.546875,3239.049837188559,3688.4765625,0.6856787924166511,0.008441261514316968,0.02071201337926312,0.14814718665581722,0.8224402932066791
source,source_12khz_de,OR007@12_1.mat,source_domain\cwru_12khz_de\OR007@12_1.mat,OR,12000,1773.0,X158_DE_time,96000,0,0,-0.0002097702948938985,0.24963772268164566,0.24963781081650038,1.4751369805933294,2.9283805189620757,-0.022940130569279578,6.888148409797626,5.909108783491694,8.557564200941027,1.4481987918066521,10.812236828345108,3310.546875,3246.750611313481,3673.828125,0.6922202380314421,0.00724665417565159,0.021951566261505445,0.12550677467707252,0.84456961607173
source,source_12khz_de,OR007@12_1.mat,source_domain\cwru_12khz_de\OR007@12_1.mat,OR,12000,1773.0,X158_DE_time,96000,1,24000,-6.888489236562147e-05,0.22639983751934353,0.22639984799887466,1.6484552640264634,3.2904484231536926,-0.038648209796626726,8.139764081738818,7.281167715392529,10.48276632994773,1.4397094998568234,13.138996131377988,3427.734375,3223.4505777296845,3665.0390625,0.6911733136265578,0.005667187630655831,0.025503688513238046,0.14904975979496435,0.8189990805326594
source,source_12khz_de,OR007@12_1.mat,source_domain\cwru_12khz_de\OR007@12_1.mat,OR,12000,1773.0,X158_DE_time,96000,2,48000,-0.0002779253680808573,0.24364149436242413,0.24364165287911133,1.6028109925693776,3.1580637924151698,-0.03188182816579899,7.9854488553612475,6.578559017402793,9.716413553479734,1.4769820454200138,12.367866525442924,3418.9453125,3246.40771433012,3682.6171875,0.6619656447673715,0.007456428152117577,0.023792607077656888,0.12219412150603938,0.8458679270945844
source,source_12khz_de,OR007@12_1.mat,source_domain\cwru_12khz_de\OR007@12_1.mat,OR,12000,1773.0,X158_DE_time,96000,3,84000,0.00015250065320989394,0.23779258476519277,0.23779263366589098,1.7587840174106624,3.41487373253493,-0.04379269960178029,8.019087790663633,7.396293107525081,10.644715555999765,1.439196013625384,13.339463775236618,3310.546875,3221.180620566037,3667.96875,0.6967895914970476,0.006188816026703406,0.02409231482455025,0.1569541722473498,0.8126681756404286
source,source_12khz_de,OR007@12_2.mat,source_domain\cwru_12khz_de\OR007@12_2.mat,OR,12000,1750.0,X159_DE_time,96000,0,0,0.00038803319242510415,0.2774245884786317,0.27742485984910686,1.908544982116956,3.692150499001996,-0.02502020429383184,8.555906740949503,6.879502374618289,10.438957520568236,1.5174000897281203,13.536101034833814,3328.125,3240.725305000162,3662.109375,0.7059309236559916,0.006588538363583796,0.026555924353198177,0.1311565382476833,0.8355772079724401
source,source_12khz_de,OR007@12_2.mat,source_domain\cwru_12khz_de\OR007@12_2.mat,OR,12000,1750.0,X159_DE_time,96000,1,24000,-0.0001647200178210709,0.26358729049423973,0.26358734196235406,1.8754082156498901,3.736982594810379,0.005744892529491038,8.709025377397557,7.11494035214568,10.726696276158428,1.5076298247367375,13.862905928849589,3328.125,3209.488339345411,3662.109375,0.6954710845075114,0.007073686168323976,0.029288720935744528,0.16120500457714362,0.8022290968791332
source,source_12khz_de,OR007@12_2.mat,source_domain\cwru_12khz_de\OR007@12_2.mat,OR,12000,1750.0,X159_DE_time,96000,2,48000,-0.0001376204236760273,0.2702376947730306,0.2702377298151068,1.745135241597994,3.3235851896207587,-0.012245939629969792,8.634563329646113,6.457777908308864,9.877664509921336,1.5295763728845093,12.880384225896954,3328.125,3241.53891135619,3667.96875,0.6930545375695208,0.006258307968050283,0.025347200587617497,0.1349071876468058,0.8331279553912384
source,source_12khz_de,OR007@12_2.mat,source_domain\cwru_12khz_de\OR007@12_2.mat,OR,12000,1750.0,X159_DE_time,96000,3,84000,-0.00019888554010982624,0.27172789335137787,0.2717279661364208,1.6999514250686727,3.361107704590818,-0.014121399307983028,8.081322435337176,6.2560782728155315,9.400210772348919,1.502572436339385,12.133955635195118,3339.84375,3229.413730915119,3667.96875,0.7162517281626679,0.006871058003772254,0.027943413281368755,0.13745405034286975,0.8273725534090205
source,source_12khz_de,OR007@12_3.mat,source_domain\cwru_12khz_de\OR007@12_3.mat,OR,12000,1724.0,X160_DE_time,96000,0,0,5.751559612811108e-06,0.26171922077529103,0.2617192208384893,1.9109413916772469,3.5214311776447103,-0.02345091554664283,8.090039826423087,7.301494271409339,10.838559828404485,1.4844303680143827,13.872368727105064,3278.3203125,3215.232506942821,3667.96875,0.6934616518821133,0.006731691070413207,0.037555597922502355,0.13091466310910657,0.8222051903992571
source,source_12khz_de,OR007@12_3.mat,source_domain\cwru_12khz_de\OR007@12_3.mat,OR,12000,1724.0,X160_DE_time,96000,1,24000,0.0004369897565522658,0.2595042358406235,0.25950460377279105,1.5581322898808396,3.104135329341317,-0.04388158715824323,7.987902252353849,6.004256830984996,8.970267248949305,1.493984601495331,11.534234733550438,3278.3203125,3210.789603497592,3670.8984375,0.6970634405697294,0.006851540492722128,0.0383058465761705,0.1415518734618657,0.8114197772783022
source,source_12khz_de,OR007@12_3.mat,source_domain\cwru_12khz_de\OR007@12_3.mat,OR,12000,1724.0,X160_DE_time,96000,2,48000,0.00019364839594015662,0.25121798480146795,0.25121805943723835,1.698476241976648,3.2363575249500998,-0.029085000794569934,8.064764161441381,6.760963944131637,10.001341732434698,1.4792774839563854,12.751475975741887,3278.3203125,3211.247952394656,3673.828125,0.6996682476454172,0.007290386706434678,0.041220924047823314,0.12976739617495883,0.8197275528244756
source,source_12khz_de,OR007@12_3.mat,source_domain\cwru_12khz_de\OR007@12_3.mat,OR,12000,1724.0,X160_DE_time,96000,3,84000,-0.0005212692188303029,0.2543192633207532,0.254319797533753,1.6247306930744525,3.1254143313373257,-0.03810831375111292,8.672790930342977,6.3885340772671535,9.627262115417421,1.5069594994628026,12.377591232616203,3278.3203125,3230.606107993156,3670.8984375,0.71937331703444,0.006301526288396031,0.034278761688501615,0.13126603440759305,0.8276563637192893
source,source_12khz_de,OR007@3_0.mat,source_domain\cwru_12khz_de\OR007@3_0.mat,OR,12000,1797.0,X144_DE_time,96000,0,0,0.0004862581873511528,0.7427556771260874,0.7427558362948469,2.9874701872218306,5.896395209580838,0.06426036423144432,4.23194619941883,4.022142999401344,5.377575875412983,1.3369927116480302,6.550606603284594,2633.7890625,2712.939461989207,2923.828125,0.5823108753476955,0.0008797345617335101,0.007498892889494501,0.9532987107874044,0.037874397125942025
source,source_12khz_de,OR007@3_0.mat,source_domain\cwru_12khz_de\OR007@3_0.mat,OR,12000,1797.0,X144_DE_time,96000,1,24000,0.00030785026985281666,0.7813381164555295,0.7813381771026315,3.217957856690345,6.202179341317365,0.06673985852185767,4.31662632886406,4.118521212695763,5.548507028626318,1.3472085591098515,6.826168525379004,2633.7890625,2711.611652066699,2923.828125,0.5626761092914632,0.0008996569779437221,0.006937358543266222,0.9537739509757741,0.03827140591039034
source,source_12khz_de,OR007@3_0.mat,source_domain\cwru_12khz_de\OR007@3_0.mat,OR,12000,1797.0,X144_DE_time,96000,2,48000,-0.0003593181849043372,0.754589062588662,0.7545891481382393,2.9174528666703847,5.80624371257485,0.06091458495251311,4.08340698984239,3.866279913863864,5.159979017102748,1.334610822820419,6.304841300908371,2633.7890625,2716.1507035920804,2938.4765625,0.5668424183997266,0.0010851328957062517,0.007918181749133215,0.9494939893918509,0.041007678068191666
source,source_12khz_de,OR007@3_0.mat,source_domain\cwru_12khz_de\OR007@3_0.mat,OR,12000,1797.0,X144_DE_time,96000,3,84000,-4.51415714645477e-05,0.7796936184274642,0.7796936197342349,3.1416133457123014,6.075479940119761,0.06633323834466719,4.262051451397499,4.029292104223089,5.394072687753932,1.3387147290943493,6.579306411896267,2633.7890625,2719.0252051836474,2923.828125,0.5829849177093375,0.0008027280228824014,0.0067652494602321814,0.954771278023143,0.037121511057509174
source,source_12khz_de,OR007@3_1.mat,source_domain\cwru_12khz_de\OR007@3_1.mat,OR,12000,1774.0,X145_DE_time,96000,0,0,0.0004734288638559351,0.8438497225206956,0.843849855325664,3.2703780381868763,6.399538023952095,0.07356789950635789,4.0588830967054,3.875544941488288,5.08270017464557,1.3114801276663008,6.105225991073286,2601.5625,2709.133027210866,2944.3359375,0.5981180816572991,0.0010493794630194492,0.008202432307962864,0.9545139830791955,0.03577251811486862
source,source_12khz_de,OR007@3_1.mat,source_domain\cwru_12khz_de\OR007@3_1.mat,OR,12000,1774.0,X145_DE_time,96000,1,24000,0.00015329629565899466,0.8507438597492781,0.850743873560576,3.3796156629373755,6.422278942115769,0.07296701006797449,4.034495079259894,3.9725418753694526,5.221068605943961,1.314289130168642,6.291552687780029,2707.03125,2705.313729403779,2941.40625,0.592718480252577,0.0009346794857800396,0.008103260116162978,0.9604826209740421,0.030128181497319977
source,source_12khz_de,OR007@3_1.mat,source_domain\cwru_12khz_de\OR007@3_1.mat,OR,12000,1774.0,X145_DE_time,96000,2,48000,-0.0002038917865099995,0.8439011193076775,0.8439011439384424,3.4624575791050405,6.584714071856288,0.07457045730995067,4.073305705623464,4.102918456706706,5.367210402739094,1.3081445462215788,6.435313729058464,2707.03125,2706.761608897733,2941.40625,0.5913480781105103,0.0008671655644853203,0.007793557583539469,0.9583019133720181,0.03267278581632774
source,source_12khz_de,OR007@3_1.mat,source_domain\cwru_12khz_de\OR007@3_1.mat,OR,12000,1774.0,X145_DE_time,96000,3,84000,-9.346973893847699e-05,0.8478104089460208,0.8478104140984654,3.4169757427776952,6.489283433133733,0.07083055971417106,4.055600536535077,4.0303535860752175,5.288992453664626,1.3122899370248158,6.3576457157938275,2707.03125,2705.3269787158224,2944.3359375,0.6022417722585117,0.0009407909515772686,0.008432501703730715,0.9572563570839165,0.033106937729296466
source,source_12khz_de,OR007@3_2.mat,source_domain\cwru_12khz_de\OR007@3_2.mat,OR,12000,1751.0,X146_DE_time,96000,0,0,-0.00023226210418840818,0.8591359084167273,0.8591359398120417,3.4074591981253524,6.555069660678643,0.07433315550481762,3.981789954910623,3.96614672977929,5.161366148528112,1.3013553204596964,6.148415292828471,2671.875,2699.360316654989,2941.40625,0.5629720702202353,0.001044731492527212,0.008467433032349439,0.9514118093271804,0.03791485729174906
source,source_12khz_de,OR007@3_2.mat,source_domain\cwru_12khz_de\OR007@3_2.mat,OR,12000,1751.0,X146_DE_time,96000,1,24000,-0.0004969636843613925,0.8494340523926613,0.8494341977676211,3.5183211741732565,6.7361848303393215,0.07190039735245163,3.9979583521656843,4.141958474730044,5.3989350655490815,1.3034739721514486,6.439102332024538,2671.875,2700.0293854591555,2941.40625,0.5692495457895347,0.0010427366434684461,0.00832660973611846,0.9531980598033027,0.03608618785438614
source,source_12khz_de,OR007@3_2.mat,source_domain\cwru_12khz_de\OR007@3_2.mat,OR,12000,1751.0,X146_DE_time,96000,2,48000,-0.0001957818813008483,0.8509849551956642,0.8509849777169464,3.496798519482638,6.832427644710579,0.07596037678912383,3.9932495618922625,4.109118975119711,5.352596124661413,1.302614053539101,6.381520193425189,2671.875,2698.443679312364,2941.40625,0.5573449453482938,0.0009834965432381777,0.008188739585066978,0.9537177415288182,0.03599648404647317
source,source_12khz_de,OR007@3_2.mat,source_domain\cwru_12khz_de\OR007@3_2.mat,OR,12000,1751.0,X146_DE_time,96000,3,84000,0.0006164952893578319,0.8526721567522745,0.8526723796201077,3.5589299566083863,6.84217375249501,0.07127839022287706,3.8325515481695955,4.173853922874607,5.397809586963594,1.2932435314458004,6.415142365048031,2671.875,2700.036486927146,2941.40625,0.5751309361193794,0.000993864772214563,0.008091986245719916,0.9545156366705632,0.034811336868989476
source,source_12khz_de,OR007@3_3.mat,source_domain\cwru_12khz_de\OR007@3_3.mat,OR,12000,1725.0,X147_DE_time,96000,0,0,0.0008006429420687489,0.7943037820559615,0.7943041855722058,3.25583573744473,6.396695409181637,0.08218189590814731,4.03259011016546,4.098978447526588,5.3813906274742545,1.3128614108021786,6.478041845142075,2633.7890625,2688.02087126879,2932.6171875,0.5882689995370818,0.0009506788320670504,0.009169075354853437,0.9523516988441789,0.03552452180711182
source,source_12khz_de,OR007@3_3.mat,source_domain\cwru_12khz_de\OR007@3_3.mat,OR,12000,1725.0,X147_DE_time,96000,1,24000,0.00045106900660634163,0.7927272425255795,0.7927273708567514,3.307814978961696,6.482786027944112,0.08504377963738288,4.110675085358693,4.172701865185449,5.46849338456856,1.3105401634819704,6.560503363750536,2633.7890625,2684.8020760856,2935.546875,0.5884325641453023,0.0009443259701053421,0.009811686856451231,0.9517297621030424,0.03546127509620873
source,source_12khz_de,OR007@3_3.mat,source_domain\cwru_12khz_de\OR007@3_3.mat,OR,12000,1725.0,X147_DE_time,96000,2,48000,9.770491811665257e-05,0.8059553803490711,0.8059553862713909,3.198577354211197,6.252940319361278,0.0838643737161838,4.102913872952005,3.9686779301828072,5.194034459329291,1.3087568582526918,6.216590454110522,2633.7890625,2685.6066420840607,2941.40625,0.5986169844880243,0.0009612973034806665,0.00959436842624246,0.9515702435834849,0.03577873175248507
source,source_12khz_de,OR007@3_3.mat,source_domain\cwru_12khz_de\OR007@3_3.mat,OR,12000,1725.0,X147_DE_time,96000,3,84000,-0.0004877045213377724,0.8037991157933698,0.8037992637505357,3.612380847225169,6.935167864271457,0.08324612387782436,4.156591555477343,4.494133062980511,5.8795196842565955,1.308265599138709,7.026293240617799,2633.7890625,2686.259348056952,2932.6171875,0.6000947161680527,0.0009454553147523637,0.008970674492267003,0.9539410344731529,0.03425369503191996
source,source_12khz_de,OR007@6_0.mat,source_domain\cwru_12khz_de\OR007@6_0.mat,OR,12000,1796.0,X130_DE_time,96000,0,0,0.009803904148619612,0.6731013720440989,0.6731727665200099,3.469183813172239,6.704916067864271,0.04668030147618627,7.542210348538133,5.153482115893,8.468897120685023,1.6433349200058187,11.931325875318382,3445.3125,3257.195873268573,3659.1796875,0.6377303386167115,0.0011653984359528608,0.006791164462786823,0.25174647202277173,0.7401042684824344
source,source_12khz_de,OR007@6_0.mat,source_domain\cwru_12khz_de\OR007@6_0.mat,OR,12000,1796.0,X130_DE_time,96000,1,24000,0.0030237264706422327,0.6830114912939881,0.6830181843563222,3.402179322154275,6.708976946107785,0.05889694746836901,7.674725093877671,4.981096257862468,8.262414062460339,1.6587541446135157,11.727686025764314,3445.3125,3260.513625726928,3659.1796875,0.6362858751467112,0.001205056382523684,0.006003024908641397,0.24901315570156735,0.7436472129157254
source,source_12khz_de,OR007@6_0.mat,source_domain\cwru_12khz_de\OR007@6_0.mat,OR,12000,1796.0,X130_DE_time,96000,2,48000,0.00019204223078860672,0.659172676957601,0.6591727049322265,3.4436002802381074,6.624510678642714,0.06703632816947884,7.445340367573164,5.224124504043202,8.560053730507253,1.6385623512359302,12.029671999472852,3445.3125,3258.116136708369,3662.109375,0.642197436735971,0.0013025620624700996,0.007364603409693633,0.2518847705200176,0.7392857631717484
source,source_12khz_de,OR007@6_0.mat,source_domain\cwru_12khz_de\OR007@6_0.mat,OR,12000,1796.0,X130_DE_time,96000,3,84000,-0.00543704566841299,0.6774972040198721,0.677519020338429,3.3229921964057723,6.46938512974052,0.030558217685728258,7.552990662794685,4.904647835186963,8.099995660890661,1.6514938346373522,11.450120151751316,3445.3125,3263.1574198202934,3670.8984375,0.6755790931412476,0.0010713744239248218,0.0050593498680675105,0.2507057952407797,0.7422883235983704
