window_id,domain,original_file_id,acquisition_id,independent_object_id,window_start_s,window_end_s,fs_hz,class_label,truth_status,load_hp,rpm_value,rpm_source,channel,sensor_position,td_rms,td_std,td_peak_abs,td_ptp,td_skewness,td_kurtosis,td_crest_factor,td_impulse_factor,td_shape_factor,td_clearance_factor,td_zero_cross_rate,fd_dominant_hz_0_6k,fd_centroid_hz_0_6k,fd_f95_hz_0_6k,fd_entropy_0_6k,fd_energy_ratio_0_500,fd_energy_ratio_500_1500,fd_energy_ratio_1500_3000,fd_energy_ratio_3000_6000,env_rms,env_kurtosis,env_dominant_hz_0_500,env_centroid_hz_0_500,env_entropy_0_500,env_energy_ratio_0_50,env_energy_ratio_50_150,env_energy_ratio_150_300,env_energy_ratio_300_500
target::data/raw/target_domain/train_bearing_a_to_p/D.mat::w0009,target,data/raw/target_domain/train_bearing_a_to_p/D.mat,data/raw/target_domain/train_bearing_a_to_p/D.mat,data/raw/target_domain/train_bearing_a_to_p/D.mat,4.5,5.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,8.339995501332915,8.339995501332915,35.11948249489617,68.69846088984374,0.032094195578664726,3.112680853216619,4.210971395521627,5.299822069853012,1.2585747021432498,6.263671206540481,0.38388699646863966,4843.75,3951.639517940587,5804.6875,0.9325941578111813,0.012381940409016063,0.03892043661054327,0.2630810084529661,0.6821357470850827,5.570694738852316,3.4720259492951535,110.0,222.2123432179888,0.9348743958752089,0.13733289086745107,0.22522439364556535,0.30350624881685073,0.3290380925432856
target::data/raw/target_domain/train_bearing_a_to_p/D.mat::w0010,target,data/raw/target_domain/train_bearing_a_to_p/D.mat,data/raw/target_domain/train_bearing_a_to_p/D.mat,data/raw/target_domain/train_bearing_a_to_p/D.mat,5.0,6.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,8.328700521006922,8.328700521006922,34.88276225598017,66.73799879414062,0.024453397796876688,3.102905442510146,4.1882598813576655,5.271085626109993,1.2585383370242742,6.234949024942795,0.3846682708834651,4828.125,3985.437350375988,5796.875,0.9331986726733806,0.012730603719043752,0.03625709841137811,0.25558983538290236,0.6928296604799881,5.543329618081153,3.519209138411158,82.0,223.91037533924236,0.9334949265433123,0.10515123127985049,0.2623513611668233,0.3175772636766189,0.30757542052713593
target::data/raw/target_domain/train_bearing_a_to_p/D.mat::w0011,target,data/raw/target_domain/train_bearing_a_to_p/D.mat,data/raw/target_domain/train_bearing_a_to_p/D.mat,data/raw/target_domain/train_bearing_a_to_p/D.mat,5.5,6.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,8.206336571602407,8.206336571602407,35.0742776611917,66.69650456601562,0.01718281377435765,3.081201344613413,4.27404815232172,5.366051306760579,1.255496221736532,6.335944703805768,0.3822306947092097,2648.4375,3926.3952140880756,5789.0625,0.938665028008201,0.012412912910158641,0.04088436699851738,0.2736360810226741,0.6698900513603384,5.4210511000215345,3.572192246940343,4.0,219.29039414296707,0.9316478288616072,0.15521891061073623,0.22142830572322467,0.29235157528941763,0.32516038533418107
target::data/raw/target_domain/train_bearing_a_to_p/D.mat::w0012,target,data/raw/target_domain/train_bearing_a_to_p/D.mat,data/raw/target_domain/train_bearing_a_to_p/D.mat,data/raw/target_domain/train_bearing_a_to_p/D.mat,6.0,7.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,8.14684201591312,8.14684201591312,35.13561437050436,67.02130904765625,0.00826548513146108,3.0455472905937166,4.312789459016158,5.403141748142693,1.252818344017796,6.369168342905023,0.3801056283008844,2648.4375,3896.1667625671785,5796.875,0.940620193053563,0.013472478526874502,0.04569065333988799,0.27385974299024557,0.6634592015685825,5.360237267771108,3.500744779791365,84.0,223.98471542450756,0.928492312197467,0.13733258372486132,0.23976043950131912,0.2703408625262636,0.3475173320854004
target::data/raw/target_domain/train_bearing_a_to_p/D.mat::w0013,target,data/raw/target_domain/train_bearing_a_to_p/D.mat,data/raw/target_domain/train_bearing_a_to_p/D.mat,data/raw/target_domain/train_bearing_a_to_p/D.mat,6.5,7.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,8.174436251804408,8.174436251804408,34.09807851034734,66.611693728125,-0.0047052490847166485,3.042121276005973,4.171306431414941,5.226867626338081,1.25305290135792,6.1586740449912805,0.38038688709022156,4859.375,3919.0376768462647,5804.6875,0.9363324554048648,0.015158866770065093,0.038619499596386817,0.27397528269750854,0.6695453638880409,5.3754232860638975,3.3988537486246693,38.0,229.40313106124913,0.9256398037602263,0.14084524611768304,0.21817792076033185,0.2707800305735399,0.36694094845704933
target::data/raw/target_domain/train_bearing_a_to_p/D.mat::w0014,target,data/raw/target_domain/train_bearing_a_to_p/D.mat,data/raw/target_domain/train_bearing_a_to_p/D.mat,data/raw/target_domain/train_bearing_a_to_p/D.mat,7.0,8.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,8.249248017581035,8.249248017581035,34.14873592471472,67.88722069335938,0.008792235567390973,3.0923433475989057,4.139618041781725,5.201447259482843,1.2565041525530378,6.141915817335711,0.38219944373261666,4835.9375,3956.812836667069,5796.875,0.9366865469320199,0.01427477589987179,0.03849093941936675,0.25840285355736303,0.6862894611507638,5.458651014898995,3.4875619496449284,82.0,218.96708797551057,0.9235468834439878,0.14854627174254506,0.24333994738197035,0.2768315005652534,0.3201770702313652
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0000,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,0.0,1.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,15.9655197613325,15.9655197613325,179.62794471262825,356.3604215800781,0.17400325610242984,41.28510764771464,11.25099260142252,25.95196557552245,2.3066378669771397,39.296965965710875,0.29385293290415326,1492.1875,2997.9747464489496,5687.5,0.9277299392422096,0.023593329305203695,0.1299436440204774,0.40516030897428834,0.4205476031219005,19.763853297829726,37.46522102105273,10.0,113.66762172287733,0.6885554961521565,0.3537103502890044,0.3979434986436584,0.155484731469776,0.09013417230845949
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0001,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,0.5,1.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,15.537158414735725,15.537158414735725,179.50963987337244,356.2090237207031,-0.2061887935452859,39.09033721608217,11.553569519064094,26.27036730586734,2.273787963323191,39.902970137146646,0.301853182911966,1523.4375,3057.7721186543686,5710.9375,0.9370607229404904,0.022936651710829335,0.13352656338985017,0.3882012767532259,0.44145625181316056,19.173540467277228,36.53121824807766,10.0,117.39529013904401,0.7061552897256955,0.34992287959411955,0.383997379732486,0.16475429830764748,0.09782401318490706
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0002,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,1.0,2.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,15.264025820360189,15.264025820360189,179.52425005568716,355.53376123124997,-0.3321924863306613,37.52234836393354,11.76126483068535,26.694113824710314,2.2696635276048833,40.59744073411266,0.3059158098690584,1523.4375,2917.368900138356,5671.875,0.9297641537988943,0.028752651959210142,0.1492973471051526,0.40331286737643685,0.4061988099608058,18.82745796122994,33.96230521064875,10.0,115.45935371304319,0.6920834531763355,0.35106784747680453,0.4001684847624018,0.1468475397440322,0.09769737268280061
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0003,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,1.5,2.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,16.18483047079759,16.18483047079759,179.5043815472082,355.59095597812495,0.012301195376033197,38.67760469889162,11.090902797596689,25.751733072627207,2.3218788896252716,39.59676470751489,0.3046657708053377,1523.4375,3074.395694578693,5648.4375,0.9193135988685593,0.01480677420693068,0.1220855238014817,0.40886185110631257,0.4421402782910867,20.08958772734736,33.972251852294946,10.0,120.79752963534946,0.6881053076270266,0.3354101045552792,0.4001871916654881,0.15199306149417927,0.10957295883857375
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0004,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,2.0,3.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,15.597877414258122,15.597877414258122,179.50767321865354,358.6522767679687,0.006844511677712899,44.56439845071599,11.508468008253026,26.768227013700063,2.3259591975667084,40.44328862860355,0.29872808525266414,1906.25,3089.2046489166155,5632.8125,0.9066184136517973,0.013288089141868076,0.12430066569233365,0.4038162414101904,0.44603729772417317,19.368473407595108,39.30996308319288,10.0,122.89489688729232,0.6940494918375725,0.3269520459754005,0.39713302916671583,0.1631863716789392,0.10981353736869008
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0005,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,2.5,3.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,15.070707991731384,15.070707991731384,179.14074356523375,355.13746331601567,-0.21423506466069417,43.59498441878949,11.886684000745571,26.967360630843984,2.2687034188130784,40.06738815627381,0.29035282352573516,1906.25,3029.739525053824,5671.875,0.8993769893662301,0.013487959821135714,0.12403330898550607,0.4255346306722006,0.41986034075169604,18.579590362345638,39.063701538821014,10.0,114.97207391739454,0.6916617201737083,0.3514678549038179,0.40281730846758784,0.1467168176893696,0.09531480747412001
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0006,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,3.0,4.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,16.27595077135529,16.27595077135529,179.82120054533104,356.77185928125,0.08109490364804584,38.33472475777629,11.048276261795696,25.327500957920197,2.2924391423393065,38.43677966153181,0.2894777961811307,1906.25,2909.4472539945473,5656.25,0.9019870098284501,0.014134896786338157,0.1326292768360714,0.44605185605483466,0.38647345608201883,20.131052187919025,33.06037810065392,10.0,120.92108530745928,0.6903887361961836,0.33588680545092103,0.38885633642615514,0.16399155381449368,0.10733827886259274
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0007,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,3.5,4.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,16.3062965692328,16.3062965692328,179.8323601625442,357.3414236355469,0.11880668688867974,39.333103696407974,11.028399943482334,25.596032210306404,2.3209198380071276,39.14132939824832,0.29935310478452454,1492.1875,2942.7490587170305,5648.4375,0.9107336768421216,0.015007363040804444,0.1474120728665049,0.41765326628096816,0.4028975812604444,20.23636920716479,33.87390275810026,10.0,118.51015684198877,0.6811266452491813,0.3470714065601476,0.39147249557194375,0.1589004681212009,0.09886139132596973
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0008,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,4.0,5.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,15.614190038582052,15.614190038582052,179.5114237611926,358.6709211339844,-0.20097963505119196,42.12270429668852,11.496684958849315,26.512351354212495,2.306086619674092,40.19312761609867,0.301821931935373,1492.1875,3093.385740232729,5757.8125,0.9230847230442386,0.016602577559298053,0.15112345785050155,0.36439869698911165,0.4448164436521813,19.341927289985662,37.801301990301106,10.0,118.64860113794482,0.71533649212978,0.34416988879344984,0.38991013279863307,0.16159864031243198,0.1017515986932326
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0009,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,4.5,5.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,14.94040520695848,14.94040520695848,179.501104060166,358.6709211339844,-0.11245330387419293,44.63412731675686,12.01447360855725,27.62715368094922,2.2994893143941044,41.471312637188646,0.29532172880402513,1492.1875,2953.9108952983242,5695.3125,0.9185441266743427,0.016229592158675983,0.163170561073748,0.3886519746717743,0.4089872141541912,18.4802384756964,38.80206061075969,10.0,112.06075516938759,0.6879999851652648,0.36582459702568165,0.39516672616974396,0.15016096260232112,0.08609443297043008
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0010,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,5.0,6.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,14.818778315992029,14.818778315992029,178.97812122561308,357.9304734550781,0.023854192571339593,43.36054614476829,12.077791934605878,27.40479378727966,2.2690235049302565,40.828355150176236,0.29491546610831587,1906.25,2965.7816995396565,5679.6875,0.9100044086363542,0.016635852032411778,0.1342597996545286,0.4253227253247516,0.4077764213881806,18.267959555301616,38.689245625725185,10.0,118.82210094848337,0.7041634790494029,0.3459354007558289,0.3845163845579603,0.16564098070571212,0.10085840183405641
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0011,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,5.5,6.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,15.368463870963822,15.368463870963822,179.1534294336423,357.61169685117187,-0.173195124235239,40.38053287013664,11.657211217583788,26.263698489781387,2.253000138674969,39.27148533074388,0.2956029875933623,1906.25,2836.539298197967,5664.0625,0.9042805450233865,0.018206456889495556,0.1424069364522017,0.454331756705689,0.3696645153698726,18.89719986149342,35.25234716500559,10.0,120.88334519188585,0.7025465830441096,0.3336052908617173,0.397723772083088,0.15838810938691922,0.10737570376098692
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0012,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,6.0,7.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,16.11814880701627,16.11814880701627,179.17538668325565,355.44614672929686,0.04194904126375403,39.57169630243494,11.116375014806234,25.49480354105552,2.2934457956929886,38.77781538324894,0.2977905559548736,1523.4375,2847.398298924201,5687.5,0.9198411774797153,0.01906522692916571,0.14234405734858485,0.44062767121315677,0.3779403011371356,19.901988254578665,32.63795951735062,10.0,113.34666103983486,0.6940481997743828,0.35784191416792266,0.40416734702853024,0.13828481579519333,0.09539570448901401
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0013,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,6.5,7.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,16.57704624411287,16.57704624411287,179.95478465088829,356.3385530003906,-0.05107886446195495,38.78904560886193,10.85566041144309,25.030248017226473,2.305732407660824,38.197494852126205,0.29638426200818774,1492.1875,2997.369516515991,5687.5,0.9344258450147945,0.02102104258822824,0.14145332774741431,0.39027321350054056,0.4315922998166636,20.51991068565065,32.0248395762123,10.0,115.24752914834832,0.699847530704276,0.34621965899542356,0.3974151818318752,0.15611708077558195,0.09523551831833338
target::data/raw/target_domain/train_bearing_a_to_p/E.mat::w0014,target,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,data/raw/target_domain/train_bearing_a_to_p/E.mat,7.0,8.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,15.615867727769785,15.615867727769785,179.9282271368418,356.3385530003906,-0.2283864264165555,40.51224268009418,11.522140829667947,26.237184237161205,2.277110185079698,39.26007343803099,0.29250914091065344,1906.25,2980.747022006598,5664.0625,0.9192855152698939,0.015618151684695408,0.14186181640254394,0.3988754007901556,0.42404400284582844,19.27426068853455,34.84041249741462,10.0,114.97202801499894,0.6868330044688664,0.35747616690721606,0.3989278914585597,0.14206043959622933,0.09836502735324452
target::data/raw/target_domain/train_bearing_a_to_p/F.mat::w0000,target,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,0.0,1.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,5.719202064507597,5.719202064507597,23.22564219608131,44.67680738554688,0.01864336219002868,3.0885783677867513,4.060993462743984,5.112627169420894,1.2589597142482063,6.041644842284318,0.3683552611019094,2648.4375,3428.8268981690735,5695.3125,0.9423701932243262,0.014130025600886175,0.08109700649128423,0.38588923245041645,0.515291817233894,3.794018046336643,3.3587542213867687,69.0,234.72171527137434,0.9313261659280969,0.09906312116954093,0.2318726828001951,0.30094231814236694,0.3585894019704662
target::data/raw/target_domain/train_bearing_a_to_p/F.mat::w0001,target,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,0.5,1.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,5.71544973367256,5.71544973367256,21.816787100253595,43.318852696875,0.031148640914828243,3.0374588555132918,3.8171601740657826,4.797345977328538,1.2567840380189987,5.670055204390197,0.3688552767273977,2648.4375,3396.0307138399244,5703.125,0.9424227306457621,0.014352954797643726,0.08393324933353173,0.3912105024393469,0.5074534563611959,3.788765313054415,3.2300231024956365,77.0,227.63505055075873,0.9313606284198156,0.12463938873439884,0.231995388214057,0.30397814392910444,0.33124207161946856
target::data/raw/target_domain/train_bearing_a_to_p/F.mat::w0002,target,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,1.0,2.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,5.73408779703941,5.73408779703941,21.883565617690586,43.670992903125,0.013834250280187877,3.0252789598477765,3.8163987703476674,4.787055155569038,1.2543383025805006,5.649795697236297,0.36523016344260756,2648.4375,3360.797675531944,5695.3125,0.9415445329189455,0.014572229028096597,0.0832161799535668,0.40096306448332625,0.49848808641093023,3.772395663885796,3.2551592289469355,42.0,213.8550182347823,0.9289812161108677,0.16272506313818524,0.2667173322097128,0.25694412204369516,0.3096728041118006
target::data/raw/target_domain/train_bearing_a_to_p/F.mat::w0003,target,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,1.5,2.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,5.770566172472099,5.770566172472099,24.876757261297456,49.682749569140626,0.0015846115134040086,3.1247452091433607,4.310973398063641,5.425730201889775,1.2585858693365883,6.4118271230883055,0.3649489046532704,2648.4375,3356.494186277776,5703.125,0.939009258350972,0.01496799021120718,0.08541195969206007,0.40865863214331194,0.4884219453726046,3.834302601202458,3.5827673637729496,28.0,216.22245466819638,0.9263120356701787,0.1358344306730614,0.23664976291891945,0.3236185224338214,0.2979473348400096
target::data/raw/target_domain/train_bearing_a_to_p/F.mat::w0004,target,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,2.0,3.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,5.7978089412745275,5.7978089412745275,24.841468344098345,49.682749569140626,0.015341131907298793,3.1351844078117383,4.284630382910338,5.395179735537232,1.2591937351365234,6.379226554074964,0.3643863870745961,2648.4375,3308.5616640459043,5703.125,0.9381767400352917,0.015661902976635448,0.09974473928101918,0.40039249512160247,0.4816940051463626,3.8856318565188492,3.5869393762461432,166.0,213.83049881520895,0.9206945065550419,0.15383934240655786,0.2628625197827074,0.2537680258114825,0.31621418465784024
target::data/raw/target_domain/train_bearing_a_to_p/F.mat::w0005,target,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,2.5,3.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,5.832904063935141,5.832904063935141,26.670911264284022,51.35892012890625,0.01609124555575027,3.0817786285141717,4.572492702080556,5.743803323510929,1.2561645688130727,6.782482743234414,0.3674489827807119,2648.4375,3322.415001848997,5695.3125,0.9376465410264353,0.01566719822258435,0.09770960645193821,0.40091394893597193,0.4825499073190809,3.87142122805577,3.609256141351838,214.0,225.5295208201663,0.9350138616868116,0.14144807444992738,0.24335143223578465,0.26257342615169277,0.34657131428187027
target::data/raw/target_domain/train_bearing_a_to_p/F.mat::w0006,target,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,3.0,4.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,5.793504098081288,5.793504098081288,26.678034698035866,51.35892012890625,0.018365821193516683,3.113568793970539,4.604818473653377,5.784510871852206,1.2561865152660154,6.829014337959572,0.3683865120785024,2648.4375,3375.3904694175717,5679.6875,0.9328648365425144,0.01569505667257469,0.08548987145131012,0.39852500936694235,0.4977227830953967,3.827096953589624,3.8214605731040914,328.0,233.96012389801123,0.9284150193882549,0.133589183354171,0.1918507621742248,0.321067026099677,0.34914838163263523
target::data/raw/target_domain/train_bearing_a_to_p/F.mat::w0007,target,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,3.5,4.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,5.683806817492392,5.683806817492392,24.66904185850392,47.00833441992187,0.0073194602189605995,3.069339925934292,4.340232286322353,5.441905171840025,1.2538280932540145,6.416939282758989,0.36819900621894436,2648.4375,3376.11847998646,5687.5,0.9365011649076361,0.014954147909191086,0.08912245968268248,0.3952974147964436,0.4984894897136955,3.7299856040275507,3.559253053313622,8.0,230.80035754331732,0.930248544374231,0.11715278207042405,0.2255217597454501,0.29308262637221094,0.36164200031354854
target::data/raw/target_domain/train_bearing_a_to_p/F.mat::w0008,target,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,4.0,5.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,5.735927861694316,5.735927861694316,23.685532849782895,44.71031117109375,-0.010680296970698161,3.0469926546309756,4.129328928272535,5.186210062071429,1.2559450099898255,6.1290785122840665,0.36904278258695583,2648.4375,3365.6475063714606,5726.5625,0.9376166521945404,0.014592969465019149,0.0820001333013119,0.41018275128578674,0.4909714524985093,3.7734771913569163,3.3477676183649403,83.0,217.6096460592366,0.9214369609722505,0.12581614834186697,0.2621758044517208,0.2933047280740168,0.3145552763036871
target::data/raw/target_domain/train_bearing_a_to_p/F.mat::w0009,target,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,4.5,5.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,5.7610643168230204,5.7610643168230204,23.111732958760978,45.109693116796876,-0.002520629301386545,3.0775487246752222,4.011712365589783,5.055286633901171,1.2601318771658967,5.989741742480269,0.36704272008500266,2648.4375,3405.851453963687,5750.0,0.9404736144638451,0.014507513042250366,0.07708223357078216,0.39783397663207304,0.5084847523429618,3.83204416651466,3.300081872004774,29.0,215.34509698722934,0.9158764996118869,0.14558562958721677,0.24848958620816872,0.3053762391715022,0.29478419849224385
target::data/raw/target_domain/train_bearing_a_to_p/F.mat::w0010,target,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,5.0,6.0,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,5.790635688562124,5.790635688562124,24.02026199963398,46.65002615273437,0.000867542994646297,3.0799007495721207,4.148121776521969,5.232642474431182,1.261448616105392,6.204375476034389,0.3666989593424795,2648.4375,3364.298596137886,5726.5625,0.9394004854804431,0.014923933242067611,0.0820744155405915,0.39883100571591323,0.5017007115107969,3.8596995251536206,3.2473465412982505,8.0,219.43894564537075,0.9238730851636269,0.10556444683230687,0.26331320930668983,0.3093506948647148,0.31966370976066794
target::data/raw/target_domain/train_bearing_a_to_p/F.mat::w0011,target,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,data/raw/target_domain/train_bearing_a_to_p/F.mat,5.5,6.5,32000,UNKNOWN,unknown,,600.0,problem_approximate_not_used_for_mechanism_features,anonymous_single_channel,unknown,5.822223796856988,5.822223796856988,24.03989674007536,46.65002615273437,-0.002697194662981862,3.073981021560455,4.12898878140835,5.202279834369742,1.259940413932152,6.163513168050097,0.36685521422544454,2648.4375,3362.894721133611,5710.9375,0.9333225237977647,0.014369218467980636,0.0840150429844244,0.40433483621385813,0.49378728045601283,3.874141782913917,3.26941954886179,166.0,228.63150567647966,0.9302510094526742,0.15713281351552888,0.17305863239079144,0.3227941523014234,0.34191225396926983
