relative_path,filename,domain,file_sha256,fs_hz,label,fault_size_inch,load_hp,or_position,status,variables,record_id,rpm,rpm_source,signal_vars,signal_count,lengths,min_length,max_length,duration_min_s,duration_max_s,nonfinite_count,constant_vars,possible_clipping_vars
source_domain/cwru_12khz_fe/IR007_0.mat,IR007_0.mat,source,4548593aa1bb4caeed12f897be5ebcf61aadf1b6368d4e1323b01d5bf98b6270,12000,IR,0.007,0.0,,OK,X278_DE_time|X278_FE_time|X278_BA_time|X278RPM,X278,1796.0,MAT,X278_DE_time|X278_FE_time|X278_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/IR007_1.mat,IR007_1.mat,source,d8eefee506acfe84bde576e2b76003b6b6ddea38a3d033754130050cec89bc33,12000,IR,0.007,1.0,,OK,X279_DE_time|X279_FE_time|X279_BA_time|X279RPM,X279,1772.0,MAT,X279_DE_time|X279_FE_time|X279_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/IR007_2.mat,IR007_2.mat,source,d24348fc6cab81741e3e835dcf63469c41988e93676e65ff688e1d4fab71f834,12000,IR,0.007,2.0,,OK,X280_DE_time|X280_FE_time|X280_BA_time|X280RPM,X280,1755.0,MAT,X280_DE_time|X280_FE_time|X280_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/IR007_3.mat,IR007_3.mat,source,e25f0f5a129020afe8992ad5473a8b07b1c173666a917b8fc0deb85732b9cdf6,12000,IR,0.007,3.0,,OK,X281_DE_time|X281_FE_time|X281_BA_time|X281RPM,X281,1732.0,MAT,X281_DE_time|X281_FE_time|X281_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/IR014_0.mat,IR014_0.mat,source,a060f28491c30e48a41ac926f06124814d69e7184b4f490e96a473b2f3f08a2b,12000,IR,0.014,0.0,,OK,X274_DE_time|X274_FE_time|X274_BA_time|X274RPM,X274,1796.0,MAT,X274_DE_time|X274_FE_time|X274_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/IR014_1.mat,IR014_1.mat,source,7be49352d1c0713dfcf08d522b9ef842cb057545db3329a1cb692ad65562f7e4,12000,IR,0.014,1.0,,OK,X275_DE_time|X275_FE_time|X275_BA_time|X275RPM,X275,1775.0,MAT,X275_DE_time|X275_FE_time|X275_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/IR014_2.mat,IR014_2.mat,source,4a887c0ea2d521de6bf3967d635237ed9ba8d778a429bf4e19c234c96bbb3f46,12000,IR,0.014,2.0,,OK,X276_DE_time|X276_FE_time|X276_BA_time|X276RPM,X276,1755.0,MAT,X276_DE_time|X276_FE_time|X276_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/IR014_3.mat,IR014_3.mat,source,72a1e8a1450a6329fd2141bfe13226216dc7d5bd987e67e6ae25a56ef84eee22,12000,IR,0.014,3.0,,OK,X277_DE_time|X277_FE_time|X277_BA_time|X277RPM,X277,1733.0,MAT,X277_DE_time|X277_FE_time|X277_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/IR021_0.mat,IR021_0.mat,source,dd1ce4353b879df1e187af11b3459d945f4dd40c768ea4e2bd8cb301efeee460,12000,IR,0.021,0.0,,OK,X270_DE_time|X270_FE_time|X270_BA_time|X270RPM,X270,1796.0,MAT,X270_DE_time|X270_FE_time|X270_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/IR021_1.mat,IR021_1.mat,source,255a4bf844a3832e5b8ced6316799b9ab9dd3ef58038512d85ad2fd11cd1b39a,12000,IR,0.021,1.0,,OK,X271_DE_time|X271_FE_time|X271_BA_time|X271RPM,X271,1776.0,MAT,X271_DE_time|X271_FE_time|X271_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/IR021_2.mat,IR021_2.mat,source,6840c706effffd9f8898cdf1b190e944fe476194ae147f5330f498f0f46841b8,12000,IR,0.021,2.0,,OK,X272_DE_time|X272_FE_time|X272_BA_time|X272RPM,X272,1758.0,MAT,X272_DE_time|X272_FE_time|X272_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/IR021_3.mat,IR021_3.mat,source,ed0fe2094c0cca90069343c84b79d4178d5584aa95a636573f6bb7a7b44f83a0,12000,IR,0.021,3.0,,OK,X273_DE_time|X273_FE_time|X273_BA_time|X273RPM,X273,1737.0,MAT,X273_DE_time|X273_FE_time|X273_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR007@12_0.mat,OR007@12_0.mat,source,4015b50e3e01ee93ec9dfd9f9a3b4516534a8dbc8560d2049428df75f77bcf21,12000,OR,0.007,0.0,12,OK,X302_DE_time|X302_FE_time|X302_BA_time|X302RPM,X302,1797.0,MAT,X302_DE_time|X302_FE_time|X302_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR007@12_1.mat,OR007@12_1.mat,source,59663017d3f173a68b4c1c5a4be660e676e8239ab55186dab4d79cbe724eb224,12000,OR,0.007,1.0,12,OK,X305_DE_time|X305_FE_time|X305_BA_time|X305RPM,X305,1775.0,MAT,X305_DE_time|X305_FE_time|X305_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR007@12_2.mat,OR007@12_2.mat,source,9a6535271b4b433a35da12df8bb010e92fe44d003370b4856616253fc5af9995,12000,OR,0.007,2.0,12,OK,X306_DE_time|X306_FE_time|X306_BA_time|X306RPM,X306,1755.0,MAT,X306_DE_time|X306_FE_time|X306_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR007@12_3.mat,OR007@12_3.mat,source,f13d1272983d2788d9045c9114d15cb76a48acc62f2c9e1113b0925da8b0c9f4,12000,OR,0.007,3.0,12,OK,X307_DE_time|X307_FE_time|X307_BA_time|X307RPM,X307,1733.0,MAT,X307_DE_time|X307_FE_time|X307_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR007@3_0.mat,OR007@3_0.mat,source,b6acdc854e6d5e2d64922baca920e1ed3c68f3d8333ac1de66e2b5ccebbc2d71,12000,OR,0.007,0.0,3,OK,X298_DE_time|X298_FE_time|X298_BA_time|X298RPM,X298,1797.0,MAT,X298_DE_time|X298_FE_time|X298_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR007@3_1.mat,OR007@3_1.mat,source,46ef281ace71a7ea5c61d6ee03e714d684c64690a12b2d7fd58ef022eacc3dc8,12000,OR,0.007,1.0,3,OK,X299_DE_time|X299_FE_time|X299_BA_time|X299RPM,X299,1776.0,MAT,X299_DE_time|X299_FE_time|X299_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR007@3_2.mat,OR007@3_2.mat,source,427c115bb1a853229ac11497142c639bf35fe77d746e63fef79e91ec93b6c1ba,12000,OR,0.007,2.0,3,OK,X300_DE_time|X300_FE_time|X300_BA_time|X300RPM,X300,1755.0,MAT,X300_DE_time|X300_FE_time|X300_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR007@3_3.mat,OR007@3_3.mat,source,d5edbd3f4948ad6a45c159dbe53bb71f355b8951aeb962c180e9ff41c4823455,12000,OR,0.007,3.0,3,OK,X301_DE_time|X301_FE_time|X301_BA_time|X301RPM,X301,1733.0,MAT,X301_DE_time|X301_FE_time|X301_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR007@6_0.mat,OR007@6_0.mat,source,1e14424bda8dd259e63611996782ee6773b85e121ab18d366ad4c84222407c4f,12000,OR,0.007,0.0,6,OK,X294_DE_time|X294_FE_time|X294_BA_time|X294RPM,X294,1797.0,MAT,X294_DE_time|X294_FE_time|X294_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR007@6_1.mat,OR007@6_1.mat,source,72e38f3c9bff3353759be39a693220d8d64db83c051cbbcb2a501c3e62a3c516,12000,OR,0.007,1.0,6,OK,X295_DE_time|X295_FE_time|X295_BA_time|X295RPM,X295,1776.0,MAT,X295_DE_time|X295_FE_time|X295_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR007@6_2.mat,OR007@6_2.mat,source,fc94626ab2869afbfe9ae4386cb22bf4bececce643fbe3a6d518c600af1f9b94,12000,OR,0.007,2.0,6,OK,X296_DE_time|X296_FE_time|X296_BA_time|X296RPM,X296,1756.0,MAT,X296_DE_time|X296_FE_time|X296_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR007@6_3.mat,OR007@6_3.mat,source,7d6ebbce6fead29e649b0f599307e03a50e299351dcdc25716cc2c73cd727c8a,12000,OR,0.007,3.0,6,OK,X297_DE_time|X297_FE_time|X297_BA_time|X297RPM,X297,1733.0,MAT,X297_DE_time|X297_FE_time|X297_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR014@3_0.mat,OR014@3_0.mat,source,fea058fc19ab2379b1715c2511bcd32313b1287ca51d6786bb7907ff2baba505,12000,OR,0.014,0.0,3,OK,X310_DE_time|X310_FE_time|X310_BA_time|X310RPM,X310,1796.0,MAT,X310_DE_time|X310_FE_time|X310_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR014@3_1.mat,OR014@3_1.mat,source,af7f88db380cc666a06d14c465f7e2bb9b6c5db53daf2fbcfc966654f01577ce,12000,OR,0.014,1.0,3,OK,X309_DE_time|X309_FE_time|X309_BA_time|X309RPM,X309,1774.0,MAT,X309_DE_time|X309_FE_time|X309_BA_time,3,121168|121168|121168,121168,121168,10.097333333333333,10.097333333333333,0,,
source_domain/cwru_12khz_fe/OR014@3_2.mat,OR014@3_2.mat,source,3a891f0dc2e96ac692c71b19cdaa08a75739f33c21b608b171093dbbb0ff93b9,12000,OR,0.014,2.0,3,OK,X311_DE_time|X311_FE_time|X311_BA_time|X311RPM,X311,1752.0,MAT,X311_DE_time|X311_FE_time|X311_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR014@3_3.mat,OR014@3_3.mat,source,01ecb7152d8cddce52a4d7bbd7d28e95bc29604c040ca23081a71ace7c4d8c4b,12000,OR,0.014,3.0,3,OK,X312_DE_time|X312_FE_time|X312_BA_time|X312RPM,X312,1728.0,MAT,X312_DE_time|X312_FE_time|X312_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR014@6_0.mat,OR014@6_0.mat,source,5e099baef872e7fdcb79d076ae0f80ff040aa75a2c0f4ccf5f0e4da429f8d8a4,12000,OR,0.014,0.0,6,OK,X313_DE_time|X313_FE_time|X313_BA_time|X313RPM,X313,1797.0,MAT,X313_DE_time|X313_FE_time|X313_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR021@3_1.mat,OR021@3_1.mat,source,514c7c1517787eefcf35dc1385cc03880a7a04a75f75c94194dce618530d72ea,12000,OR,0.021,1.0,3,OK,X316_DE_time|X316_FE_time|X316_BA_time|X316RPM,X316,1773.0,MAT,X316_DE_time|X316_FE_time|X316_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR021@3_2.mat,OR021@3_2.mat,source,cbf695803bf2a7553e5bfe21b4368ed66f9546b0240181bcaac939140d559f1a,12000,OR,0.021,2.0,3,OK,X317_DE_time|X317_FE_time|X317_BA_time|X317RPM,X317,1751.0,MAT,X317_DE_time|X317_FE_time|X317_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR021@3_3.mat,OR021@3_3.mat,source,e7a8e3d13d6194e03de7ba8accfb7fad6c70028ffc39f31ee1d35b0fe1d67138,12000,OR,0.021,3.0,3,OK,X318_DE_time|X318_FE_time|X318_BA_time|X318RPM,X318,1728.0,MAT,X318_DE_time|X318_FE_time|X318_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_12khz_fe/OR021@6_0.mat,OR021@6_0.mat,source,ea612a96dcd06d36bcf57555567137028142dbb2071b140a4bb3d2000c2c02eb,12000,OR,0.021,0.0,6,OK,X315_DE_time|X315_FE_time|X315_BA_time|X315RPM,X315,1797.0,MAT,X315_DE_time|X315_FE_time|X315_BA_time,3,96000|96000|96000,96000,96000,8.0,8.0,0,,
source_domain/cwru_48khz_de/B007_0.mat,B007_0.mat,source,07a96dc79c97afae890a7752e263ad5400ded8f9b65f08f0f9da10f69157b167,48000,B,0.007,0.0,,OK,X122_DE_time|X122_FE_time|X122RPM,X122,1796.0,MAT,X122_DE_time|X122_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/B007_1.mat,B007_1.mat,source,94fc8e68be1512c08c59310bff95d1a8c8d6ca797f0551b4ef306a750164ab72,48000,B,0.007,1.0,,OK,X123_DE_time|X123_FE_time|X123RPM,X123,1772.0,MAT,X123_DE_time|X123_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/B007_2.mat,B007_2.mat,source,21c415461009fc59c0cb0a22cd27930c1d454b0484a079ca5740b9a0693d795a,48000,B,0.007,2.0,,OK,X124_DE_time|X124_FE_time|X124RPM,X124,1747.0,MAT,X124_DE_time|X124_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/B007_3.mat,B007_3.mat,source,af4009305dbebb502c777620594d4d13ebc4fa5a9b03a235d9b395d273b0e9d2,48000,B,0.007,3.0,,OK,X125_DE_time|X125_FE_time|X125RPM,X125,1721.0,MAT,X125_DE_time|X125_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/B014_0.mat,B014_0.mat,source,9e9d4282c3e8d0487954abeb26e1d3805bf64d98ae46641ea27edc71dae13082,48000,B,0.014,0.0,,OK,X189_DE_time|X189_FE_time|X189RPM,X189,1797.0,MAT,X189_DE_time|X189_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/B014_1.mat,B014_1.mat,source,dfa6365efc8cccb8cc91a04e1392439bcb3671988c7e54a36004ae9b29f923b0,48000,B,0.014,1.0,,OK,X190_DE_time|X190_FE_time|X190RPM,X190,1772.0,MAT,X190_DE_time|X190_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/B014_2.mat,B014_2.mat,source,6fec43629f9260149d432b3115b31347e32cd19eebe63df6a3b13069d320cb52,48000,B,0.014,2.0,,OK,X191_DE_time|X191_FE_time|X191RPM,X191,1748.0,MAT,X191_DE_time|X191_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/B014_3.mat,B014_3.mat,source,76efbd295e2ab0fc791688aecbc5531cad9cbc3cafa0ee8e9709f8e5d96b3c51,48000,B,0.014,3.0,,OK,X192_DE_time|X192_FE_time|X192RPM,X192,1725.0,MAT,X192_DE_time|X192_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/B021_0.mat,B021_0.mat,source,ad68168c5316f38c660b980d99ce155f2107e0d1d64afa65cca95b420c61fbc3,48000,B,0.021,0.0,,OK,X226_DE_time|X226_FE_time|X226RPM,X226,1797.0,MAT,X226_DE_time|X226_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/B021_1.mat,B021_1.mat,source,5d2ee32657ab01b0d9ccee466909dac7e01cf1375f5f6493a4d23e70b8f3c0c7,48000,B,0.021,1.0,,OK,X227_DE_time|X227_FE_time|X227RPM,X227,1774.0,MAT,X227_DE_time|X227_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/B021_2.mat,B021_2.mat,source,e96f046204b173c128bfdbe34c0c1ffa2354c49f4251dde0d613f04c20048c3c,48000,B,0.021,2.0,,OK,X228_DE_time|X228_FE_time|X228RPM,X228,1754.0,MAT,X228_DE_time|X228_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/B021_3.mat,B021_3.mat,source,6fcbd80b1ebedf8a3c26651b36834c37a532b08921f516074f43bc91225dda78,48000,B,0.021,3.0,,OK,X229_DE_time|X229_FE_time|X229RPM,X229,1729.0,MAT,X229_DE_time|X229_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/IR007_0.mat,IR007_0.mat,source,b728f8548748ad399cf321722ba23f29c49ea314564599781ca9cdf9674bdd1b,48000,IR,0.007,0.0,,OK,X109_DE_time|X109_FE_time|X109RPM,X109,1796.0,MAT,X109_DE_time|X109_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/IR007_1.mat,IR007_1.mat,source,1b05995768b2d640beddcd5d465d4d80624e419abb90b87e4999b4b3c9cb40da,48000,IR,0.007,1.0,,OK,X110_DE_time|X110_FE_time|X110RPM,X110,1772.0,MAT,X110_DE_time|X110_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/IR007_2.mat,IR007_2.mat,source,a2fc0aab06a04b2b7aed1af45019effe76d118fc2f59fcd0c19daafe47adca6d,48000,IR,0.007,2.0,,OK,X111_DE_time|X111_FE_time|X111RPM,X111,1748.0,MAT,X111_DE_time|X111_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/IR007_3.mat,IR007_3.mat,source,eed93570ecf49f04a21482bcab93960ac402dddf89748676ed9222f4a7470f09,48000,IR,0.007,3.0,,OK,X112_DE_time|X112_FE_time|X112RPM,X112,1721.0,MAT,X112_DE_time|X112_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/IR014_0.mat,IR014_0.mat,source,b22d69d76f8d6d4397bb86eae1f3a5c8a891f158a026787920b93d3b0a0abf1e,48000,IR,0.014,0.0,,OK,X173_DE_time|X173_FE_time|X173RPM,X173,1796.0,MAT,X173_DE_time|X173_FE_time,2,63788|63788,63788,63788,1.3289166666666667,1.3289166666666667,0,,
source_domain/cwru_48khz_de/IR014_1.mat,IR014_1.mat,source,43db26f7660953118862e401f57aea088d46386bbc665c62cc8b51e9e55c16ec,48000,IR,0.014,1.0,,OK,X175_DE_time|X175_FE_time|X175RPM,X175,1772.0,MAT,X175_DE_time|X175_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/IR014_2.mat,IR014_2.mat,source,e82532bba7cbc61e84386c130b06ab26bedc3c3e595bf8e92699fa83c6051f61,48000,IR,0.014,2.0,,OK,X176_DE_time|X176_FE_time|X176RPM,X176,1751.0,MAT,X176_DE_time|X176_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/IR014_3.mat,IR014_3.mat,source,d8120dd34bba9d1bfdfb5cfe4246218e6a15884907e2a58782e44fc728c55c05,48000,IR,0.014,3.0,,OK,X177_DE_time|X177_FE_time|X177RPM,X177,1726.0,MAT,X177_DE_time|X177_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/IR021_0.mat,IR021_0.mat,source,f5315e6ac4d943d9f37a6f2bb481800e972369330912a5451e07caf2965b30e8,48000,IR,0.021,0.0,,OK,X213_DE_time|X213_FE_time|X213RPM,X213,1796.0,MAT,X213_DE_time|X213_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/IR021_1.mat,IR021_1.mat,source,708c18dcc2ec45bca64138a6852841bf734cabfa4f9cdbb421ba1b8445431c2b,48000,IR,0.021,1.0,,OK,X214_DE_time|X214_FE_time|X214RPM,X214,1774.0,MAT,X214_DE_time|X214_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/IR021_2.mat,IR021_2.mat,source,f9c4134f97294d5ac3cda81657d5c39c920edc1725ccbcec52e321dead476f7e,48000,IR,0.021,2.0,,OK,X215_DE_time|X215_FE_time|X215RPM,X215,1752.0,MAT,X215_DE_time|X215_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/IR021_3.mat,IR021_3.mat,source,1eb5bdb6e5e573e0f3289a1e19660e31d757817b409f6894c615e1a5f8ae9961,48000,IR,0.021,3.0,,OK,X217_DE_time|X217_FE_time|X217RPM,X217,1727.0,MAT,X217_DE_time|X217_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR007@12_0.mat,OR007@12_0.mat,source,84128b197ef48c2b090a969cb36b713bca525ce41e1c8edb9bc4b83c5736f732,48000,OR,0.007,0.0,12,OK,X161_DE_time|X161_FE_time|X161RPM,X161,1796.0,MAT,X161_DE_time|X161_FE_time,2,129969|129969,129969,129969,2.7076875,2.7076875,0,,
source_domain/cwru_48khz_de/OR007@12_1.mat,OR007@12_1.mat,source,fb66495196f4585360f2dc0a6910893e99b874733ea55e8f06812ebcb6ff5b8d,48000,OR,0.007,1.0,12,OK,X162_DE_time|X162_FE_time|X162RPM,X162,1772.0,MAT,X162_DE_time|X162_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR007@12_2.mat,OR007@12_2.mat,source,798aa8e7163eb9cb569f475fe92414116be98132c1bb5ce2ec02c94678de481e,48000,OR,0.007,2.0,12,OK,X163_DE_time|X163_FE_time|X163RPM,X163,1749.0,MAT,X163_DE_time|X163_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR007@12_3.mat,OR007@12_3.mat,source,c4899ae4db215cbeb02fa9f080a2649cefbff5d3059f04160909a2167918270b,48000,OR,0.007,3.0,12,OK,X164_DE_time|X164_FE_time|X164RPM,X164,1723.0,MAT,X164_DE_time|X164_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR007@3_0.mat,OR007@3_0.mat,source,84a86582d26a20ab41fc10b3265c9dfa2c4aa61d66c1aeb4c569c76998f88f8e,48000,OR,0.007,0.0,3,OK,X148_DE_time|X148_FE_time|X148RPM,X148,1797.0,MAT,X148_DE_time|X148_FE_time,2,124602|124602,124602,124602,2.595875,2.595875,0,,
source_domain/cwru_48khz_de/OR007@3_1.mat,OR007@3_1.mat,source,7e9ea59caf1246bc83bc5624c71f83e129281b8b4edef8bb249a3e8d373be332,48000,OR,0.007,1.0,3,OK,X149_DE_time|X149_FE_time|X149RPM,X149,1773.0,MAT,X149_DE_time|X149_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR007@3_2.mat,OR007@3_2.mat,source,64a85b4ab5c4c1785ed3a71ceb4ec90c3690bada480d2b8b45af4952245144c5,48000,OR,0.007,2.0,3,OK,X150_DE_time|X150_FE_time|X150RPM,X150,1750.0,MAT,X150_DE_time|X150_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR007@3_3.mat,OR007@3_3.mat,source,16bee7b9634c27667d080f852b50f35d180c80ab35c05b4410c5fbd0ca785ecf,48000,OR,0.007,3.0,3,OK,X151_DE_time|X151_FE_time|X151RPM,X151,1724.0,MAT,X151_DE_time|X151_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR007@6_0.mat,OR007@6_0.mat,source,9f60be3670787fcc66c84aa2216695e24948aac51bd713f62410873eb869c8ea,48000,OR,0.007,0.0,6,OK,X135_DE_time|X135_FE_time|X135RPM,X135,1796.0,MAT,X135_DE_time|X135_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR007@6_1.mat,OR007@6_1.mat,source,11327d32e85b1883b3d8bd7b15c39d64e06b0a69c13c881febf0023112428c9c,48000,OR,0.007,1.0,6,OK,X136_DE_time|X136_FE_time|X136RPM,X136,1774.0,MAT,X136_DE_time|X136_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR007@6_2.mat,OR007@6_2.mat,source,32bad5a5b143750188490f62bb404ce66c83674c6b1f2b0bef20417de2fbb906,48000,OR,0.007,2.0,6,OK,X137_DE_time|X137_FE_time|X137RPM,X137,1750.0,MAT,X137_DE_time|X137_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR007@6_3.mat,OR007@6_3.mat,source,0ebea5ec5fed4768c78aad575e7daf227aef27beba8b907f46010e6f38dc96ac,48000,OR,0.007,3.0,6,OK,X138_DE_time|X138_FE_time|X138RPM,X138,1725.0,MAT,X138_DE_time|X138_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR014@6_0.mat,OR014@6_0.mat,source,0b6db2d5180748101497fdeaeb8bf43c0abf6507e64cf4071c4ade8f662b1647,48000,OR,0.014,0.0,6,OK,X201_DE_time|X201_FE_time|X201RPM,X201,1796.0,MAT,X201_DE_time|X201_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR014@6_1.mat,OR014@6_1.mat,source,2915b8441dcdeb088dc98099e9ddf1dd5ee52aa2ce34535dd5127f590fb772a7,48000,OR,0.014,1.0,6,OK,X202_DE_time|X202_FE_time|X202RPM,X202,1772.0,MAT,X202_DE_time|X202_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR014@6_2.mat,OR014@6_2.mat,source,cd11a1003fabed1af7c71fafcb6fce79285794ffc7f661feed0a938aae5596e9,48000,OR,0.014,2.0,6,OK,X203_DE_time|X203_FE_time|X203RPM,X203,1749.0,MAT,X203_DE_time|X203_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR014@6_3.mat,OR014@6_3.mat,source,69bb459cd2691bb898a5838f19ebaef2646c107d83fa0b18fece7e8b0d67c16c,48000,OR,0.014,3.0,6,OK,X204_DE_time|X204_FE_time|X204RPM,X204,1723.0,MAT,X204_DE_time|X204_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
source_domain/cwru_48khz_de/OR021@12_0.mat,OR021@12_0.mat,source,147e79cef451e95de1efc8188d67088e617971f3cafc99e057b0e90cb982bfb0,48000,OR,0.021,0.0,12,OK,X262_DE_time|X262_FE_time|X262RPM,X262,1796.0,MAT,X262_DE_time|X262_FE_time,2,130549|130549,130549,130549,2.7197708333333335,2.7197708333333335,0,,
source_domain/cwru_48khz_de/OR021@12_1.mat,OR021@12_1.mat,source,80d4b7c05186de762b85453942296fe624f4c358aff81530859b8ae3c7d9c4c2,48000,OR,0.021,1.0,12,OK,X263_DE_time|X263_FE_time|X263RPM,X263,1771.0,MAT,X263_DE_time|X263_FE_time,2,192000|192000,192000,192000,4.0,4.0,0,,
