window_id,mech_bpfo_h1_h3_energy_ratio,mech_bpfi_h1_h3_energy_ratio,mech_bsf_h1_h3_energy_ratio,mech_bpfi_fr_sideband_energy_ratio,mech_bsf_ftf_sideband_energy_ratio
WIN-793fae25042f4a3987f1,3.166784072672809e-05,0.0014907017167725028,0.0006427636742566465,0.0010058108049708447,0.0005228001343255695
WIN-73592ac81c9a7a22bac3,3.745440839654788e-05,0.0016966771234626238,0.0006552774487133504,0.0010270384951884298,0.0005305446954591053
WIN-6fc76f988f52786ece77,2.9926939284640367e-05,0.0019134422113211236,0.0006746048454119748,0.001041190465496077,0.0005095722595025959
WIN-b5260e2cd6b8d8f6cd67,5.9181642131701715e-05,0.003944533670085056,0.0004349795481344513,0.0008312130206544893,0.0007413476572485701
WIN-ade913420fc52d55847c,5.0964352949462864e-05,0.0036097800597325214,0.00046463964148903836,0.0007809723962927824,0.0006343348477611762
WIN-01e7e62f4c2ecbdb18db,3.95873846092975e-05,0.0031818187247769684,0.00038879807501247387,0.0007102545856967286,0.000584483580759251
WIN-70314c3ab088ce2bee55,5.0234493343241124e-05,0.0029964865943762718,0.0003630395558372546,0.0007832334130060637,0.0005985605189988657
WIN-fed04242cbf1719d78bf,3.831984902253766e-05,0.002598837593061951,0.0003583724049778469,0.0008204382645973676,0.0006243357251428772
WIN-979bf2d8b4fd579dcd33,3.4659375275925096e-05,0.002570970159328901,0.00040096779914822065,0.0009739808978575129,0.0006660609507721959
WIN-858f672a8ed729a64e8e,4.2054284061926116e-05,0.0028648561984706304,0.00038079244395297895,0.0010443891396498298,0.0006904023954888463
WIN-75ab10ed4c5e44e818b5,4.4943455950839665e-05,0.003049487975271846,0.0004292315861988909,0.0010238902981083604,0.0006424142093577141
WIN-bd346145ae546172e166,4.779698722154797e-05,0.003358221810309671,0.00036958246010760395,0.0009696516413507284,0.0006075865365919588
WIN-14dc9dcdf84c6b5f3943,4.453464883509674e-05,0.0037736404893639825,0.00035244948097858374,0.000942646392837844,0.0006346914444213905
WIN-06b3ee637ecb4727711e,4.473146237595193e-05,0.003968986472833481,0.0004230421240893102,0.0009288315904209883,0.0007313206259640793
WIN-8c6bd41037c8c6a97b20,4.449766111008497e-05,0.004019682160437324,0.0004207207412743554,0.0008446359476289722,0.0006918588064929206
WIN-666695e7042d3c8f85e4,4.3067842847272837e-05,0.003728257818130604,0.00038641481030188,0.0007325011349749131,0.0006362179649123017
WIN-b6c4c97697e059fc19ad,5.0623385916440256e-05,0.0033738217700302513,0.00041960682677048253,0.0007193883523899635,0.0006098263799155733
WIN-6096a5f0b148a34900c5,4.8940826490583846e-05,0.002883852556371559,0.0003340709545691045,0.0006734785937294684,0.0005808440443341078
WIN-36c3fb867e1ebbfb7945,2.4251655601031327e-05,0.0033257404080764435,0.000523225362117112,0.00040148034819064744,0.00043141394345247734
WIN-2f3a8feb7ac80dd3054b,2.378674320250365e-05,0.0033743598073025997,0.0004870449528348124,0.00048306998727511895,0.0004451532279271534
WIN-c0c957a2ebecccd09b09,2.314100165103128e-05,0.0036270075180982095,0.0004994315214905075,0.0005532634706749483,0.000492382205108395
WIN-9e34e8c735e92f8efcc4,2.7526548923277205e-05,0.004177545886361594,0.0005132779102849159,0.000619549199982374,0.0005132687496769624
WIN-05e3b5dba0b8bf0cec71,2.7928511524559063e-05,0.0045810784704937695,0.00038704245931764326,0.0006490752831890064,0.000505182322381853
WIN-b3826052360ede3025ed,2.414851053433945e-05,0.004876242316819458,0.0005280911493658992,0.0006280627412481572,0.0005223575824408133
WIN-876fac0ccd4036166ffe,2.244212564344869e-05,0.005009575403817352,0.0004032044234882157,0.000516232002094905,0.0004825100037802855
WIN-95ba58e2644691cf9155,2.7839652238954417e-05,0.004907550872122772,0.0005182812705744901,0.0004123084600512087,0.0004723809509058994
WIN-db8aa1c4a131bb7d038d,3.068007589072494e-05,0.004714710926534426,0.0004533217974091196,0.0003719242504474458,0.0005236119842108345
WIN-39e8b4aaf58b74cc748a,3.253873860278278e-05,0.004242894042724581,0.0005152058337923192,0.00033435165456207776,0.0005189976025247151
WIN-02135945bb18ff887375,2.890694851032637e-05,0.003842696491741424,0.0004587597831290967,0.0003779880888121471,0.0004664316367759327
WIN-9b30f7c42b134f3dd64a,2.2096091657079272e-05,0.003422721322802351,0.0004968147316090893,0.0003964242467929703,0.0004714512298741437
WIN-d1c33fd95c8d96968d54,1.666763629683736e-05,0.0032137804286678793,0.000527122624291984,0.00045342348372127316,0.0004081331405623701
WIN-70fafa99e816d7111b6d,1.795777397177216e-05,0.003327241221210966,0.0004434552613178545,0.0005311981271634021,0.0004007606446682764
WIN-386787f7137c8175d934,2.5326896160574633e-05,0.0036805901112105773,0.0005264111051708428,0.0005959780612885636,0.00046110995669067093
WIN-62696365c983df932a8d,0.00013580350358881476,0.009501847761269798,0.0013247859272755666,0.004878958558946313,0.0005685821810310267
WIN-b1ebedb36966d2107ec7,0.00010417812298888412,0.009308915583050564,0.0017123357086004688,0.00499535707674822,0.0005254799534343662
WIN-21f44ece947d5ffbac4a,0.0001718810623343079,0.009410629405492414,0.0014992306828545718,0.005027135547967886,0.0004128615753434337
WIN-b72afe8ff9e3e40e1833,0.00016473437177145597,0.010015880052110718,0.0013588963700514733,0.0047722065349379145,0.0003200331333215993
WIN-06ef77117f462ca4aafc,9.528374163115562e-05,0.010674933485513988,0.0020743355306282003,0.005294116789952053,0.00038071226183420363
WIN-14b7f82858bbdbf77eeb,0.00011217075514320395,0.010927589617395341,0.001442423353969071,0.004781418132074735,0.00041319099587152367
WIN-57fcacb5f64126c65095,0.00014671033538323026,0.010455604460707684,0.001462247461108334,0.004682993251424539,0.0005289042500348981
WIN-39974fa6f44d1515f03e,0.00010648474526339842,0.00996683363209644,0.0017577475247373515,0.005076589070278346,0.0007081475573672496
WIN-d484361e8fdc962b15cf,9.039436362425404e-05,0.00952378509829036,0.001752749476670665,0.005099326989494509,0.0005153225137563283
WIN-571156a292963ce10be9,0.00017129181971812377,0.009657851233694089,0.0020773682128271786,0.005632273971882836,0.0004406760234269104
WIN-8271e42c86cd42bc4463,0.00017640757210732024,0.010251627936725804,0.0013945198963120358,0.005439257441787794,0.0003575974164369048
WIN-57bd81b8264d6660c5d3,8.167853012217845e-05,0.010916696561937412,0.002848954419136421,0.006779055715644005,0.0005014942532215959
WIN-dad8679918e8871ce2f0,9.232202324404294e-05,0.011233404388610604,0.0020005555476926957,0.006151528838987797,0.0004998757442651574
WIN-f7c77baae89c17b6049f,0.00010582278375143657,0.011272491686959686,0.0020961607124339848,0.005941478181944065,0.0004555175854043915
WIN-f743df3c3f350713e282,8.913285119121454e-05,0.010447857592967439,0.002133194975245606,0.00552844025102656,0.0005873972913841441
WIN-85ae90faabadab7d5828,0.00010540360106766882,0.007989065192740443,0.0025563753394549707,0.005667485595018237,0.0015111473123244814
WIN-bfd566badf798378011f,9.198738142558079e-05,0.008618766308228233,0.002728669358389041,0.006219155911046749,0.00130183163065708
WIN-a7acf3397ee9375b0e93,0.00010509253772493297,0.00882282628663828,0.002962383603266786,0.006317859606098075,0.001311408089568483
WIN-3826c922b4c105df2f7d,9.693002537111672e-05,0.008981519966365698,0.0029353941806377314,0.0058477940679162056,0.0014769924382914367
WIN-42e666986313bfbb88ab,0.00013744705478965124,0.008665818253444244,0.0033125250785626136,0.006285650901430412,0.0014567832612182186
WIN-ec477fae56320663b28f,0.0001255111211452342,0.008311108415670128,0.0026505740945751938,0.006070272048754429,0.0012267087519189732
WIN-c99d826df9499e731fbf,0.00014795930647972986,0.008263404295555367,0.002774169841027104,0.00598815134203516,0.0011922884166948988
WIN-cdc328545af4f4423377,0.00015055785360473014,0.008335196324768325,0.0030057500999331834,0.005598886375265001,0.0014983019638905905
WIN-2290f757189fbcbee4aa,0.00012956922814989248,0.008003029844241335,0.0027265405290280214,0.0057314929472127435,0.0014299959575580401
WIN-cc3fd51f324cf584e730,0.00011418300644586736,0.008636544907539056,0.0023663676875682114,0.0057761560916481484,0.001290270351476123
WIN-de8659e3136d7a79549a,9.08613530540145e-05,0.00884264408521111,0.002999432118053893,0.006010255884024748,0.0012911669358116038
WIN-8a9c1c6fa65078d2c247,0.00010587518244617134,0.008809663639370278,0.002630944694693262,0.005789135243205625,0.0014938004624920772
WIN-9e326f99a153645d35c6,0.00011035414055524308,0.00848702959178148,0.0027274861426804073,0.005708269370120283,0.0016819883863413549
WIN-c6091c5f9ebb00bcb9ad,0.00011757192840435859,0.00823753936436785,0.002352535361133897,0.005858264960234969,0.001448211681600822
WIN-230fdb831982ad274196,0.00011196680381304533,0.008087802041482328,0.00211843691923693,0.005626698585164947,0.001360415669659654
WIN-8dd5a29353542d2461f5,0.000181894906854449,0.01333173619038351,0.0019607654327849586,0.006639290255729782,0.002270990949941554
WIN-1ac7616db8fc9d99f80d,0.00021103790357575582,0.013962268541649107,0.001901552813795416,0.0068784734051202424,0.002127321938430987
WIN-86e44c67fde4f980e3f0,0.00018269805289251585,0.013851439696159385,0.0016051067018105559,0.006983048782664959,0.0024044352244860377
WIN-0ea1ca1043aa44936435,0.00019080645030746676,0.013050135261225662,0.002174492367293441,0.006831880958172405,0.0024429817895107917
WIN-d184189702c1c23867ae,0.00016995669897231153,0.012767987928596694,0.0020649026281924824,0.006678123656934498,0.002537089616492259
WIN-5b1a9fb52dcc810feee9,0.00022497608197873765,0.013066535374717279,0.0019269711867129192,0.007027742758121797,0.002465250324488237
WIN-be0f658db58ac0f0ff8a,0.00020941326018956386,0.013275467698708993,0.002028227737679134,0.006448711507056597,0.0022182507979089626
WIN-c8ed48b34da272d4bdf6,0.00022914158616546605,0.013428679969666214,0.0019643202576581364,0.00650378745178894,0.002340094433859902
WIN-cfd83e247fe639de1309,0.00020199315713854225,0.013744584754028125,0.001771263423187509,0.006634857210114429,0.002408130978391765
WIN-92efb6dd469ce2ac10d0,0.00017311491974719676,0.01330125736718286,0.0016393021644946148,0.00651641832897286,0.002249756560512153
WIN-b0ec0d90db45a81fe520,0.00016325266735471298,0.012373340025442178,0.0017346638249829652,0.0068703308963693425,0.0023611147391322906
WIN-bab8f26b2be44958d70f,0.00015185719548928755,0.012322406874089904,0.0014727636646396042,0.00660439660616393,0.002848838462024585
WIN-307631e7cb0fb39c919d,0.00015665348291440893,0.01286569320938185,0.001976004389784759,0.00680079913651083,0.0028335108300887725
WIN-580e7f428d853bf89e27,0.00019594235462779057,0.01345805488217459,0.00205344058281196,0.006877912898668259,0.002688906291847643
WIN-683537dfcd7db82db89e,0.0002318166609707779,0.013546764209533022,0.001993591810619841,0.006942748972126007,0.0027270814472901434
WIN-6bcc910060e6a2783f7c,0.00011006179532735114,0.016458129854759865,0.0021064696292365827,0.0049660117523314205,0.0024830042598990255
WIN-9db033efbdf410ea51c3,0.00010325161315232971,0.01745895327424589,0.002188539585101092,0.004943982491060143,0.002667096179504798
WIN-5067f4851d1df38bb8ea,0.00010251629793771242,0.01796763372144904,0.002605883594606509,0.004947252171854336,0.0027050938304270665
WIN-57cbd4a80d5d75533139,0.00010360204346475373,0.017258557471199466,0.001930571899595149,0.005141213607419584,0.0025227582236954193
WIN-c7f02031e7dae0fdecb6,0.00012118602563615416,0.016949843390944304,0.002557269782837331,0.0051026272264075604,0.0024934818006584576
WIN-b3641b72e6f4775ec2bb,0.0001153761692288231,0.01596762475022784,0.0017925659175312926,0.005292416642761612,0.0027860523113259783
WIN-dffb160c65b929775fa1,9.96118050710994e-05,0.015698666851455642,0.0021848853757965147,0.005088585345049073,0.002969280541664585
WIN-1b34a7d35b846363d699,9.292116816792166e-05,0.016306151837509258,0.0022189292177587036,0.004992525628755644,0.0027191268741354364
WIN-08914e4d1f36f7fd0623,8.845675550759775e-05,0.016884177613781425,0.0019666712057919873,0.004684263057570812,0.0024709111108935696
WIN-c9757224d240ac23ec8b,9.793101924794502e-05,0.017173302124003195,0.0024070714033372505,0.004615236034401693,0.0025963596787406708
WIN-9cbbfa0c8ae645300c76,9.054515790986605e-05,0.016047828615871538,0.002084537627599291,0.004726419817527084,0.0025852776260554705
WIN-a8a5f313c519707a0e89,0.00011106330893414074,0.015328176035043684,0.002248463818195234,0.00467064590183699,0.0025836529379050666
WIN-d8c2edb9471f1ca481a2,0.00011197461823853176,0.014802808916461336,0.001779567263803874,0.004545652479289315,0.0023564962099294575
WIN-6ac8f82e3370980eb1d2,0.00011086067843407477,0.015223621280255265,0.0021472372944656695,0.00461281383628675,0.0024474629595093115
WIN-1e336694d1ddc07bc2bd,0.00010329622164334519,0.016328708631654032,0.002407612114680503,0.004596307121264639,0.0028020607515864037
WIN-f1a58f4f3ed23b97e2f0,2.2282131006836582e-05,0.002290672021282398,0.001561332772604608,0.001693055749372987,6.777366688914173e-05
WIN-cb72ed354d09b4f3ecad,3.171850623844706e-05,0.002576819386243355,0.0013979943505412857,0.00150933759350884,7.31245309468849e-05
WIN-a2da8eec5688b9029b80,2.6246707240405145e-05,0.002601749104287743,0.0010394786449619948,0.001324407034852368,7.294368780614331e-05
WIN-766984dc5ab18ce09ac3,3.371960701145684e-05,0.0025824964246065384,0.0008754882180414396,0.0010981601437596825,6.066849121987099e-05
WIN-df5af39b8a314ea3f8fc,2.2279976225802037e-05,0.0019393224924128996,0.0006118689892271983,0.0009275550820201743,4.954195994691031e-05
WIN-8cb9e165024733262024,3.209535663287373e-05,0.002308527869060567,0.0019289435796909526,0.0018995149148635716,8.601632481602284e-05
WIN-ea8ee01bb7d4b7a3cf25,2.5181195247192154e-05,0.0018120281286158578,0.001372781897201152,0.001677319818916323,8.127481380423335e-05
WIN-fe7d6dfecf911e3ccf77,2.628128217847444e-05,0.002575777431171599,0.0017945551299524158,0.0019148136515584637,0.00010265876967033358
WIN-ebb0533d30429f8136a6,2.4263163071615816e-05,0.0023305064351029753,0.0016075712998657986,0.0018330730840508923,7.680088390812695e-05
WIN-e937ef2c89b66e754692,3.091878772703127e-05,0.0028132616691020924,0.0007854483426383801,0.0011437621690731394,8.14694478219944e-05
WIN-b2dfa1f429227c4b8d2f,2.813184086474218e-05,0.002245036579912328,0.0008145100870620888,0.001068984541674144,6.300537627713053e-05
WIN-49dbfe60afc8e26b16f0,2.0861206551147228e-05,0.0021608030183683908,0.0006355673549473313,0.0010166472337305673,6.398864560194529e-05
WIN-7bb0c885759045a6654a,2.847113709865992e-05,0.0021470360043162303,0.001358524005906453,0.0016132412005416498,8.342258460933464e-05
WIN-cce1986cc6e147facd2e,2.1018110318090344e-05,0.002113417341913858,0.001095905694689582,0.0015148618862512414,9.106758581961595e-05
WIN-956cec6db54c9f576589,2.5358464150875544e-05,0.0026244193676378835,0.0017951268573413324,0.0018404241108811595,7.323538999533437e-05
WIN-af90dedd3ab6bb4603ce,1.9219730004548567e-05,0.0014478300803115632,0.0006180552391387979,0.0010040357039557382,0.00018682143394166187
WIN-ae5f60f8b954a932da59,1.887701203656596e-05,0.0015214627347492056,0.0006073811294148207,0.000979748714897861,0.00021767096013244175
WIN-541679f2292056c93c74,2.2344556437331916e-05,0.0014873007075910166,0.0005460106151285949,0.0008974016785922109,0.0002055874845249094
WIN-2815b3949c9296691723,2.3398256893366963e-05,0.0015234219064200602,0.0006772000876647566,0.00099846678037438,0.0001994289466485189
WIN-12b47fd529ff613b50db,1.4427112149960198e-05,0.0015569274991563927,0.0006671215302280603,0.0010479611672756346,0.00018923278466815208
WIN-92a05a596e09faf0469e,1.6648615680483105e-05,0.0014799792686527055,0.0007963474063890817,0.0011332638405432548,0.00017887843619806087
WIN-ac28aca983a363ed75a1,1.84625598680803e-05,0.0015343372937236968,0.0006942613666835316,0.001157435914288936,0.00020154077887066043
WIN-b22099acebbf932611c6,1.4231346083721922e-05,0.0014502201699843496,0.0006988280200932021,0.0010556524353139347,0.0002215912695436828
WIN-1edb17d9e2db8860f262,1.6153328945990556e-05,0.0014341590085920537,0.0005258554354927238,0.0009271521588354748,0.00019940274456727405
WIN-ad0526632af328ea078a,2.048607148240492e-05,0.0015257171032661487,0.0005665521888709232,0.0009661010280719994,0.0002033801020435566
WIN-a12e8064cf48351cf1c4,1.8455359144862496e-05,0.0015366405711852475,0.0005453168647838632,0.0010575029603322056,0.00018958436155774532
WIN-645dcea1edad34cd7ebc,1.8612418221753467e-05,0.0014413189931141888,0.0006554213186818844,0.0010664948884329646,0.00018521924409760018
WIN-93a655c71ace7cf36461,2.2348954984118484e-05,0.0014881974596681327,0.0006903972182064817,0.0011017468076872086,0.000183304474027171
WIN-ea175eb069f7f0e8a1dc,1.6977441399192113e-05,0.0014340685448961917,0.0006109849669096777,0.0010841257497186698,0.0002152775605335993
WIN-02e858828f8d6253d825,1.6470984573890228e-05,0.0013767559654678583,0.0006124688967008545,0.0009641823430791557,0.00020638712125055982
WIN-ade818bd37afd0fa0740,1.9124669490857892e-05,0.0025688402159894674,0.0005184233549709897,0.0010360333090819137,0.00040135396640445734
WIN-067e8414e36b441ec9ad,2.7948456226729552e-05,0.0025954912983670326,0.00031965762392363204,0.0009332164732129118,0.00035265760106189387
WIN-82fc40b80dc0401d1d59,2.6172039019812043e-05,0.0024732492887129176,0.00045662051618012385,0.0010534873719466025,0.0004093690171401583
WIN-257b647f86237e701c07,2.0749867152874155e-05,0.00240766513505614,0.0004088858952522906,0.0010260823654284807,0.0004069453345223507
WIN-681f97c80b2d7a4390c4,2.4080805092765654e-05,0.0023688909519726416,0.0003084826783700883,0.0009813019893053717,0.00044025379863101303
WIN-ffd41a97997930c06560,1.9970368142342308e-05,0.0020462118532069873,0.00039936640634793567,0.0009112150189571729,0.0003115470690758082
WIN-01ddea71fe80693dcd0c,2.1720497634509103e-05,0.002351418869826158,0.0002973296214286195,0.0009082931699310036,0.0003659596604346464
WIN-f7c97c65fdb4734fcde1,1.7930736807377866e-05,0.0025998607654505526,0.0003955753263260735,0.0010505499548424924,0.0003931870838526681
WIN-a08c9311a67a450e72fc,2.3521033777460725e-05,0.0025579530506713733,0.0004609556741768844,0.001107690319283244,0.0004309384135907964
WIN-ba515142a0007c4b2629,2.7733559699137935e-05,0.0026046055438468684,0.000295380746119314,0.0009623684584686912,0.00038252765464416686
WIN-3162e5c6e8dc56508eb5,2.7078276538928137e-05,0.002565382367493812,0.0004898015874079349,0.00108746248063383,0.00039549798657868504
WIN-4efa088d6b62e83b982a,2.6404340699606145e-05,0.0024220157311159673,0.000409281229147684,0.0010456009389967756,0.00038845456002820495
WIN-ac9006c3212e10886f49,2.5355153742661983e-05,0.0022902416104770016,0.00031456520887027545,0.0009547392856278378,0.000377392879044072
WIN-4ea6f053c047ef8704fa,2.2478133113518666e-05,0.0023731542169534102,0.0004975521652269973,0.0010506494401471057,0.0003895096517618674
WIN-3f93669f64da8cfeb4f1,2.122472870663597e-05,0.0024632301134410047,0.00030056460109867373,0.0009336403153365288,0.0004020815434513104
WIN-7cfe75c680335acb71fc,1.08349121047663e-05,0.003554365960709556,0.000350957820774472,0.000908097309984657,0.00023495011312896336
WIN-da1b2290cde4e3240e8d,1.5238915906809602e-05,0.00360770639837767,0.0010790206061603949,0.0009891562351020172,0.00026646850258272306
WIN-bf01017e9d620164e839,1.6710950327336858e-05,0.0037407999982554023,0.001513030953307773,0.0011438674070069022,0.00024890170799064874
WIN-648a6afb261a5ec06b8d,1.8263591859297477e-05,0.0037407465569077713,0.00140203534938432,0.0011838138794449825,0.000254516936695037
WIN-8eb23f44087b49271219,1.7744175696157237e-05,0.003875155743876478,0.0008435619590368945,0.0009981606211455826,0.00024251681012240866
WIN-576502aab2e9e4c4775a,1.0717265114934537e-05,0.0037834799137722755,0.0004904357352446551,0.0008107307251865167,0.00022994479871370628
WIN-ff4ea363627c75a13ff7,1.3205982872531332e-05,0.0037813555939470943,0.0004191496706152144,0.0008946251222015432,0.00024565497688620934
WIN-fe77534eb996ee41b69b,1.4631946910318011e-05,0.003692401601983881,0.001073257619134087,0.0009608695509769446,0.0002202683915719709
WIN-a1f094216dd6a49cd973,1.2269652411834711e-05,0.0035086736755623724,0.0016149790513477213,0.00115107695155196,0.00022959613567904392
WIN-bd4fdc3c59effa9f13f6,1.767001586735329e-05,0.0034485673306888986,0.0012430482936558601,0.0010664209303320772,0.0002486357581851697
WIN-00154dd47f4b27756990,1.585589482048513e-05,0.0036119932751824554,0.0006730961665108802,0.0007758379864272084,0.00024267331294873209
WIN-9805925649c8dcb8c2ca,1.5922792459291382e-05,0.003821851490110487,0.00025922441561885645,0.0007506289020860315,0.00020310297873572423
WIN-9439f1aa6712cf6d7c0e,1.319133653250865e-05,0.003927202100978605,0.0006942443429289955,0.0009630311861081968,0.00024409542036722
WIN-b98a836d1a68b385c13b,1.2543827131360987e-05,0.004067309806467754,0.0012092603516510067,0.000983966271154172,0.00023879555932402292
WIN-46747e8a8dc1c5a79865,1.5814661351547655e-05,0.003913119872130796,0.0015884649479843865,0.0011191702664430144,0.0002194349747824113
WIN-fa6c8cafed1699d7517f,0.00016693282814386054,0.01476741231471247,0.018104703511747554,0.01605541230227888,0.0007958808473304316
WIN-748be3b276d7164e9abc,0.0001665459816105394,0.013993934101268795,0.008329536143480335,0.007186656629005598,0.0003827084524789028
WIN-8bc0f9ecea59ddc8639a,0.00013689265449178193,0.01298372524990432,0.010474635120582495,0.009280447808950838,0.0004796501073021912
WIN-5fd668811bc1cd1d4aa5,0.00017932692934712635,0.013226303371429235,0.009513458825873816,0.008778086688257313,0.00045428595927534993
WIN-d946fc2423b4c37de0ba,0.00012057886167404843,0.008629821500991853,0.005183651390596291,0.004636848651824338,0.00027630536015788357
WIN-c40afc9071dd90c1dd08,0.00010834910868239985,0.008853085684623634,0.006689659188559227,0.006088841182909086,0.00032361809940685
WIN-99e8592999abd62a92ed,0.0001719940140035265,0.013781369650333861,0.007321766365917081,0.0065366994857066485,0.0003862315609689603
WIN-74dc12ae699664545810,0.0001932798598753316,0.0160108402660404,0.018288607086319218,0.0163059024559438,0.0008025683844153865
WIN-9a56271c78fb4a9291b4,0.00017023376295497624,0.014842785808636117,0.011297966042251846,0.010164953492208967,0.0005117219632089082
WIN-a08c283a0089fd3a3c77,0.00012651374738555343,0.012841363490188768,0.008516153466690655,0.007443563331374952,0.00036353817275558024
WIN-ebe16bfdb825565c17b5,0.0002010827613245906,0.013735731631137683,0.012213101287207994,0.011171123366511467,0.0005666918860112454
WIN-85ab41149290cae6fc68,0.00013559773033140115,0.008468337207019675,0.0045096516185504695,0.003955411294906025,0.0002877322763909416
WIN-fcc50a408ff847057e1f,8.592561462753641e-05,0.006656241915553753,0.005195747130646361,0.004437139005722747,0.00027030637816990327
WIN-eb08ea4539f25f0f13aa,0.0001378065941233797,0.011739314024552373,0.006076187743041527,0.005542742854239493,0.0003173393978474931
WIN-d3143590034485211717,0.00018796655086289008,0.016139866358034768,0.014285005929855463,0.012674535680860934,0.0006581959426746109
WIN-7718500823160a4ed834,9.914810785192321e-05,0.0036529112130250837,0.0021562929171360557,0.0025810352265895377,0.0011317200211364055
WIN-b8cdede8b847e897b910,0.00010659956147337317,0.003288133147931896,0.0019592248860305908,0.0024629630076758034,0.001022662231235775
WIN-ca8f05b4736b05a7abca,6.781135379236002e-05,0.0031001678616437863,0.0018571196631563232,0.0021023774908603553,0.0008840734648590682
WIN-1c99fd92750e4cd5b69c,9.183395668294913e-05,0.0029268768064939603,0.0015883861611583998,0.0021193412822992515,0.000821648869268367
WIN-cd5cee30908fa9dd322b,3.826006165126449e-05,0.0019420962247491335,0.0012019853117247366,0.0013254011010029039,0.000526565515013354
WIN-afc638373581bdc53f82,0.00010095704065513033,0.0033125438992651834,0.0019941591858182862,0.002600659043618453,0.0010300233564403966
WIN-8cabc3cb4a6808623153,9.257782829526727e-05,0.0034302945464645906,0.0023580667150420514,0.002648998476149953,0.0010645128762109223
WIN-417a6c5dddcd5efa5b3b,0.00011040493548566057,0.0032258137844526002,0.0021401999670779674,0.0026727813436493216,0.0010937382012580954
WIN-62e1ec01435b9a7e2987,0.0001389835850052073,0.0032502482992229228,0.0025356569287889965,0.0028639956826010424,0.0011202419580058462
WIN-b0be68aa03be9e5b88f7,8.950885844348786e-05,0.0030173245898565634,0.0019068425462299664,0.0022302746960175496,0.000929362028360188
WIN-97a36bbaed1c66c89785,0.00011133084220348042,0.0029545129529328475,0.002339872220647507,0.0026019281393784245,0.000941334691658641
WIN-85d57386065519c18595,0.00010165739694234835,0.0033223007561571836,0.002112897983034446,0.0025177220544107385,0.001062535880165416
WIN-5c60b10030023ecb1fa2,0.00010340728092078221,0.0029609164476764047,0.0025734033916992825,0.002891942184777629,0.0010318402602530288
WIN-093bb1843cb54e36e1aa,0.00011234949636223702,0.003163940353637157,0.0021682321179375933,0.002616717721730903,0.001061546768299085
WIN-197100a504dd69920efc,9.720784311800422e-05,0.0029418092439383614,0.002838455072481184,0.003000451223825543,0.0009804834129274094
WIN-063ab624c8752b408780,0.00011806727244956858,0.0059746232976507375,0.0012719658991567526,0.0022696910457446874,0.0018696080884596314
WIN-f1107cc11bdac17af08c,0.00011824733524747108,0.0057494416421878716,0.0011822972752299676,0.002085902480166049,0.0016802267237810138
WIN-3014bdc518adf9950ef6,0.00013339827197448277,0.005438332022442648,0.0010604552822044294,0.001997306250998221,0.0016637999216653297
WIN-77a4bd2a6e9de53d89ca,0.00013965117346523447,0.0058050944063967255,0.001173424383110903,0.0021267818609066952,0.0018441215116358095
WIN-5067f5afa2eabe744cf8,0.00014719892898944488,0.0058405471390131055,0.001165730503310301,0.0022153936710197983,0.0019284418528666373
WIN-58be6c5e49ca140386a7,0.00011632909172791944,0.0057015968905583655,0.0010539881821674823,0.0020518569238046646,0.001695893573975175
WIN-19c4a444de9952f7f4cb,0.00011388596503229864,0.005529258822722073,0.0010546550256085947,0.0019243102394002941,0.001666383279493874
WIN-14fc350ca3de6b08c1fe,0.0001305790616035719,0.005668778434965444,0.0010033068128312112,0.001978873172289676,0.0017588152005546956
WIN-2300f48ede3c1dfa5ddc,8.367996732194463e-05,0.0035234162836281662,0.0005922938426965684,0.0013017422865769085,0.0011684599040552614
WIN-993dae3161d23c470ed8,8.074187803280325e-05,0.0031459180220675814,0.000599083661629765,0.0011679695674047758,0.0010508796562652527
WIN-75ec544d8283c18f4ce5,0.000139501169758434,0.005111415050135609,0.0010133954706017163,0.0018990228497136755,0.0016962436206417399
WIN-11a0bf973c6f23ed135a,0.00012986270700545582,0.005027169690522136,0.001003493651743655,0.001879183641195904,0.001665600148219023
WIN-17d812e2b50736529c3d,0.00015026784891409054,0.005286718708542192,0.0010008400756910465,0.0018876553205878033,0.0017501066795725172
WIN-865046b21f0a63655703,0.0001604744846198377,0.00565267368645645,0.001009397830079788,0.002096825613795241,0.002004827607107907
WIN-a7c54d1d3c47c7e8c1ea,0.0001285556557534677,0.005394868011916805,0.0009286075415035031,0.002007962136460033,0.0019030883059927273
WIN-46706137a5972d3a1ecc,8.862553879934336e-05,0.006776751456969983,0.0008494171552092586,0.0004977218862866686,0.0015473065854232242
WIN-2c7eb1f0c7ce0c05eb21,6.80716720837695e-05,0.006388142396356142,0.000831278253881831,0.0004931580081712216,0.0013748539618813923
WIN-7d3864499d7d58bc6502,6.465699708247132e-05,0.00653005813775074,0.000872938774059339,0.0004777242118726039,0.00141674144666367
WIN-f84ed1c02fdc2dd93018,6.266428949596122e-05,0.006324076820210224,0.0009295059467740719,0.0004906981451845044,0.0013834033374279298
WIN-10bf77aae85d6fea8141,7.522281336946238e-05,0.00661003636329787,0.0008405759605456026,0.0004991385647408146,0.0013174120529243778
WIN-df325a4f39970a7614b7,7.577985210559003e-05,0.006087094248218093,0.0007190725096145761,0.00045428705841801884,0.001303622010076859
WIN-2ebb9e36f146e958cd29,6.917145867789272e-05,0.006189119889183607,0.0008311588857078852,0.00044384169846538855,0.0013801988683249352
