group_id,class_label,A0_pred,A0_score_OR,A0_score_IR,A0_score_B,A0_score_N,transfer_pred,transfer_score_OR,transfer_score_IR,transfer_score_B,transfer_score_N,A0_correct,transfer_correct,paired_correct_delta,load,A0_true_class_score,transfer_true_class_score,true_class_score_delta,seed
source_domain/cwru_12khz_fe/B014_0.mat,B,B,0.007671296296296297,0.018382345255593666,0.9739463584481101,0.0,B,0.009449074074074075,0.020416244211578238,0.9701346817143477,0.0,1,1,0,0,0.9739463584481101,0.9701346817143477,-0.0038116767337623703,20260921
source_domain/cwru_12khz_fe/B021_0.mat,B,B,0.06297368974404678,0.01483791345879401,0.9221883967971592,0.0,B,0.06398206748355034,0.010436411628660549,0.9255815208877891,0.0,1,1,0,0,0.9221883967971592,0.9255815208877891,0.003393124090629862,20260921
source_domain/cwru_12khz_fe/IR007_0.mat,IR,OR,0.6715555555555556,0.29384400736139865,0.03460043708304578,0.0,OR,0.6720016220600162,0.3181371852970213,0.009861192642962499,0.0,0,0,0,0,0.29384400736139865,0.3181371852970213,0.024293177935622634,20260921
source_domain/cwru_12khz_fe/IR014_0.mat,IR,IR,0.04183673373966117,0.8233697280901875,0.13479353817015102,0.0,IR,0.08241213498897547,0.8016443351013938,0.11594352990963051,0.0,1,1,0,0,0.8233697280901875,0.8016443351013938,-0.021725392988793724,20260921
source_domain/cwru_12khz_fe/IR021_0.mat,IR,IR,0.24335788842073336,0.5793502177400826,0.177291893839184,0.0,IR,0.1282767968170489,0.815022911579789,0.05670029160316189,0.0,1,1,0,0,0.5793502177400826,0.815022911579789,0.23567269383970646,20260921
source_domain/cwru_12khz_fe/OR007@12_0.mat,OR,OR,0.6367360479295262,0.02128088578088578,0.341983066289588,0.0,OR,0.5994528648485171,0.017612406112406113,0.3829347290390768,0.0,1,1,0,0,0.6367360479295262,0.5994528648485171,-0.037283183081009086,20260921
source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,OR,0.8248827802641504,0.0029428904428904427,0.17217432929295923,0.0,OR,0.7378701499931868,0.005609557109557109,0.25652029289725614,0.0,1,1,0,0,0.8248827802641504,0.7378701499931868,-0.08701263027096362,20260921
source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,OR,0.8646666666666667,0.04044444444444444,0.09488888888888888,0.0,OR,0.8844444444444445,0.023333333333333334,0.09222222222222222,0.0,1,1,0,0,0.8646666666666667,0.8844444444444445,0.019777777777777783,20260921
source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,OR,0.9766666666666667,0.007555555555555556,0.015777777777777776,0.0,OR,0.9813333333333333,0.006000000000000001,0.012666666666666666,0.0,1,1,0,0,0.9766666666666667,0.9813333333333333,0.004666666666666597,20260921
source_domain/cwru_12khz_fe/OR014@6_0.mat,OR,OR,0.9380000000000001,0.04444444444444444,0.017555555555555553,0.0,OR,0.9568888888888889,0.036222222222222225,0.006888888888888889,0.0,1,1,0,0,0.9380000000000001,0.9568888888888889,0.018888888888888844,20260921
source_domain/cwru_12khz_fe/OR021@6_0.mat,OR,OR,0.4940271002710027,0.24011382113821136,0.26585907859078595,0.0,OR,0.47777777777777775,0.24924602651431918,0.27297619570790305,0.0,1,1,0,0,0.4940271002710027,0.47777777777777775,-0.01624932249322497,20260921
source_domain/cwru_48khz_normal/N_0.mat,N,N,0.14391093474426808,0.03777777777777778,0.12164462081128748,0.6966666666666667,N,0.1487874779541446,0.030000000000000002,0.12417548500881834,0.697037037037037,1,1,0,0,0.6966666666666667,0.697037037037037,0.00037037037037035425,20260921
source_domain/cwru_12khz_fe/B007_1.mat,B,B,0.21384734659790242,0.010904214559386973,0.7701373277315995,0.005111111111111111,B,0.2166042549868096,0.014919540229885057,0.7618095381166387,0.006666666666666667,1,1,0,1,0.7701373277315995,0.7618095381166387,-0.008327789614960834,20260921
source_domain/cwru_12khz_fe/B014_1.mat,B,B,0.014890499194847022,0.01754279046490983,0.9666778214513543,0.0008888888888888889,B,0.017557165861513686,0.029971731033385286,0.9513599919939899,0.0011111111111111111,1,1,0,1,0.9666778214513543,0.9513599919939899,-0.015317829457364374,20260921
source_domain/cwru_12khz_fe/B021_1.mat,B,B,0.18099363821551095,0.019934865900383143,0.7964048292174392,0.0026666666666666666,B,0.19120931281868556,0.025712643678160917,0.7817447101698202,0.0013333333333333333,1,1,0,1,0.7964048292174392,0.7817447101698202,-0.014660119047618991,20260921
source_domain/cwru_12khz_fe/IR007_1.mat,IR,IR,0.004301391241608633,0.9772078306286787,0.018490778129712556,0.0,IR,0.006301391241608633,0.9444648516947761,0.04923375706361512,0.0,1,1,0,1,0.9772078306286787,0.9444648516947761,-0.032742978933902545,20260921
source_domain/cwru_12khz_fe/IR014_1.mat,IR,IR,0.008834875728778566,0.9827534432518373,0.008411681019383908,0.0,IR,0.03890945244835529,0.9044896083827146,0.05660093916892997,0.0,1,1,0,1,0.9827534432518373,0.9044896083827146,-0.0782638348691227,20260921
source_domain/cwru_12khz_fe/IR021_1.mat,IR,IR,0.003412502352719744,0.96025315113224,0.0363343465150403,0.0,IR,0.3207232914026392,0.6426470325528058,0.03662967604455501,0.0,1,1,0,1,0.96025315113224,0.6426470325528058,-0.3176061185794342,20260921
source_domain/cwru_12khz_fe/OR007@12_1.mat,OR,OR,0.8495776273167495,0.05177777777777778,0.09864459490547278,0.0,OR,0.8408213486119492,0.05733333333333333,0.10184531805471747,0.0,1,1,0,1,0.8495776273167495,0.8408213486119492,-0.008756278704800224,20260921
source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,OR,0.8323192147049734,0.005340996168582375,0.15567312245977757,0.006666666666666667,OR,0.6800175632702457,0.005486590038314176,0.10449584669144021,0.21,1,1,0,1,0.8323192147049734,0.6800175632702457,-0.15230165143472774,20260921
source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,OR,0.9768888888888888,0.007106280193236715,0.016004830917874396,0.0,OR,0.9926666666666667,0.005998389694041869,0.0013349436392914654,0.0,1,1,0,1,0.9768888888888888,0.9926666666666667,0.01577777777777789,20260921
source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,IR,0.14054342253855984,0.7868877082235213,0.07256886923791883,0.0,IR,0.32382399716352805,0.6313030545384121,0.04487294829805986,0.0,0,0,0,1,0.14054342253855984,0.32382399716352805,0.18328057462496822,20260921
source_domain/cwru_12khz_fe/OR021@3_1.mat,OR,OR,0.735065824390455,0.03572619047619048,0.22920798513335447,0.0,OR,0.7125826615234591,0.04328174603174603,0.24413559244479488,0.0,1,1,0,1,0.735065824390455,0.7125826615234591,-0.02248316286699592,20260921
source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,N,N,0.0026666666666666666,0.0,0.0033333333333333335,0.994,N,0.01879861111111111,0.0,0.0014236111111111112,0.9797777777777779,1,1,0,1,0.994,0.9797777777777779,-0.014222222222222136,20260921
source_domain/cwru_12khz_fe/B007_2.mat,B,B,0.061911050077071865,0.13211483871621604,0.803974111206712,0.002,B,0.1709473225812708,0.1315945591325509,0.6943470071750671,0.0031111111111111114,1,1,0,2,0.803974111206712,0.6943470071750671,-0.10962710403164488,20260921
source_domain/cwru_12khz_fe/B014_2.mat,B,B,0.24807454648197105,0.21290723412133064,0.5390182193966984,0.0,B,0.3478518176886089,0.18205964761923035,0.4700885346921608,0.0,1,1,0,2,0.5390182193966984,0.4700885346921608,-0.06892968470453759,20260921
source_domain/cwru_12khz_fe/B021_2.mat,B,B,0.043614335408806375,0.02189489896905383,0.9344907656221398,0.0,B,0.04131257174037604,0.017013493918683262,0.9416739343409407,0.0,1,1,0,2,0.9344907656221398,0.9416739343409407,0.00718316871880087,20260921
source_domain/cwru_12khz_fe/IR007_2.mat,IR,IR,0.030696725078590822,0.9395300035606694,0.02977327136073973,0.0,IR,0.012660169837877927,0.9665135206213407,0.0208263095407814,0.0,1,1,0,2,0.9395300035606694,0.9665135206213407,0.026983517060671258,20260921
source_domain/cwru_12khz_fe/IR014_2.mat,IR,IR,0.018656933551008167,0.7742103483049757,0.20713271814401615,0.0,IR,0.02094247192746574,0.7323916747866873,0.24666585328584692,0.0,1,1,0,2,0.7742103483049757,0.7323916747866873,-0.041818673518288385,20260921
source_domain/cwru_12khz_fe/IR021_2.mat,IR,IR,0.05225005963653638,0.9262899325894075,0.02146000777405609,0.0,IR,0.07629673199062162,0.9040647960568581,0.019638471952520265,0.0,1,1,0,2,0.9262899325894075,0.9040647960568581,-0.022225136532549428,20260921
source_domain/cwru_12khz_fe/OR007@12_2.mat,OR,OR,0.9195871104764789,0.023256084656084655,0.05715680486743639,0.0,OR,0.9191714411784565,0.024146560846560847,0.05668199797498245,0.0,1,1,0,2,0.9195871104764789,0.9191714411784565,-0.00041566929802239194,20260921
source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,OR,0.9242621503674893,0.00016296296296296295,0.07357488666954773,0.002,OR,0.943373767700983,0.0010222222222222223,0.05182623229901683,0.003777777777777778,1,1,0,2,0.9242621503674893,0.943373767700983,0.019111617333493758,20260921
source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,OR,0.9806666666666667,0.004666666666666667,0.014666666666666666,0.0,OR,0.9613333333333334,0.006888888888888889,0.03177777777777778,0.0,1,1,0,2,0.9806666666666667,0.9613333333333334,-0.019333333333333313,20260921
source_domain/cwru_12khz_fe/OR014@3_2.mat,OR,OR,0.9731851851851853,0.026814814814814812,0.0,0.0,OR,0.9752592592592593,0.02474074074074074,0.0,0.0,1,1,0,2,0.9731851851851853,0.9752592592592593,0.002074074074074006,20260921
source_domain/cwru_12khz_fe/OR021@3_2.mat,OR,B,0.4699011850419882,0.009833333333333333,0.5202654816246784,0.0,B,0.4765323845787382,0.008277777777777778,0.515189837643484,0.0,0,0,0,2,0.4699011850419882,0.4765323845787382,0.00663119953675001,20260921
source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,N,N,0.006,0.0,0.010222222222222221,0.9837777777777778,N,0.005777777777777778,0.0,0.010222222222222221,0.984,1,1,0,2,0.9837777777777778,0.984,0.00022222222222223476,20260921
source_domain/cwru_12khz_fe/B007_3.mat,B,B,0.11438880552220888,0.0012222222222222222,0.8827639722555689,0.0016250000000000001,B,0.17959492233820942,0.001,0.8182939665506795,0.0011111111111111113,1,1,0,3,0.8827639722555689,0.8182939665506795,-0.06447000570488937,20260921
source_domain/cwru_12khz_fe/B014_3.mat,B,B,0.0033182362537035096,0.004185310612036816,0.9924964531342597,0.0,B,0.0033333333333333335,0.0031665752962708638,0.9935000913703959,0.0,1,1,0,3,0.9924964531342597,0.9935000913703959,0.0010036382361361396,20260921
source_domain/cwru_12khz_fe/B021_3.mat,B,B,0.2366308970408936,0.06958096716059999,0.6931214691318398,0.0006666666666666666,B,0.21863456619706914,0.05776077802289614,0.7236046557800347,0.0,1,1,0,3,0.6931214691318398,0.7236046557800347,0.030483186648194938,20260921
source_domain/cwru_12khz_fe/IR007_3.mat,IR,IR,0.07991632012632771,0.8246382140846834,0.09544546578898869,0.0,IR,0.06659837350049713,0.8576993426588894,0.07570228384061337,0.0,1,1,0,3,0.8246382140846834,0.8576993426588894,0.033061128574205956,20260921
source_domain/cwru_12khz_fe/IR014_3.mat,IR,IR,0.023074667206841506,0.9208822804380666,0.05559860791064733,0.00044444444444444447,IR,0.015495675949519642,0.9536381682250548,0.03086615582542557,0.0,1,1,0,3,0.9208822804380666,0.9536381682250548,0.032755887786988125,20260921
source_domain/cwru_12khz_fe/IR021_3.mat,IR,IR,0.050278817707180054,0.901569821635192,0.04815136065762797,0.0,IR,0.03874077034141683,0.9264958113805547,0.034763418278028375,0.0,1,1,0,3,0.901569821635192,0.9264958113805547,0.024925989745362753,20260921
source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,OR,0.9041771217577941,0.035763593380614654,0.052725951528257986,0.007333333333333333,OR,0.8861240797259343,0.03949690225809081,0.07015679579375271,0.004222222222222223,1,1,0,3,0.9041771217577941,0.8861240797259343,-0.018053042031859756,20260921
source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,OR,0.9066621315192746,0.012444444444444445,0.07089342403628117,0.01,OR,0.9098836490198619,0.012666666666666666,0.06833857320236057,0.00911111111111111,1,1,0,3,0.9066621315192746,0.9098836490198619,0.003221517500587301,20260921
source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,OR,0.99,0.00022222222222222223,0.009777777777777778,0.0,OR,0.9751111111111112,0.004666666666666667,0.02022222222222222,0.0,1,1,0,3,0.99,0.9751111111111112,-0.01488888888888884,20260921
source_domain/cwru_12khz_fe/OR014@3_3.mat,OR,OR,0.9868888888888888,0.007333333333333333,0.005777777777777778,0.0,OR,0.984,0.015111111111111112,0.0008888888888888889,0.0,1,1,0,3,0.9868888888888888,0.984,-0.0028888888888888298,20260921
source_domain/cwru_12khz_fe/OR021@3_3.mat,OR,OR,0.8682626566639763,0.04519521138526912,0.07963935417297682,0.006902777777777778,OR,0.8219766403383377,0.053510604226137196,0.11649886654663624,0.008013888888888888,1,1,0,3,0.8682626566639763,0.8219766403383377,-0.04628601632563856,20260921
source_domain/cwru_48khz_normal/N_3.mat,N,N,0.014597222222222223,0.0033333333333333335,0.07072222222222221,0.9113472222222222,N,0.031248456790123457,0.005555555555555556,0.08493209876543209,0.8782638888888888,1,1,0,3,0.9113472222222222,0.8782638888888888,-0.03308333333333335,20260921
