feature_i,feature_j,spearman_rho
fd_energy_ratio_500_1500,env_centroid_hz_0_500,0.31045796308954204
fd_energy_ratio_500_1500,env_entropy_0_500,0.20020505809979494
fd_energy_ratio_500_1500,env_energy_ratio_0_50,-0.054477101845522895
fd_energy_ratio_500_1500,env_energy_ratio_50_150,-0.5238550922761449
fd_energy_ratio_500_1500,env_energy_ratio_150_300,0.44149008885850993
fd_energy_ratio_500_1500,env_energy_ratio_300_500,0.24586466165413534
fd_energy_ratio_1500_3000,td_rms,0.15365686944634313
fd_energy_ratio_1500_3000,td_std,0.15365686944634313
fd_energy_ratio_1500_3000,td_peak_abs,0.25311004784688995
fd_energy_ratio_1500_3000,td_ptp,0.24777853725222146
fd_energy_ratio_1500_3000,td_skewness,0.4676008202323992
fd_energy_ratio_1500_3000,td_kurtosis,0.4177717019822283
fd_energy_ratio_1500_3000,td_crest_factor,0.4150375939849624
fd_energy_ratio_1500_3000,td_impulse_factor,0.41784005468215996
fd_energy_ratio_1500_3000,td_shape_factor,0.28591934381408063
fd_energy_ratio_1500_3000,td_clearance_factor,0.39446343130553657
fd_energy_ratio_1500_3000,td_zero_cross_rate,-0.7196172248803828
fd_energy_ratio_1500_3000,fd_dominant_hz_0_6k,-0.33626096575779907
fd_energy_ratio_1500_3000,fd_centroid_hz_0_6k,-0.40123034859876966
fd_energy_ratio_1500_3000,fd_f95_hz_0_6k,-0.8949585721754328
fd_energy_ratio_1500_3000,fd_entropy_0_6k,-0.4469583048530417
fd_energy_ratio_1500_3000,fd_energy_ratio_0_500,-0.19706083390293916
fd_energy_ratio_1500_3000,fd_energy_ratio_500_1500,-0.47546138072453864
fd_energy_ratio_1500_3000,fd_energy_ratio_1500_3000,1.0
fd_energy_ratio_1500_3000,fd_energy_ratio_3000_6000,-0.9663021189336979
fd_energy_ratio_1500_3000,env_rms,0.1722488038277512
fd_energy_ratio_1500_3000,env_kurtosis,0.46247436773752565
fd_energy_ratio_1500_3000,env_dominant_hz_0_500,-0.47412175702522846
fd_energy_ratio_1500_3000,env_centroid_hz_0_500,-0.6339712918660287
fd_energy_ratio_1500_3000,env_entropy_0_500,0.19958988380041012
fd_energy_ratio_1500_3000,env_energy_ratio_0_50,0.6251537935748462
fd_energy_ratio_1500_3000,env_energy_ratio_50_150,0.05632262474367738
fd_energy_ratio_1500_3000,env_energy_ratio_150_300,-0.2919343814080656
fd_energy_ratio_1500_3000,env_energy_ratio_300_500,-0.5512645249487355
fd_energy_ratio_3000_6000,td_rms,-0.04265208475734791
fd_energy_ratio_3000_6000,td_std,-0.04265208475734791
fd_energy_ratio_3000_6000,td_peak_abs,-0.1774436090225564
fd_energy_ratio_3000_6000,td_ptp,-0.1661654135338346
fd_energy_ratio_3000_6000,td_skewness,-0.43602187286397814
fd_energy_ratio_3000_6000,td_kurtosis,-0.4079289131920711
fd_energy_ratio_3000_6000,td_crest_factor,-0.4290498974709501
fd_energy_ratio_3000_6000,td_impulse_factor,-0.41449077238550924
fd_energy_ratio_3000_6000,td_shape_factor,-0.24169514695830485
fd_energy_ratio_3000_6000,td_clearance_factor,-0.384688995215311
fd_energy_ratio_3000_6000,td_zero_cross_rate,0.7667122351332878
fd_energy_ratio_3000_6000,fd_dominant_hz_0_6k,0.42558135464622276
fd_energy_ratio_3000_6000,fd_centroid_hz_0_6k,0.5765550239234449
fd_energy_ratio_3000_6000,fd_f95_hz_0_6k,0.9045700133671506
fd_energy_ratio_3000_6000,fd_entropy_0_6k,0.3626794258373206
fd_energy_ratio_3000_6000,fd_energy_ratio_0_500,0.052768284347231714
fd_energy_ratio_3000_6000,fd_energy_ratio_500_1500,0.3114149008885851
fd_energy_ratio_3000_6000,fd_energy_ratio_1500_3000,-0.9663021189336979
fd_energy_ratio_3000_6000,fd_energy_ratio_3000_6000,1.0
fd_energy_ratio_3000_6000,env_rms,-0.07047163362952837
fd_energy_ratio_3000_6000,env_kurtosis,-0.47969924812030074
fd_energy_ratio_3000_6000,env_dominant_hz_0_500,0.5005665223184498
fd_energy_ratio_3000_6000,env_centroid_hz_0_500,0.6117566643882434
fd_energy_ratio_3000_6000,env_entropy_0_500,-0.2799043062200957
fd_energy_ratio_3000_6000,env_energy_ratio_0_50,-0.6468215994531784
fd_energy_ratio_3000_6000,env_energy_ratio_50_150,0.04935064935064935
fd_energy_ratio_3000_6000,env_energy_ratio_150_300,0.21961722488038277
fd_energy_ratio_3000_6000,env_energy_ratio_300_500,0.5298701298701298
env_rms,td_rms,0.9749145591250854
env_rms,td_std,0.9749145591250854
env_rms,td_peak_abs,0.9467532467532468
env_rms,td_ptp,0.955639097744361
env_rms,td_skewness,0.28270676691729324
env_rms,td_kurtosis,0.5196172248803828
env_rms,td_crest_factor,0.3666438824333561
env_rms,td_impulse_factor,0.46876281613123716
env_rms,td_shape_factor,0.7138755980861244
env_rms,td_clearance_factor,0.5310321257689679
env_rms,td_zero_cross_rate,-0.22952836637047164
env_rms,fd_dominant_hz_0_6k,0.2942882571425413
env_rms,fd_centroid_hz_0_6k,0.2674641148325359
env_rms,fd_f95_hz_0_6k,-0.14297446327893404
env_rms,fd_entropy_0_6k,-0.23998632946001366
env_rms,fd_energy_ratio_0_500,-0.6474367737525633
env_rms,fd_energy_ratio_500_1500,-0.42433356117566645
env_rms,fd_energy_ratio_1500_3000,0.1722488038277512
env_rms,fd_energy_ratio_3000_6000,-0.07047163362952837
env_rms,env_rms,1.0
env_rms,env_kurtosis,0.38188653451811344
env_rms,env_dominant_hz_0_500,-0.18785374723837533
env_rms,env_centroid_hz_0_500,-0.4978810663021189
env_rms,env_entropy_0_500,-0.7325358851674642
env_rms,env_energy_ratio_0_50,0.20225563909774436
env_rms,env_energy_ratio_50_150,0.4274094326725906
env_rms,env_energy_ratio_150_300,-0.6743677375256323
env_rms,env_energy_ratio_300_500,-0.4263157894736842
env_kurtosis,td_rms,0.24012303485987696
env_kurtosis,td_std,0.24012303485987696
env_kurtosis,td_peak_abs,0.5846206425153794
env_kurtosis,td_ptp,0.5655502392344498
env_kurtosis,td_skewness,0.36548188653451813
env_kurtosis,td_kurtosis,0.9509227614490773
env_kurtosis,td_crest_factor,0.9773752563226248
env_kurtosis,td_impulse_factor,0.9626110731373889
env_kurtosis,td_shape_factor,0.8313055365686944
env_kurtosis,td_clearance_factor,0.9474367737525632
env_kurtosis,td_zero_cross_rate,-0.6727956254272044
env_kurtosis,fd_dominant_hz_0_6k,-0.19182144075961596
env_kurtosis,fd_centroid_hz_0_6k,-0.22925495557074504
env_kurtosis,fd_f95_hz_0_6k,-0.4810167170075716
env_kurtosis,fd_entropy_0_6k,0.030211893369788106
env_kurtosis,fd_energy_ratio_0_500,-0.1749829118250171
env_kurtosis,fd_energy_ratio_500_1500,-0.10731373889268626
env_kurtosis,fd_energy_ratio_1500_3000,0.46247436773752565
env_kurtosis,fd_energy_ratio_3000_6000,-0.47969924812030074
env_kurtosis,env_rms,0.38188653451811344
env_kurtosis,env_kurtosis,1.0
env_kurtosis,env_dominant_hz_0_500,-0.6379285803829803
env_kurtosis,env_centroid_hz_0_500,-0.7792207792207793
env_kurtosis,env_entropy_0_500,-0.11114149008885851
env_kurtosis,env_energy_ratio_0_50,0.6922077922077922
env_kurtosis,env_energy_ratio_50_150,0.10615174299384826
env_kurtosis,env_energy_ratio_150_300,-0.5177717019822283
env_kurtosis,env_energy_ratio_300_500,-0.7358851674641148
env_dominant_hz_0_500,td_rms,-0.08902842616202361
env_dominant_hz_0_500,td_std,-0.08902842616202361
env_dominant_hz_0_500,td_peak_abs,-0.3757417493540735
env_dominant_hz_0_500,td_ptp,-0.3613889557558096
env_dominant_hz_0_500,td_skewness,-0.3419664403137675
env_dominant_hz_0_500,td_kurtosis,-0.5664729062875662
env_dominant_hz_0_500,td_crest_factor,-0.6099766004875546
env_dominant_hz_0_500,td_impulse_factor,-0.5863749900121278
env_dominant_hz_0_500,td_shape_factor,-0.4368867053753171
env_dominant_hz_0_500,td_clearance_factor,-0.5811682486590584
env_dominant_hz_0_500,td_zero_cross_rate,0.6964016559730435
env_dominant_hz_0_500,fd_dominant_hz_0_6k,-0.036801927490857
env_dominant_hz_0_500,fd_centroid_hz_0_6k,0.34289132200148376
env_dominant_hz_0_500,fd_f95_hz_0_6k,0.6388810123450852
env_dominant_hz_0_500,fd_entropy_0_6k,0.02942493962030715
env_dominant_hz_0_500,fd_energy_ratio_0_500,-0.05977476092833059
env_dominant_hz_0_500,fd_energy_ratio_500_1500,0.14513791521681185
env_dominant_hz_0_500,fd_energy_ratio_1500_3000,-0.47412175702522846
env_dominant_hz_0_500,fd_energy_ratio_3000_6000,0.5005665223184498
env_dominant_hz_0_500,env_rms,-0.18785374723837533
env_dominant_hz_0_500,env_kurtosis,-0.6379285803829803
env_dominant_hz_0_500,env_dominant_hz_0_500,1.0
env_dominant_hz_0_500,env_centroid_hz_0_500,0.636010307252902
env_dominant_hz_0_500,env_entropy_0_500,-0.26523551511063825
env_dominant_hz_0_500,env_energy_ratio_0_50,-0.7770718920682976
env_dominant_hz_0_500,env_energy_ratio_50_150,-0.01332514727857914
env_dominant_hz_0_500,env_energy_ratio_150_300,0.5608551064066227
env_dominant_hz_0_500,env_energy_ratio_300_500,0.4707305241702687
env_centroid_hz_0_500,td_rms,-0.3764866712235133
env_centroid_hz_0_500,td_std,-0.3764866712235133
env_centroid_hz_0_500,td_peak_abs,-0.6708133971291866
env_centroid_hz_0_500,td_ptp,-0.6596035543403964
env_centroid_hz_0_500,td_skewness,-0.4128503075871497
env_centroid_hz_0_500,td_kurtosis,-0.8093643198906357
env_centroid_hz_0_500,td_crest_factor,-0.759876965140123
env_centroid_hz_0_500,td_impulse_factor,-0.8028024606971975
env_centroid_hz_0_500,td_shape_factor,-0.7529733424470266
env_centroid_hz_0_500,td_clearance_factor,-0.819958988380041
env_centroid_hz_0_500,td_zero_cross_rate,0.7003417634996583
env_centroid_hz_0_500,fd_dominant_hz_0_6k,0.16446728563433788
env_centroid_hz_0_500,fd_centroid_hz_0_6k,0.2708133971291866
env_centroid_hz_0_500,fd_f95_hz_0_6k,0.6232728875284057
env_centroid_hz_0_500,fd_entropy_0_6k,0.36452494873547503
env_centroid_hz_0_500,fd_energy_ratio_0_500,0.22809295967190704
env_centroid_hz_0_500,fd_energy_ratio_500_1500,0.31045796308954204
env_centroid_hz_0_500,fd_energy_ratio_1500_3000,-0.6339712918660287
env_centroid_hz_0_500,fd_energy_ratio_3000_6000,0.6117566643882434
env_centroid_hz_0_500,env_rms,-0.4978810663021189
env_centroid_hz_0_500,env_kurtosis,-0.7792207792207793
env_centroid_hz_0_500,env_dominant_hz_0_500,0.636010307252902
env_centroid_hz_0_500,env_centroid_hz_0_500,1.0
env_centroid_hz_0_500,env_entropy_0_500,0.13260423786739575
env_centroid_hz_0_500,env_energy_ratio_0_50,-0.8144907723855093
env_centroid_hz_0_500,env_energy_ratio_50_150,-0.41681476418318525
env_centroid_hz_0_500,env_energy_ratio_150_300,0.7357484620642515
env_centroid_hz_0_500,env_energy_ratio_300_500,0.9465481886534518
env_entropy_0_500,td_rms,-0.728092959671907
env_entropy_0_500,td_std,-0.728092959671907
env_entropy_0_500,td_peak_abs,-0.5901572112098428
env_entropy_0_500,td_ptp,-0.6094326725905673
env_entropy_0_500,td_skewness,-0.14388243335611756
env_entropy_0_500,td_kurtosis,-0.25878332194121667
env_entropy_0_500,td_crest_factor,-0.0784688995215311
env_entropy_0_500,td_impulse_factor,-0.18332194121667805
env_entropy_0_500,td_shape_factor,-0.47074504442925497
env_entropy_0_500,td_clearance_factor,-0.22884483937115516
env_entropy_0_500,td_zero_cross_rate,-0.22317156527682844
env_entropy_0_500,fd_dominant_hz_0_6k,-0.20332456481730488
env_entropy_0_500,fd_centroid_hz_0_6k,-0.4537935748462064
env_entropy_0_500,fd_f95_hz_0_6k,-0.32011913919319224
env_entropy_0_500,fd_entropy_0_6k,0.19917976760082023
env_entropy_0_500,fd_energy_ratio_0_500,0.6619275461380725
env_entropy_0_500,fd_energy_ratio_500_1500,0.20020505809979494
env_entropy_0_500,fd_energy_ratio_1500_3000,0.19958988380041012
env_entropy_0_500,fd_energy_ratio_3000_6000,-0.2799043062200957
env_entropy_0_500,env_rms,-0.7325358851674642
env_entropy_0_500,env_kurtosis,-0.11114149008885851
env_entropy_0_500,env_dominant_hz_0_500,-0.26523551511063825
env_entropy_0_500,env_centroid_hz_0_500,0.13260423786739575
env_entropy_0_500,env_entropy_0_500,1.0
env_entropy_0_500,env_energy_ratio_0_50,0.29822282980177717
env_entropy_0_500,env_energy_ratio_50_150,-0.5064935064935064
env_entropy_0_500,env_energy_ratio_150_300,0.34340396445659604
env_entropy_0_500,env_energy_ratio_300_500,0.18892686261107314
env_energy_ratio_0_50,td_rms,0.10232399179767601
env_energy_ratio_0_50,td_std,0.10232399179767601
env_energy_ratio_0_50,td_peak_abs,0.417634996582365
env_energy_ratio_0_50,td_ptp,0.3982911825017088
env_energy_ratio_0_50,td_skewness,0.24818865345181135
env_energy_ratio_0_50,td_kurtosis,0.652904989747095
env_energy_ratio_0_50,td_crest_factor,0.6859876965140123
env_energy_ratio_0_50,td_impulse_factor,0.6874914559125086
env_energy_ratio_0_50,td_shape_factor,0.48667122351332875
env_energy_ratio_0_50,td_clearance_factor,0.67634996582365
env_energy_ratio_0_50,td_zero_cross_rate,-0.7610389610389611
env_energy_ratio_0_50,fd_dominant_hz_0_6k,-0.11116263040272588
env_energy_ratio_0_50,fd_centroid_hz_0_6k,-0.42570061517429936
env_energy_ratio_0_50,fd_f95_hz_0_6k,-0.6965729532716487
env_energy_ratio_0_50,fd_entropy_0_6k,-0.03984962406015038
env_energy_ratio_0_50,fd_energy_ratio_0_500,0.12303485987696514
env_energy_ratio_0_50,fd_energy_ratio_500_1500,-0.054477101845522895
env_energy_ratio_0_50,fd_energy_ratio_1500_3000,0.6251537935748462
env_energy_ratio_0_50,fd_energy_ratio_3000_6000,-0.6468215994531784
env_energy_ratio_0_50,env_rms,0.20225563909774436
env_energy_ratio_0_50,env_kurtosis,0.6922077922077922
env_energy_ratio_0_50,env_dominant_hz_0_500,-0.7770718920682976
env_energy_ratio_0_50,env_centroid_hz_0_500,-0.8144907723855093
env_energy_ratio_0_50,env_entropy_0_500,0.29822282980177717
env_energy_ratio_0_50,env_energy_ratio_0_50,1.0
env_energy_ratio_0_50,env_energy_ratio_50_150,-0.01572112098427888
env_energy_ratio_0_50,env_energy_ratio_150_300,-0.5437457279562543
env_energy_ratio_0_50,env_energy_ratio_300_500,-0.7045796308954204
env_energy_ratio_50_150,td_rms,0.37710184552289816
env_energy_ratio_50_150,td_std,0.37710184552289816
env_energy_ratio_50_150,td_peak_abs,0.37737525632262475
env_energy_ratio_50_150,td_ptp,0.38708133971291864
env_energy_ratio_50_150,td_skewness,0.4356801093643199
env_energy_ratio_50_150,td_kurtosis,0.23943950786056048
env_energy_ratio_50_150,td_crest_factor,0.08810663021189337
env_energy_ratio_50_150,td_impulse_factor,0.18024606971975393
env_energy_ratio_50_150,td_shape_factor,0.3859876965140123
env_energy_ratio_50_150,td_clearance_factor,0.23875598086124403
env_energy_ratio_50_150,td_zero_cross_rate,0.06001367053998633
env_energy_ratio_50_150,fd_dominant_hz_0_6k,0.0975026705842203
env_energy_ratio_50_150,fd_centroid_hz_0_6k,0.29863294600136703
env_energy_ratio_50_150,fd_f95_hz_0_6k,0.03423862146942894
env_energy_ratio_50_150,fd_entropy_0_6k,-0.5708817498291182
env_energy_ratio_50_150,fd_energy_ratio_0_500,-0.4237183868762816
env_energy_ratio_50_150,fd_energy_ratio_500_1500,-0.5238550922761449
env_energy_ratio_50_150,fd_energy_ratio_1500_3000,0.05632262474367738
env_energy_ratio_50_150,fd_energy_ratio_3000_6000,0.04935064935064935
env_energy_ratio_50_150,env_rms,0.4274094326725906
env_energy_ratio_50_150,env_kurtosis,0.10615174299384826
env_energy_ratio_50_150,env_dominant_hz_0_500,-0.01332514727857914
env_energy_ratio_50_150,env_centroid_hz_0_500,-0.41681476418318525
env_energy_ratio_50_150,env_entropy_0_500,-0.5064935064935064
env_energy_ratio_50_150,env_energy_ratio_0_50,-0.01572112098427888
env_energy_ratio_50_150,env_energy_ratio_50_150,1.0
env_energy_ratio_50_150,env_energy_ratio_150_300,-0.6170198222829801
env_energy_ratio_50_150,env_energy_ratio_300_500,-0.482365003417635
env_energy_ratio_150_300,td_rms,-0.5817498291182501
env_energy_ratio_150_300,td_std,-0.5817498291182501
env_energy_ratio_150_300,td_peak_abs,-0.7460697197539303
env_energy_ratio_150_300,td_ptp,-0.747095010252905
env_energy_ratio_150_300,td_skewness,-0.4704032809295967
env_energy_ratio_150_300,td_kurtosis,-0.6094326725905673
env_energy_ratio_150_300,td_crest_factor,-0.47915242652084755
env_energy_ratio_150_300,td_impulse_factor,-0.5680109364319891
env_energy_ratio_150_300,td_shape_factor,-0.704853041695147
env_energy_ratio_150_300,td_clearance_factor,-0.6227614490772385
env_energy_ratio_150_300,td_zero_cross_rate,0.36787423103212574
env_energy_ratio_150_300,fd_dominant_hz_0_6k,-0.26570162443965367
env_energy_ratio_150_300,fd_centroid_hz_0_6k,-0.09808612440191387
env_energy_ratio_150_300,fd_f95_hz_0_6k,0.3314065968204765
env_energy_ratio_150_300,fd_entropy_0_6k,0.39876965140123033
env_energy_ratio_150_300,fd_energy_ratio_0_500,0.4820915926179084
env_energy_ratio_150_300,fd_energy_ratio_500_1500,0.44149008885850993
env_energy_ratio_150_300,fd_energy_ratio_1500_3000,-0.2919343814080656
env_energy_ratio_150_300,fd_energy_ratio_3000_6000,0.21961722488038277
env_energy_ratio_150_300,env_rms,-0.6743677375256323
env_energy_ratio_150_300,env_kurtosis,-0.5177717019822283
env_energy_ratio_150_300,env_dominant_hz_0_500,0.5608551064066227
env_energy_ratio_150_300,env_centroid_hz_0_500,0.7357484620642515
env_energy_ratio_150_300,env_entropy_0_500,0.34340396445659604
env_energy_ratio_150_300,env_energy_ratio_0_50,-0.5437457279562543
env_energy_ratio_150_300,env_energy_ratio_50_150,-0.6170198222829801
env_energy_ratio_150_300,env_energy_ratio_150_300,1.0
env_energy_ratio_150_300,env_energy_ratio_300_500,0.602118933697881
env_energy_ratio_300_500,td_rms,-0.2965823650034176
env_energy_ratio_300_500,td_std,-0.2965823650034176
env_energy_ratio_300_500,td_peak_abs,-0.5919343814080656
env_energy_ratio_300_500,td_ptp,-0.5796992481203007
env_energy_ratio_300_500,td_skewness,-0.36814764183185233
env_energy_ratio_300_500,td_kurtosis,-0.7825017088174983
env_energy_ratio_300_500,td_crest_factor,-0.7289815447710185
env_energy_ratio_300_500,td_impulse_factor,-0.7720437457279562
env_energy_ratio_300_500,td_shape_factor,-0.731989063568011
env_energy_ratio_300_500,td_clearance_factor,-0.789542036910458
env_energy_ratio_300_500,td_zero_cross_rate,0.604853041695147
env_energy_ratio_300_500,fd_dominant_hz_0_6k,0.2035642132351734
env_energy_ratio_300_500,fd_centroid_hz_0_6k,0.19972658920027342
env_energy_ratio_300_500,fd_f95_hz_0_6k,0.48734453416226126
env_energy_ratio_300_500,fd_entropy_0_6k,0.3550239234449761
env_energy_ratio_300_500,fd_energy_ratio_0_500,0.15584415584415584
env_energy_ratio_300_500,fd_energy_ratio_500_1500,0.24586466165413534
env_energy_ratio_300_500,fd_energy_ratio_1500_3000,-0.5512645249487355
env_energy_ratio_300_500,fd_energy_ratio_3000_6000,0.5298701298701298
env_energy_ratio_300_500,env_rms,-0.4263157894736842
env_energy_ratio_300_500,env_kurtosis,-0.7358851674641148
env_energy_ratio_300_500,env_dominant_hz_0_500,0.4707305241702687
env_energy_ratio_300_500,env_centroid_hz_0_500,0.9465481886534518
env_energy_ratio_300_500,env_entropy_0_500,0.18892686261107314
env_energy_ratio_300_500,env_energy_ratio_0_50,-0.7045796308954204
env_energy_ratio_300_500,env_energy_ratio_50_150,-0.482365003417635
env_energy_ratio_300_500,env_energy_ratio_150_300,0.602118933697881
env_energy_ratio_300_500,env_energy_ratio_300_500,1.0
