window_id,group_id,class_label,relative_path,outer_fold,outer_role
WIN-75ec544d8283c18f4ce5,source_domain/cwru_12khz_fe/OR007@12_2.mat,OR,source_domain/cwru_12khz_fe/OR007@12_2.mat,0,train_pool
WIN-11a0bf973c6f23ed135a,source_domain/cwru_12khz_fe/OR007@12_2.mat,OR,source_domain/cwru_12khz_fe/OR007@12_2.mat,0,train_pool
WIN-17d812e2b50736529c3d,source_domain/cwru_12khz_fe/OR007@12_2.mat,OR,source_domain/cwru_12khz_fe/OR007@12_2.mat,0,train_pool
WIN-865046b21f0a63655703,source_domain/cwru_12khz_fe/OR007@12_2.mat,OR,source_domain/cwru_12khz_fe/OR007@12_2.mat,0,train_pool
WIN-a7c54d1d3c47c7e8c1ea,source_domain/cwru_12khz_fe/OR007@12_2.mat,OR,source_domain/cwru_12khz_fe/OR007@12_2.mat,0,train_pool
WIN-46706137a5972d3a1ecc,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-2c7eb1f0c7ce0c05eb21,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-7d3864499d7d58bc6502,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-f84ed1c02fdc2dd93018,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-10bf77aae85d6fea8141,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-df325a4f39970a7614b7,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-2ebb9e36f146e958cd29,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-9dc3fc35b87ff32438f9,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-ba912dc1cc30dd45177a,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-cee281a823fc518d678a,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-3ca6b628cde95b69795b,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-d4fe139a2b4ff815788c,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-3129d49023847241fc96,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-b74d8c4470bfeba49f02,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-2aed894203967d14a01b,source_domain/cwru_12khz_fe/OR007@12_3.mat,OR,source_domain/cwru_12khz_fe/OR007@12_3.mat,0,train_pool
WIN-09a41abe2fd00223a4e1,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-2b526834e035ce798e75,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-1715a2eca1dac78ae4a6,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-16cdcd37780c38f5f551,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-24abd296e76c9603c4a2,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-986d4511d7ecbac5c050,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-28369640a77cf3915447,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-43ed1c32539cf447d554,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-9083020b3cc706d9b1b0,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-4cb649991a80a87dfb5f,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-1d9c9219d661f58c147a,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-4f48576279475268a3fb,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-649eeac278ab6d04e72a,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-060be6536c9238296b2e,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-45ac628e7c5ffb741ed6,source_domain/cwru_12khz_fe/OR007@3_0.mat,OR,source_domain/cwru_12khz_fe/OR007@3_0.mat,0,train_pool
WIN-c91ca1e4f1129795cf85,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-8730cf62220464d5f536,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-5371b27d3f4fd2278a77,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-61d9ea2bd10f852051a8,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-ce27f35f0030fee76148,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-6ae733112d12a69e7ae7,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-4aff6e3cec25f00228d7,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-3f8a36c31277d6e80322,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-094267f798a58906c9ca,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-467fd7bf969ee55e40dd,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-f6cd5921401e6227410d,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-4163ae8119f72a0c5051,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-fa79573f80bdc7fd9a4c,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-8a3a29c52b32413e9cea,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-2bb1a868957df2438caa,source_domain/cwru_12khz_fe/OR007@3_1.mat,OR,source_domain/cwru_12khz_fe/OR007@3_1.mat,0,train_pool
WIN-e78714f90f3cdf5a705f,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-25ae8a4c998efccb9a95,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-6f14fa52842f76b09c00,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-911dc83c78639aeeb03e,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-f7d1779290dc740f9691,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-2226684687bb63a2bc84,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-04247458f0f89dc258af,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-f8ac89bd4c4a37b1f9fb,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-dd83643ea7dfa10be4a7,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-229cab111ea86e18fc74,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-fcce1e7f4b60dd6bf5a8,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-dbd53d16f64ce87a7afa,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-2326aed37fcd1746ca1f,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-94d57054d0ad044a8469,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-09c6ee0513abe2933b90,source_domain/cwru_12khz_fe/OR007@3_2.mat,OR,source_domain/cwru_12khz_fe/OR007@3_2.mat,0,test
WIN-8cc9594a7ec26fde7b31,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-c44d77f2cabc193355f0,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-9f6155dbab4dc05e09d2,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-de96314178b62c79dfc4,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-a6e936a49fefcb97c166,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-b93c0389339b6d3c88c9,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-a5adc5e31e6bfe750163,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-256691369c87ea8861f1,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-fdf7795e809a33a3f8c1,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-1a0c31abcfb222be6099,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-055647c4a511d2af9978,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-357083e788948f4d4f13,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-53f07e278771522f73ac,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-b5128d095313b5382eb4,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-8f22f88d4cd64cb7e6b3,source_domain/cwru_12khz_fe/OR007@3_3.mat,OR,source_domain/cwru_12khz_fe/OR007@3_3.mat,0,train_pool
WIN-886c23dd6638591aaec0,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-af97d6a9e04417617add,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-efa30cc3a2ed92816aed,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-7089b82171d8c1f899d1,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-60d9b0ed579c572dcbd5,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-6757cecfcb93696b7e63,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-e9818dd29f3f6707b5d8,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-905dc95e598e76866a63,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-3cdb2e14c08a65d61871,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-bae34b43585f25e9574a,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-871dc132fdd23d7ed86b,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-e1cf6299c65e6f91c02e,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-7cc1389b1dfc1169beba,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-8a06df5c41432d906b4d,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-7ce2dc560e4e02eaaa93,source_domain/cwru_12khz_fe/OR007@6_0.mat,OR,source_domain/cwru_12khz_fe/OR007@6_0.mat,0,train_pool
WIN-b6b2759f8352f91385c6,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-9229e6a5f10d3103b3a0,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-ff675681894bc84fb826,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-aa46db7a66608312e249,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-379f90e88480a639fdbd,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-339a9add6d74c0b99029,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-b9eea8e72338bc41f2b0,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-dfcba3e61544b077929a,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-a8cfe540110d3943574d,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-c58af995928a333482a0,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-b1bba7d08a3993e6a2af,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-4241aeffaee17b9a0e3d,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-bd222c7f925c41456329,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-339607495d82db0420a3,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-73a0de716e379e199bf4,source_domain/cwru_12khz_fe/OR007@6_1.mat,OR,source_domain/cwru_12khz_fe/OR007@6_1.mat,0,test
WIN-d3bec76b06a422742775,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-161295d87b1de77b2471,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-ef58e564314086daa891,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-2e51ffb83fef1ccb0ed4,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-64a5b204c39997d67504,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-77959e2d1634a114c33d,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-65dcd0bcaacab2264c51,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-79eae6840a69221bafd6,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-828e3bb5ef1dd0044a37,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-05233c14afc8918bcc0e,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-57cbcb05ebf0abffd980,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-203830bfa3caa65af3c9,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-a20eb768de36050f92f0,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-e63c6b66cd224b51e862,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-b331cad4b396b50ade9b,source_domain/cwru_12khz_fe/OR007@6_2.mat,OR,source_domain/cwru_12khz_fe/OR007@6_2.mat,0,train_pool
WIN-dc246e026a16a9308b7c,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-2e8b910ee86ff2f7ca91,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-4d214093c1bc71885e69,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-69e67fe1de9f0ba190d1,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-71f201b692d6e86ee3bf,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-c92f8602faf52aa67c41,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-3996d45e1ddf96d6f2e2,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-01b084345d1d1dda81c8,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-5c006f77ce463e42e755,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-c9bca0fa61e360d5746b,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-5ae9f6f3696b756cd399,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-0b13bea642e6d77e074f,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-346596b0929cc42917d6,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-58b278a7e2dcbba4fc07,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-8ad57c0b9255dfa199a4,source_domain/cwru_12khz_fe/OR007@6_3.mat,OR,source_domain/cwru_12khz_fe/OR007@6_3.mat,0,test
WIN-51e64d94e6ba2dd02317,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-f34f88daad4b7a9a13bb,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-d41750cb4ba6b45b374d,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-a6960b575c39988059eb,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-c705729605c8ffcb6f46,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-b44ad2caefaee532dc9c,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-bd613a02750615c9c225,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-d08de811b15bb1987617,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-1cf7daa4a95ef9286808,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-1503c05f80ff9e37c282,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-0e4db0e40ed1f08b6a51,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-fd313f29908670a0da12,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-0f9b2af42d34b44da4c2,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-d2bf5edb6294c03be3e5,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-0dba483cd52e28da632f,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR,source_domain/cwru_12khz_fe/OR014@3_0.mat,0,test
WIN-8c5c2f4a696f556b0d19,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-53a159cc2fc7cc77a379,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-b6b91b00c0fccab7f7f1,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-b10bbdf4c10aaab818af,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-8d67a46a2121dd909f68,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-a179e3ac14ea80714945,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-1bce2fc71404cbcfeb18,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-8fec5551862db2f244aa,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-e568f4445c9a447c1e92,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-cf13bfe3e7d6f5d19f0a,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-8b121ef2433d93440359,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-32503f132f17adc51e85,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-b7d9c4e94ccf982535a2,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-9e87a135b2d73e9dd7f6,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-593a648bfb02094b8ed8,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-57ffa0f255cff11ff648,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
WIN-59f59b72b33551329818,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR,source_domain/cwru_12khz_fe/OR014@3_1.mat,0,test
