sample_id,stage,frequency_hz,psd
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4163.0859375,1.635523845375948e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4166.015625,1.263279718215266e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4168.9453125,1.1942796256192496e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4171.875,1.4303755801906372e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4174.8046875,1.6807249676238794e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4177.734375,1.4729842597116883e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4180.6640625,2.5109260075288954e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4183.59375,2.668064564170727e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4186.5234375,1.7366415806400467e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4189.453125,1.5303554787338085e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4192.3828125,1.4738419214087005e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4195.3125,1.5145443067545568e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4198.2421875,1.7432118082435698e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4201.171875,2.1101473176558633e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4204.1015625,2.6077190295548624e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4207.03125,1.909455479732033e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4209.9609375,2.157432113307205e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4212.890625,2.0617440036439442e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4215.8203125,2.0324414038074078e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4218.75,1.8334369556291428e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4221.6796875,1.4639076376277352e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4224.609375,1.405342278417513e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4227.5390625,1.4477760782139565e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4230.46875,2.0432035782244812e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4233.3984375,1.7931626564275634e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4236.328125,1.298961791399305e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4239.2578125,1.2975113117831794e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4242.1875,1.8663421847370773e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4245.1171875,1.647429788849239e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4248.046875,1.1753965962908713e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4250.9765625,1.2605791836182063e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4253.90625,1.5491130507004102e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4256.8359375,1.2903666893272177e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4259.765625,9.307465786764674e-08
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4262.6953125,1.0632547378377092e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4265.625,1.4475709428099688e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4268.5546875,1.5294267225066944e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4271.484375,1.4629589247517758e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4274.4140625,1.0685905826154955e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4277.34375,8.7662384309699e-08
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4280.2734375,1.1330219960512951e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4283.203125,1.0005431493735274e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4286.1328125,1.115722622107088e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4289.0625,1.222832579115699e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4291.9921875,1.2631479742882447e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4294.921875,1.0613379336158956e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4297.8515625,1.0171269939218257e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4300.78125,1.355157765771695e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4303.7109375,1.6619640118411305e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4306.640625,1.4001369355164405e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4309.5703125,1.213326663621424e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4312.5,1.1181705364946632e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4315.4296875,1.3106561063878921e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4318.359375,9.795431788408451e-08
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4321.2890625,1.018807692941254e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4324.21875,1.0697518465346924e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4327.1484375,1.0431708608794947e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4330.078125,1.1768403356135001e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4333.0078125,1.5516400271913045e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4335.9375,1.482268116440036e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4338.8671875,1.437567911346143e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4341.796875,1.3768770474660466e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4344.7265625,1.1858935709730978e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4347.65625,1.5985387102447185e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4350.5859375,1.474624908102382e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4353.515625,1.4265915657725517e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4356.4453125,1.3364586797793381e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4359.375,1.1805446025432541e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4362.3046875,9.665910575742421e-08
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4365.234375,1.3611220773917252e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4368.1640625,1.0627802591511698e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4371.09375,1.1979298144807294e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4374.0234375,1.1498244956377628e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4376.953125,1.3513189574686263e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4379.8828125,1.7250875594418864e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4382.8125,1.5109297299073163e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4385.7421875,1.3573564278128105e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4388.671875,1.3888544944567745e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4391.6015625,1.2617129432248877e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4394.53125,1.5103452910692093e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4397.4609375,1.3827593917201432e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4400.390625,1.1538573744263488e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4403.3203125,1.2847659310317714e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4406.25,1.3108529259453125e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4409.1796875,1.520415127073439e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4412.109375,1.435768660861619e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4415.0390625,1.4852161250212265e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4417.96875,1.4804065502919848e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4420.8984375,1.500376333730159e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4423.828125,1.2863758826281723e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4426.7578125,1.4196697568633405e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4429.6875,1.795999147146481e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4432.6171875,2.335095031830319e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4435.546875,1.7747931025853276e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4438.4765625,1.6869346233795915e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4441.40625,1.3917624248080794e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4444.3359375,1.8042415106516348e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4447.265625,1.7861798993375737e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4450.1953125,1.5314679492435182e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4453.125,1.2327891051461904e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4456.0546875,1.4890289591776775e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4458.984375,1.6523075362059373e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4461.9140625,1.7485630638221084e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4464.84375,2.033591292502773e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4467.7734375,2.1399548981008003e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4470.703125,1.422440205144409e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4473.6328125,1.5828062247994448e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4476.5625,2.2942302029289914e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4479.4921875,1.693774064143068e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4482.421875,1.3883781856171828e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4485.3515625,1.7603167000491604e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4488.28125,1.8639735185979781e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4491.2109375,1.7396761681352916e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4494.140625,1.7728758154563973e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4497.0703125,1.6647265256714845e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4500.0,1.8377526416932625e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4502.9296875,1.7184528955655078e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4505.859375,1.950582444344499e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4508.7890625,1.7798111044349196e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4511.71875,1.6411952816536936e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4514.6484375,1.61667887749221e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4517.578125,1.54751296459163e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4520.5078125,1.413981504922811e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4523.4375,1.5562520165160633e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4526.3671875,1.6439454907997425e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4529.296875,2.0283372510163208e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4532.2265625,1.9369840402583824e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4535.15625,2.126573232260925e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4538.0859375,2.356750586416523e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4541.015625,1.6739643505622283e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4543.9453125,1.2936658754968678e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4546.875,1.1894342634489933e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4549.8046875,1.582157140211944e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4552.734375,1.768034974667569e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4555.6640625,1.7310733658954146e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4558.59375,1.944541916397607e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4561.5234375,2.0348422821924186e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4564.453125,1.6229349762229842e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4567.3828125,1.7382814601252115e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4570.3125,1.657242225374873e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4573.2421875,1.3670238538038965e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4576.171875,1.715747005857908e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4579.1015625,1.7554693568641634e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4582.03125,2.4298690809146515e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4584.9609375,1.9687577575315253e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4587.890625,1.8632260640817755e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4590.8203125,2.0217108531352806e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4593.75,1.5720700665868848e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4596.6796875,1.7139236993518885e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4599.609375,1.8878749535194124e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4602.5390625,1.680813430841842e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4605.46875,1.398729226168628e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4608.3984375,1.7820754347649384e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4611.328125,1.930763036646174e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4614.2578125,1.5225212855176435e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4617.1875,1.5843935024155244e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4620.1171875,1.8513050936027446e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4623.046875,1.9512804522609393e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4625.9765625,1.6768430533807523e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4628.90625,1.9940931587240679e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4631.8359375,1.7717338441945576e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4634.765625,1.7102972657932117e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4637.6953125,1.7468727892246646e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4640.625,1.8292064795557627e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4643.5546875,1.7323183927972397e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4646.484375,1.8476380735486637e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4649.4140625,1.58531251977534e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4652.34375,1.6603911314294052e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4655.2734375,2.0901532479498646e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4658.203125,2.3399922820542575e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4661.1328125,2.106676092132152e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4664.0625,1.682409900625932e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4666.9921875,1.7298926838019247e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4669.921875,2.8562939668227115e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4672.8515625,2.2456658137132174e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4675.78125,1.8095755954910924e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4678.7109375,1.430879778723163e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4681.640625,1.2614399540310854e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4684.5703125,1.5710539466933264e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4687.5,2.0314220661306078e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4690.4296875,2.20611413089359e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4693.359375,1.8115626236672525e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4696.2890625,1.5200394428127706e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4699.21875,2.3209028731832117e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4702.1484375,1.9535241640053082e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4705.078125,1.8521674798394123e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4708.0078125,1.892351349045309e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4710.9375,1.9013474940465545e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4713.8671875,2.2642938937701058e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4716.796875,2.1114239324363105e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4719.7265625,1.6230158522665503e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4722.65625,1.7412132665189788e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4725.5859375,2.4814575694291657e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4728.515625,2.3933812266349725e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4731.4453125,2.294288978429711e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4734.375,1.800300940399771e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4737.3046875,2.3160146155261098e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4740.234375,2.0205044725534167e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4743.1640625,1.5160714736433777e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4746.09375,1.5549695165440025e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4749.0234375,1.8024761225796434e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4751.953125,1.8157051431675442e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4754.8828125,1.9669673159496916e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4757.8125,2.0200368367672782e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4760.7421875,1.9860592723027573e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4763.671875,1.947315198585771e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4766.6015625,1.9509266045600574e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4769.53125,2.418813342307432e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4772.4609375,2.1892900719686532e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4775.390625,2.564611722040432e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4778.3203125,2.393056283643177e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4781.25,1.6746232400310245e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4784.1796875,1.742637690139604e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4787.109375,2.4300658501696396e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4790.0390625,2.861799241930262e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4792.96875,2.693201596389264e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4795.8984375,1.8684116543223283e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4798.828125,1.9855154968549817e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4801.7578125,2.4982115983512554e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4804.6875,3.1282284208783907e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4807.6171875,2.575505132493503e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4810.546875,1.2845707553961317e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4813.4765625,1.996069392311251e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4816.40625,2.405040433670351e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4819.3359375,2.978589393969703e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4822.265625,2.2357922634932853e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4825.1953125,1.7429104551802948e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4828.125,2.138158010303266e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4831.0546875,2.2896856158298918e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4833.984375,2.393424068559663e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4836.9140625,1.930794915853619e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4839.84375,1.884044392151789e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4842.7734375,2.404776461812767e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4845.703125,1.9483605773490954e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4848.6328125,2.0704149299338827e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4851.5625,2.004359674239645e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4854.4921875,2.225667130015521e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4857.421875,2.679352779968163e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4860.3515625,2.3233479561179183e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4863.28125,2.2187573797977568e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4866.2109375,2.0211496833390293e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4869.140625,2.0587544436714466e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4872.0703125,1.5965568726293815e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4875.0,1.833811283324935e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4877.9296875,2.0651200737960098e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4880.859375,1.7732704084823285e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4883.7890625,2.1068303323999913e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4886.71875,2.038793956089415e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4889.6484375,2.157421557741477e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4892.578125,1.936081670880937e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4895.5078125,2.0045666393813425e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4898.4375,2.1779949167397825e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4901.3671875,2.0862583581675193e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4904.296875,2.3667678118063623e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4907.2265625,1.8336278483496771e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4910.15625,1.6765616056937817e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4913.0859375,1.7063738724477012e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4916.015625,1.6471965652586874e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4918.9453125,2.3775473364425634e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4921.875,2.0119099004751332e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4924.8046875,1.601894346358349e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4927.734375,1.4872844720531548e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4930.6640625,1.7603502890163356e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4933.59375,1.422490917275201e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4936.5234375,1.1733171976431606e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4939.453125,2.0647245480774934e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4942.3828125,2.0044562073728243e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4945.3125,1.6678813419768852e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4948.2421875,1.8581588638588096e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4951.171875,1.4576249739760082e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4954.1015625,1.266003465768226e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4957.03125,1.162486441645752e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4959.9609375,1.0597505293898832e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4962.890625,1.0661449305053966e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4965.8203125,9.835981002006673e-08
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4968.75,1.1498339502513922e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4971.6796875,1.2812245527653373e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4974.609375,1.592972901397501e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4977.5390625,1.534098659532385e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4980.46875,1.260599136566445e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4983.3984375,1.1702485186829144e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4986.328125,9.47567400074209e-08
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4989.2578125,1.1308140337492607e-07
OR_difficult_OR014@3_3,hilbert_envelope_no_bandpass,4992.1875,1.1249358213302144e-07
