sample_id,stage,time_s,value
IR_typical_IR007_2,primary_processed,0.22408333333333333,0.01968714107142857
IR_typical_IR007_2,primary_processed,0.22416666666666665,0.10033545275974028
IR_typical_IR007_2,primary_processed,0.22425,-0.1892505212662338
IR_typical_IR007_2,primary_processed,0.22433333333333333,0.047816491720779224
IR_typical_IR007_2,primary_processed,0.22441666666666665,0.016760387824675323
IR_typical_IR007_2,primary_processed,0.2245,0.09106740081168832
IR_typical_IR007_2,primary_processed,0.22458333333333333,-0.22420896282467537
IR_typical_IR007_2,primary_processed,0.22466666666666665,0.04667830990259741
IR_typical_IR007_2,primary_processed,0.22475,0.09464454366883117
IR_typical_IR007_2,primary_processed,0.22483333333333333,-0.23802974204545457
IR_typical_IR007_2,primary_processed,0.22491666666666665,0.01724818003246753
IR_typical_IR007_2,primary_processed,0.225,0.22992558262987015
IR_typical_IR007_2,primary_processed,0.22508333333333333,-0.13689415762987014
IR_typical_IR007_2,primary_processed,0.22516666666666665,-0.2012827290584416
IR_typical_IR007_2,primary_processed,0.22525,0.39479934886363643
IR_typical_IR007_2,primary_processed,0.22533333333333333,-0.03006766412337663
IR_typical_IR007_2,primary_processed,0.22541666666666665,-0.5976951965909092
IR_typical_IR007_2,primary_processed,0.2255,0.37333649172077926
IR_typical_IR007_2,primary_processed,0.22558333333333333,0.10423779042207793
IR_typical_IR007_2,primary_processed,0.22566666666666665,-0.3511975342532468
IR_typical_IR007_2,primary_processed,0.22575,-0.026327923863636374
IR_typical_IR007_2,primary_processed,0.22583333333333333,0.21642999821428574
IR_typical_IR007_2,primary_processed,0.22591666666666665,-0.45574766412337664
IR_typical_IR007_2,primary_processed,0.226,-0.31753987191558447
IR_typical_IR007_2,primary_processed,0.22608333333333333,0.496422725487013
IR_typical_IR007_2,primary_processed,0.22616666666666665,-0.2076240277597403
IR_typical_IR007_2,primary_processed,0.22625,-0.2679476641233766
IR_typical_IR007_2,primary_processed,0.22633333333333333,0.32130532288961045
IR_typical_IR007_2,primary_processed,0.22641666666666665,0.28439571250000006
IR_typical_IR007_2,primary_processed,0.2265,-0.21315233944805198
IR_typical_IR007_2,primary_processed,0.22658333333333333,0.07155571250000001
IR_typical_IR007_2,primary_processed,0.22666666666666666,0.13025337483766236
IR_typical_IR007_2,primary_processed,0.22675,-0.10063493685064936
IR_typical_IR007_2,primary_processed,0.22683333333333333,-0.03884792386363637
IR_typical_IR007_2,primary_processed,0.22691666666666666,0.04927986834415584
IR_typical_IR007_2,primary_processed,0.227,-0.026165326461038967
IR_typical_IR007_2,primary_processed,0.22708333333333333,-0.013970521266233769
IR_typical_IR007_2,primary_processed,0.22716666666666666,0.13090376444805196
IR_typical_IR007_2,primary_processed,0.22725,0.132529738474026
IR_typical_IR007_2,primary_processed,0.22733333333333333,0.08001077743506495
IR_typical_IR007_2,primary_processed,0.22741666666666666,0.009280907305194801
IR_typical_IR007_2,primary_processed,0.2275,-0.09120428750000001
IR_typical_IR007_2,primary_processed,0.22758333333333333,-0.06779026152597403
IR_typical_IR007_2,primary_processed,0.22766666666666666,-0.05657104074675326
IR_typical_IR007_2,primary_processed,0.22775,0.021150517694805193
IR_typical_IR007_2,primary_processed,0.22783333333333333,0.06310064756493507
IR_typical_IR007_2,primary_processed,0.22791666666666666,0.16976454366883117
IR_typical_IR007_2,primary_processed,0.228,0.16618740081168834
IR_typical_IR007_2,primary_processed,0.22808333333333333,0.020500128084415585
IR_typical_IR007_2,primary_processed,0.22816666666666666,0.10358740081168832
IR_typical_IR007_2,primary_processed,0.22825,0.031556751461038965
IR_typical_IR007_2,primary_processed,0.22833333333333333,-0.12209779399350651
IR_typical_IR007_2,primary_processed,0.22841666666666666,-0.06405052126623377
IR_typical_IR007_2,primary_processed,0.2285,0.05415779042207792
IR_typical_IR007_2,primary_processed,0.22858333333333333,-0.0594977939935065
IR_typical_IR007_2,primary_processed,0.22866666666666666,-0.05722143035714287
IR_typical_IR007_2,primary_processed,0.22875,0.15431779042207794
IR_typical_IR007_2,primary_processed,0.22883333333333333,0.07269389431818182
IR_typical_IR007_2,primary_processed,0.22891666666666666,-0.07884688490259742
IR_typical_IR007_2,primary_processed,0.229,0.16846376444805197
IR_typical_IR007_2,primary_processed,0.22908333333333333,0.0712305176948052
IR_typical_IR007_2,primary_processed,0.22916666666666666,-0.05169311866883118
IR_typical_IR007_2,primary_processed,0.22925,-0.04567701477272729
IR_typical_IR007_2,primary_processed,0.22933333333333333,-0.09120428750000001
IR_typical_IR007_2,primary_processed,0.22941666666666666,0.0647266215909091
IR_typical_IR007_2,primary_processed,0.2295,-0.003239092694805197
IR_typical_IR007_2,primary_processed,0.22958333333333333,-0.07364376801948054
IR_typical_IR007_2,primary_processed,0.22966666666666666,0.09968506314935066
IR_typical_IR007_2,primary_processed,0.22975,-0.06079857321428573
IR_typical_IR007_2,primary_processed,0.22983333333333333,-0.05689623555194807
IR_typical_IR007_2,primary_processed,0.22991666666666666,0.058060128084415574
IR_typical_IR007_2,primary_processed,0.23,0.01968714107142857
IR_typical_IR007_2,primary_processed,0.23008333333333333,-0.07510714464285716
IR_typical_IR007_2,primary_processed,0.23016666666666666,0.11659519301948053
IR_typical_IR007_2,primary_processed,0.23025,0.1460253228896104
IR_typical_IR007_2,primary_processed,0.23033333333333333,-0.1838848069805195
IR_typical_IR007_2,primary_processed,0.23041666666666666,0.02586584237012987
IR_typical_IR007_2,primary_processed,0.2305,-0.012181949837662341
IR_typical_IR007_2,primary_processed,0.23058333333333333,-0.05218091087662339
IR_typical_IR007_2,primary_processed,0.23066666666666666,0.007004543668831168
IR_typical_IR007_2,primary_processed,0.23075,-0.07348117061688314
IR_typical_IR007_2,primary_processed,0.23083333333333333,-0.04161207970779222
IR_typical_IR007_2,primary_processed,0.23091666666666666,-0.2019331186688312
IR_typical_IR007_2,primary_processed,0.231,0.10472558262987014
IR_typical_IR007_2,primary_processed,0.23108333333333334,-0.19282766412337665
IR_typical_IR007_2,primary_processed,0.23116666666666666,-0.1588448069805195
IR_typical_IR007_2,primary_processed,0.23125,0.0655396086038961
IR_typical_IR007_2,primary_processed,0.23133333333333334,-0.11787026152597405
IR_typical_IR007_2,primary_processed,0.23141666666666666,0.39707571250000007
IR_typical_IR007_2,primary_processed,0.2315,0.1588705176948052
IR_typical_IR007_2,primary_processed,0.23158333333333334,-0.23981831347402602
IR_typical_IR007_2,primary_processed,0.23166666666666666,-0.3629045472402598
IR_typical_IR007_2,primary_processed,0.23175,0.07041753068181819
IR_typical_IR007_2,primary_processed,0.23183333333333334,-0.013970521266233769
IR_typical_IR007_2,primary_processed,0.23191666666666666,-0.43054506672077925
IR_typical_IR007_2,primary_processed,0.232,0.1648866215909091
IR_typical_IR007_2,primary_processed,0.23208333333333334,0.30228142678571435
IR_typical_IR007_2,primary_processed,0.23216666666666666,-0.1645357160714286
IR_typical_IR007_2,primary_processed,0.23225,-0.12307337840909094
IR_typical_IR007_2,primary_processed,0.23233333333333334,0.4006528553571429
IR_typical_IR007_2,primary_processed,0.23241666666666666,-0.13136584594155845
IR_typical_IR007_2,primary_processed,0.2325,-0.3609533784090909
IR_typical_IR007_2,primary_processed,0.23258333333333334,0.4091079202922078
IR_typical_IR007_2,primary_processed,0.23266666666666666,-0.09868376801948053
IR_typical_IR007_2,primary_processed,0.23275,-0.2632323394480519
IR_typical_IR007_2,primary_processed,0.23283333333333334,0.07984818003246755
IR_typical_IR007_2,primary_processed,0.23291666666666666,0.20586116704545457
IR_typical_IR007_2,primary_processed,0.233,0.11675779042207793
IR_typical_IR007_2,primary_processed,0.23308333333333334,0.08505129691558441
IR_typical_IR007_2,primary_processed,0.23316666666666666,0.24130740081168833
IR_typical_IR007_2,primary_processed,0.23325,-0.0341325991883117
IR_typical_IR007_2,primary_processed,0.23333333333333334,-0.02145000178571429
IR_typical_IR007_2,primary_processed,0.23341666666666666,-0.14713779399350652
IR_typical_IR007_2,primary_processed,0.2335,-0.09998454724025975
IR_typical_IR007_2,primary_processed,0.23358333333333334,-0.12437415762987016
IR_typical_IR007_2,primary_processed,0.23366666666666666,-0.20859961217532472
IR_typical_IR007_2,primary_processed,0.23375,0.18260973847402598
IR_typical_IR007_2,primary_processed,0.23383333333333334,0.28276973847402603
IR_typical_IR007_2,primary_processed,0.23391666666666666,0.03480869951298701
IR_typical_IR007_2,primary_processed,0.234,-0.042262469318181825
IR_typical_IR007_2,primary_processed,0.23408333333333334,0.2388684397727273
IR_typical_IR007_2,primary_processed,0.23416666666666666,0.09854688133116883
IR_typical_IR007_2,primary_processed,0.23425,-0.19494143035714287
IR_typical_IR007_2,primary_processed,0.23433333333333334,-0.21689207970779223
IR_typical_IR007_2,primary_processed,0.23441666666666666,-0.06632688490259742
IR_typical_IR007_2,primary_processed,0.2345,-0.0713674043831169
IR_typical_IR007_2,primary_processed,0.23458333333333334,-0.02323857321428572
IR_typical_IR007_2,primary_processed,0.23466666666666666,0.10797753068181819
IR_typical_IR007_2,primary_processed,0.23475,0.11366843977272728
IR_typical_IR007_2,primary_processed,0.23483333333333334,0.10716454366883117
IR_typical_IR007_2,primary_processed,0.23491666666666666,0.10391259561688312
IR_typical_IR007_2,primary_processed,0.235,0.0840757125
IR_typical_IR007_2,primary_processed,0.23508333333333334,-0.03006766412337663
IR_typical_IR007_2,primary_processed,0.23516666666666666,-0.10811441737012989
IR_typical_IR007_2,primary_processed,0.23525,0.022776491720779217
IR_typical_IR007_2,primary_processed,0.23533333333333334,-0.007629222564935068
IR_typical_IR007_2,primary_processed,0.23541666666666666,-0.06226194983766235
IR_typical_IR007_2,primary_processed,0.2355,-0.1099029887987013
IR_typical_IR007_2,primary_processed,0.23558333333333334,-0.06112376801948053
IR_typical_IR007_2,primary_processed,0.23566666666666666,0.11090428392857143
IR_typical_IR007_2,primary_processed,0.23575,0.0021266215909090894
IR_typical_IR007_2,primary_processed,0.23583333333333334,0.07870999821428572
IR_typical_IR007_2,primary_processed,0.23591666666666666,0.145049738474026
IR_typical_IR007_2,primary_processed,0.236,0.10732714107142857
IR_typical_IR007_2,primary_processed,0.23608333333333334,-0.05527026152597404
IR_typical_IR007_2,primary_processed,0.23616666666666666,-0.030880651136363645
IR_typical_IR007_2,primary_processed,0.23625,-0.10730143035714287
IR_typical_IR007_2,primary_processed,0.23633333333333334,-0.21819285892857143
IR_typical_IR007_2,primary_processed,0.23641666666666666,-0.0718551965909091
IR_typical_IR007_2,primary_processed,0.2365,0.08456350470779221
IR_typical_IR007_2,primary_processed,0.23658333333333334,-0.06356272905844157
IR_typical_IR007_2,primary_processed,0.23666666666666666,-0.13120324853896104
IR_typical_IR007_2,primary_processed,0.23675,0.06001129691558442
IR_typical_IR007_2,primary_processed,0.23683333333333334,0.0465157125
IR_typical_IR007_2,primary_processed,0.23691666666666666,0.005378569642857142
IR_typical_IR007_2,primary_processed,0.237,0.012370257954545456
IR_typical_IR007_2,primary_processed,0.23708333333333334,0.031556751461038965
IR_typical_IR007_2,primary_processed,0.23716666666666666,-0.06421311866883117
IR_typical_IR007_2,primary_processed,0.23725,-0.11656948230519483
IR_typical_IR007_2,primary_processed,0.23733333333333334,-0.022913378409090912
IR_typical_IR007_2,primary_processed,0.23741666666666666,-0.08226143035714287
IR_typical_IR007_2,primary_processed,0.2375,0.13122895925324676
IR_typical_IR007_2,primary_processed,0.23758333333333334,0.0016388293831168816
IR_typical_IR007_2,primary_processed,0.23766666666666666,-0.18193363814935068
IR_typical_IR007_2,primary_processed,0.23775,0.08781545275974026
IR_typical_IR007_2,primary_processed,0.23783333333333334,-0.024864547240259743
IR_typical_IR007_2,primary_processed,0.23791666666666667,0.08521389431818183
IR_typical_IR007_2,primary_processed,0.238,-0.2529887030844156
IR_typical_IR007_2,primary_processed,0.23808333333333334,0.11399363457792208
IR_typical_IR007_2,primary_processed,0.23816666666666667,0.05123103717532468
IR_typical_IR007_2,primary_processed,0.23825,-0.17591753425324677
IR_typical_IR007_2,primary_processed,0.23833333333333334,0.4736590891233767
IR_typical_IR007_2,primary_processed,0.23841666666666667,0.42081493327922087
IR_typical_IR007_2,primary_processed,0.2385,-0.1895757160714286
IR_typical_IR007_2,primary_processed,0.23858333333333334,-0.678831300487013
IR_typical_IR007_2,primary_processed,0.23866666666666667,0.16976454366883117
IR_typical_IR007_2,primary_processed,0.23875,0.02635363457792208
IR_typical_IR007_2,primary_processed,0.23883333333333334,-0.47509675503246757
IR_typical_IR007_2,primary_processed,0.23891666666666667,0.41138428392857146
IR_typical_IR007_2,primary_processed,0.239,0.505690777435065
IR_typical_IR007_2,primary_processed,0.23908333333333334,-0.20502246931818185
IR_typical_IR007_2,primary_processed,0.23916666666666667,0.06976714107142858
IR_typical_IR007_2,primary_processed,0.23925,0.6144684397727274
IR_typical_IR007_2,primary_processed,0.23933333333333334,-0.6511897420454547
IR_typical_IR007_2,primary_processed,0.23941666666666667,-0.7913487030844157
IR_typical_IR007_2,primary_processed,0.2395,0.357076751461039
IR_typical_IR007_2,primary_processed,0.23958333333333334,0.07155571250000001
IR_typical_IR007_2,primary_processed,0.23966666666666667,-0.26664688490259736
IR_typical_IR007_2,primary_processed,0.23975,0.18537389431818185
IR_typical_IR007_2,primary_processed,0.23983333333333334,0.7746268813311689
IR_typical_IR007_2,primary_processed,0.23991666666666667,0.052531816396103895
IR_typical_IR007_2,primary_processed,0.24,0.007004543668831168
IR_typical_IR007_2,primary_processed,0.24008333333333334,0.48227675146103904
IR_typical_IR007_2,primary_processed,0.24016666666666667,-0.1289268849025974
IR_typical_IR007_2,primary_processed,0.24025,-0.6744411706168832
IR_typical_IR007_2,primary_processed,0.24033333333333334,-0.49216948230519486
IR_typical_IR007_2,primary_processed,0.24041666666666667,-0.09299285892857145
IR_typical_IR007_2,primary_processed,0.2405,-0.178031300487013
IR_typical_IR007_2,primary_processed,0.24058333333333334,0.18033337483766235
IR_typical_IR007_2,primary_processed,0.24066666666666667,0.5286170112012988
IR_typical_IR007_2,primary_processed,0.24075,0.4609764917207793
IR_typical_IR007_2,primary_processed,0.24083333333333334,0.2071619462662338
IR_typical_IR007_2,primary_processed,0.24091666666666667,0.16634999821428573
IR_typical_IR007_2,primary_processed,0.241,0.10374999821428572
IR_typical_IR007_2,primary_processed,0.24108333333333334,-0.2920120797077922
IR_typical_IR007_2,primary_processed,0.24116666666666667,-0.4303824693181818
IR_typical_IR007_2,primary_processed,0.24125,-0.3411164952922078
IR_typical_IR007_2,primary_processed,0.24133333333333334,0.03513389431818181
IR_typical_IR007_2,primary_processed,0.24141666666666667,0.1414725956168831
IR_typical_IR007_2,primary_processed,0.2415,0.2133406475649351
IR_typical_IR007_2,primary_processed,0.24158333333333334,0.2884606475649351
IR_typical_IR007_2,primary_processed,0.24166666666666667,0.15106584237012988
IR_typical_IR007_2,primary_processed,0.24175,0.003589998214285711
IR_typical_IR007_2,primary_processed,0.24183333333333334,-0.030555456331168837
IR_typical_IR007_2,primary_processed,0.24191666666666667,-0.15705623555194806
IR_typical_IR007_2,primary_processed,0.242,-0.5458266251623378
IR_typical_IR007_2,primary_processed,0.24208333333333334,-0.31591389788961044
IR_typical_IR007_2,primary_processed,0.24216666666666667,0.029442985227272726
IR_typical_IR007_2,primary_processed,0.24225,0.21691779042207793
IR_typical_IR007_2,primary_processed,0.24233333333333335,0.19724350470779223
IR_typical_IR007_2,primary_processed,0.24241666666666667,0.1339931150974026
IR_typical_IR007_2,primary_processed,0.2425,0.24520973847402597
IR_typical_IR007_2,primary_processed,0.24258333333333335,-0.03169363814935066
IR_typical_IR007_2,primary_processed,0.24266666666666667,-0.22941207970779223
IR_typical_IR007_2,primary_processed,0.24275,-0.17526714464285717
IR_typical_IR007_2,primary_processed,0.24283333333333335,-0.15510506672077923
IR_typical_IR007_2,primary_processed,0.24291666666666667,-0.3351003913961039
IR_typical_IR007_2,primary_processed,0.243,-0.2451840277597403
IR_typical_IR007_2,primary_processed,0.24308333333333335,0.14423675146103895
IR_typical_IR007_2,primary_processed,0.24316666666666667,-0.03640896282467533
IR_typical_IR007_2,primary_processed,0.24325,-0.001775716071428574
IR_typical_IR007_2,primary_processed,0.24333333333333335,0.42650584237012995
IR_typical_IR007_2,primary_processed,0.24341666666666667,0.4013032449675325
IR_typical_IR007_2,primary_processed,0.2435,-0.15786922256493507
IR_typical_IR007_2,primary_processed,0.24358333333333335,-0.2157538978896104
IR_typical_IR007_2,primary_processed,0.24366666666666667,-0.04112428750000001
IR_typical_IR007_2,primary_processed,0.24375,-0.3476203913961039
IR_typical_IR007_2,primary_processed,0.24383333333333335,-0.22453415762987017
IR_typical_IR007_2,primary_processed,0.24391666666666667,0.07968558262987013
IR_typical_IR007_2,primary_processed,0.244,0.14911467353896105
IR_typical_IR007_2,primary_processed,0.24408333333333335,-0.09217987191558442
IR_typical_IR007_2,primary_processed,0.24416666666666667,0.15464298522727274
IR_typical_IR007_2,primary_processed,0.24425,0.25333960860389615
IR_typical_IR007_2,primary_processed,0.24433333333333335,-0.11364272905844158
IR_typical_IR007_2,primary_processed,0.24441666666666667,-0.09803337840909092
IR_typical_IR007_2,primary_processed,0.2445,0.04521493327922078
IR_typical_IR007_2,primary_processed,0.24458333333333335,0.07562064756493507
IR_typical_IR007_2,primary_processed,0.24466666666666667,-0.29900376801948053
IR_typical_IR007_2,primary_processed,0.24475,0.16407363457792207
IR_typical_IR007_2,primary_processed,0.24483333333333332,0.15903311509740262
IR_typical_IR007_2,primary_processed,0.24491666666666667,-0.14437363814935067
IR_typical_IR007_2,primary_processed,0.245,0.24764869951298704
IR_typical_IR007_2,primary_processed,0.24508333333333332,-0.08209883295454547
IR_typical_IR007_2,primary_processed,0.24516666666666667,-0.05120532646103897
IR_typical_IR007_2,primary_processed,0.24525,-0.13250402775974027
IR_typical_IR007_2,primary_processed,0.24533333333333332,0.12326168652597402
IR_typical_IR007_2,primary_processed,0.24541666666666667,-0.03380740438311689
IR_typical_IR007_2,primary_processed,0.2455,-0.04990454724025976
IR_typical_IR007_2,primary_processed,0.24558333333333332,0.17269129691558444
IR_typical_IR007_2,primary_processed,0.24566666666666667,-0.1723403913961039
IR_typical_IR007_2,primary_processed,0.24575,0.32195571250000005
IR_typical_IR007_2,primary_processed,0.24583333333333332,0.2752902579545455
IR_typical_IR007_2,primary_processed,0.24591666666666667,-0.14437363814935067
IR_typical_IR007_2,primary_processed,0.246,-0.24437104074675328
IR_typical_IR007_2,primary_processed,0.24608333333333332,0.1957801280844156
IR_typical_IR007_2,primary_processed,0.24616666666666667,0.05984869951298702
IR_typical_IR007_2,primary_processed,0.24625,-0.501925326461039
IR_typical_IR007_2,primary_processed,0.24633333333333332,0.15513077743506495
IR_typical_IR007_2,primary_processed,0.24641666666666667,0.30780973847402604
IR_typical_IR007_2,primary_processed,0.2465,-0.1459996121753247
IR_typical_IR007_2,primary_processed,0.24658333333333332,0.0006632449675324651
IR_typical_IR007_2,primary_processed,0.24666666666666667,0.3736616865259741
IR_typical_IR007_2,primary_processed,0.24675,0.03708506314935065
IR_typical_IR007_2,primary_processed,0.24683333333333332,-0.39168428750000006
IR_typical_IR007_2,primary_processed,0.24691666666666667,0.19805649172077924
IR_typical_IR007_2,primary_processed,0.247,0.04846688133116883
IR_typical_IR007_2,primary_processed,0.24708333333333332,-0.1273009108766234
IR_typical_IR007_2,primary_processed,0.24716666666666667,0.0896040241883117
IR_typical_IR007_2,primary_processed,0.24725,0.1772440241883117
IR_typical_IR007_2,primary_processed,0.24733333333333332,0.13789545275974027
IR_typical_IR007_2,primary_processed,0.24741666666666667,-0.035270781006493515
IR_typical_IR007_2,primary_processed,0.2475,0.1827723358766234
IR_typical_IR007_2,primary_processed,0.24758333333333332,0.007329738474025972
IR_typical_IR007_2,primary_processed,0.24766666666666667,-0.14860117061688313
IR_typical_IR007_2,primary_processed,0.24775,-0.3131497420454546
IR_typical_IR007_2,primary_processed,0.24783333333333332,-0.12697571607142857
IR_typical_IR007_2,primary_processed,0.24791666666666667,-0.14307285892857147
IR_typical_IR007_2,primary_processed,0.248,-0.15022714464285716
IR_typical_IR007_2,primary_processed,0.24808333333333332,0.17317908912337665
IR_typical_IR007_2,primary_processed,0.24816666666666667,0.17805701120129871
IR_typical_IR007_2,primary_processed,0.24825,0.09529493327922078
IR_typical_IR007_2,primary_processed,0.24833333333333332,0.04667830990259741
IR_typical_IR007_2,primary_processed,0.24841666666666667,0.12976558262987015
IR_typical_IR007_2,primary_processed,0.2485,0.008955712499999997
IR_typical_IR007_2,primary_processed,0.24858333333333332,-0.165511300487013
IR_typical_IR007_2,primary_processed,0.24866666666666667,-0.22046922256493512
IR_typical_IR007_2,primary_processed,0.24875,-0.09185467711038962
IR_typical_IR007_2,primary_processed,0.24883333333333332,-0.03315701477272728
IR_typical_IR007_2,primary_processed,0.24891666666666667,-0.05852220957792209
IR_typical_IR007_2,primary_processed,0.249,-0.07592013165584417
IR_typical_IR007_2,primary_processed,0.24908333333333332,0.07675882938311689
IR_typical_IR007_2,primary_processed,0.24916666666666668,0.07106792029220779
IR_typical_IR007_2,primary_processed,0.24925,-0.0016131186688311703
IR_typical_IR007_2,primary_processed,0.24933333333333332,0.04472714107142857
IR_typical_IR007_2,primary_processed,0.24941666666666668,0.008305322889610387
IR_typical_IR007_2,primary_processed,0.2495,-0.08096065113636365
IR_typical_IR007_2,primary_processed,0.24958333333333332,-0.03901052126623377
IR_typical_IR007_2,primary_processed,0.24966666666666668,0.023752076136363633
IR_typical_IR007_2,primary_processed,0.24975,-0.1216100017857143
IR_typical_IR007_2,primary_processed,0.24983333333333332,-0.11900844334415586
IR_typical_IR007_2,primary_processed,0.24991666666666668,0.008467920292207791
IR_typical_IR007_2,primary_processed,0.25,0.052206621590909094
IR_typical_IR007_2,primary_processed,0.2500833333333333,0.04180038782467533
IR_typical_IR007_2,primary_processed,0.25016666666666665,0.10814012808441559
IR_typical_IR007_2,primary_processed,0.25025,0.13301753068181818
IR_typical_IR007_2,primary_processed,0.25033333333333335,0.09171779042207794
IR_typical_IR007_2,primary_processed,0.2504166666666667,-0.02681571607142858
IR_typical_IR007_2,primary_processed,0.2505,-0.044538832954545464
IR_typical_IR007_2,primary_processed,0.2505833333333333,-0.16112117061688316
IR_typical_IR007_2,primary_processed,0.25066666666666665,-0.1645357160714286
IR_typical_IR007_2,primary_processed,0.25075,-0.02063701477272728
IR_typical_IR007_2,primary_processed,0.25083333333333335,0.005703764448051946
IR_typical_IR007_2,primary_processed,0.2509166666666667,-0.02779130048701299
IR_typical_IR007_2,primary_processed,0.251,0.02440246574675324
IR_typical_IR007_2,primary_processed,0.2510833333333333,0.18049597224025973
IR_typical_IR007_2,primary_processed,0.25116666666666665,0.027166621590909087
IR_typical_IR007_2,primary_processed,0.25125,0.07188090730519481
IR_typical_IR007_2,primary_processed,0.25133333333333335,0.003589998214285711
IR_typical_IR007_2,primary_processed,0.2514166666666667,-0.12339857321428574
IR_typical_IR007_2,primary_processed,0.2515,0.03220714107142857
IR_typical_IR007_2,primary_processed,0.2515833333333333,-0.02681571607142858
IR_typical_IR007_2,primary_processed,0.25166666666666665,0.008467920292207791
IR_typical_IR007_2,primary_processed,0.25175,-0.1832344173701299
IR_typical_IR007_2,primary_processed,0.25183333333333335,0.21025129691558445
IR_typical_IR007_2,primary_processed,0.2519166666666667,0.2081375306818182
IR_typical_IR007_2,primary_processed,0.252,-0.2702240277597403
IR_typical_IR007_2,primary_processed,0.2520833333333333,0.049930257954545455
IR_typical_IR007_2,primary_processed,0.25216666666666665,0.22748662159090913
IR_typical_IR007_2,primary_processed,0.25225,0.0778970112012987
IR_typical_IR007_2,primary_processed,0.25233333333333335,-0.18144584594155846
IR_typical_IR007_2,primary_processed,0.2524166666666667,0.30650895925324684
IR_typical_IR007_2,primary_processed,0.2525,0.10407519301948052
IR_typical_IR007_2,primary_processed,0.2525833333333333,-0.3955866251623377
IR_typical_IR007_2,primary_processed,0.25266666666666665,0.27886740081168837
IR_typical_IR007_2,primary_processed,0.25275,0.3793525956168832
IR_typical_IR007_2,primary_processed,0.25283333333333335,-0.37721311866883117
IR_typical_IR007_2,primary_processed,0.2529166666666667,-0.20453467711038964
IR_typical_IR007_2,primary_processed,0.253,0.5016258423701299
IR_typical_IR007_2,primary_processed,0.2530833333333333,-0.026490521266233774
IR_typical_IR007_2,primary_processed,0.25316666666666665,-0.33623857321428574
IR_typical_IR007_2,primary_processed,0.25325,0.32325649172077925
IR_typical_IR007_2,primary_processed,0.25333333333333335,0.07952298522727273
IR_typical_IR007_2,primary_processed,0.2534166666666667,-0.1580318199675325
IR_typical_IR007_2,primary_processed,0.2535,0.09350636185064935
IR_typical_IR007_2,primary_processed,0.2535833333333333,0.14261077743506492
IR_typical_IR007_2,primary_processed,0.25366666666666665,-0.2154287030844156
IR_typical_IR007_2,primary_processed,0.25375,-0.2154287030844156
IR_typical_IR007_2,primary_processed,0.25383333333333336,0.06342584237012987
IR_typical_IR007_2,primary_processed,0.2539166666666667,0.0024518163961038935
IR_typical_IR007_2,primary_processed,0.254,-0.012507144642857146
IR_typical_IR007_2,primary_processed,0.2540833333333333,-0.021287404383116888
IR_typical_IR007_2,primary_processed,0.25416666666666665,0.14407415405844157
IR_typical_IR007_2,primary_processed,0.25425,0.13805805016233766
IR_typical_IR007_2,primary_processed,0.25433333333333336,0.06261285535714287
IR_typical_IR007_2,primary_processed,0.2544166666666667,-0.04437623555194806
IR_typical_IR007_2,primary_processed,0.2545,0.025215452759740256
IR_typical_IR007_2,primary_processed,0.25458333333333333,-0.13120324853896104
IR_typical_IR007_2,primary_processed,0.25466666666666665,-0.23721675503246756
IR_typical_IR007_2,primary_processed,0.25475,-0.15445467711038963
IR_typical_IR007_2,primary_processed,0.25483333333333336,-0.14811337840909092
IR_typical_IR007_2,primary_processed,0.2549166666666667,0.027491816396103895
IR_typical_IR007_2,primary_processed,0.255,0.03984921899350649
IR_typical_IR007_2,primary_processed,0.25508333333333333,0.1970809073051948
IR_typical_IR007_2,primary_processed,0.25516666666666665,0.19789389431818183
IR_typical_IR007_2,primary_processed,0.25525,-0.054945066720779236
IR_typical_IR007_2,primary_processed,0.25533333333333336,0.04472714107142857
IR_typical_IR007_2,primary_processed,0.2554166666666667,0.09253077743506494
IR_typical_IR007_2,primary_processed,0.2555,-0.15933259918831172
IR_typical_IR007_2,primary_processed,0.25558333333333333,-0.26225675503246754
IR_typical_IR007_2,primary_processed,0.25566666666666665,-0.0034016900974026
IR_typical_IR007_2,primary_processed,0.25575,-0.021775196590909096
IR_typical_IR007_2,primary_processed,0.25583333333333336,-0.10388688490259743
IR_typical_IR007_2,primary_processed,0.2559166666666667,-0.009417793993506497
IR_typical_IR007_2,primary_processed,0.256,-0.012507144642857146
IR_typical_IR007_2,primary_processed,0.25608333333333333,0.10651415405844156
IR_typical_IR007_2,primary_processed,0.25616666666666665,0.061149478733766235
IR_typical_IR007_2,primary_processed,0.25625,-0.04079909269480521
IR_typical_IR007_2,primary_processed,0.25633333333333336,-0.01332013165584416
IR_typical_IR007_2,primary_processed,0.2564166666666667,-0.061936755032467546
IR_typical_IR007_2,primary_processed,0.2565,-0.14583701477272729
IR_typical_IR007_2,primary_processed,0.25658333333333333,-0.01901104074675325
IR_typical_IR007_2,primary_processed,0.25666666666666665,-0.026165326461038967
IR_typical_IR007_2,primary_processed,0.25675,-0.10697623555194807
IR_typical_IR007_2,primary_processed,0.25683333333333336,0.10407519301948052
IR_typical_IR007_2,primary_processed,0.2569166666666667,0.16228506314935065
IR_typical_IR007_2,primary_processed,0.257,0.011069478733766232
IR_typical_IR007_2,primary_processed,0.25708333333333333,0.07383207613636364
IR_typical_IR007_2,primary_processed,0.25716666666666665,0.06228766055194805
IR_typical_IR007_2,primary_processed,0.25725,-0.06811545633116883
