bootstrap_seed,replicate,replicate_global,target_id,official_label,bootstrap_label,same_official,top_score,margin
20260919,25,25,B,B,B,True,0.5791643252728621,0.34010169684438
20260919,25,25,C,OR,B,False,0.4964444444444444,0.09999999999999998
20260919,25,25,D,OR,B,False,0.5185686745353413,0.18585957129290476
20260919,25,25,E,B,B,True,0.5722222222222223,0.25155555555555564
20260919,25,25,F,OR,B,False,0.43585603946856877,0.04882319004824859
20260919,25,25,G,B,B,True,0.6007699943349898,0.3624076488214248
20260919,25,25,H,OR,OR,True,0.49152181042837567,0.2103612478032862
20260919,25,25,I,B,B,True,0.6264444444444445,0.3226666666666667
20260919,25,25,J,B,B,True,0.5644444444444444,0.22777777777777775
20260919,25,25,K,OR,OR,True,0.5633755335472095,0.2954828708310174
20260919,25,25,L,B,B,True,0.5699569352880164,0.3283559492809161
20260919,25,25,M,OR,OR,True,0.5122580732297491,0.23569874384689032
20260919,25,25,N,OR,B,False,0.4888902177466999,0.12821581241536179
20260919,25,25,O,B,B,True,0.5903364316736269,0.34844827538547063
20260919,25,25,P,B,B,True,0.5269958350291684,0.2072694478361145
20260919,26,26,A,OR,OR,True,0.5728888888888889,0.3048888888888889
20260919,26,26,B,B,B,True,0.5077777777777778,0.20866666666666667
20260919,26,26,C,OR,B,False,0.4551111111111111,0.03199999999999997
20260919,26,26,D,OR,B,False,0.4662222222222222,0.07244444444444448
20260919,26,26,E,B,B,True,0.5,0.15399999999999997
20260919,26,26,F,OR,OR,True,0.5888888888888889,0.31422222222222224
20260919,26,26,G,B,B,True,0.5037777777777778,0.2417777777777778
20260919,26,26,H,OR,OR,True,0.6142222222222222,0.41355555555555557
20260919,26,26,I,B,B,True,0.6437777777777778,0.3695555555555556
20260919,26,26,J,B,B,True,0.4886666666666667,0.09666666666666668
20260919,26,26,K,OR,OR,True,0.615111111111111,0.40933333333333327
20260919,26,26,L,B,B,True,0.46112037037037035,0.11512962962962964
20260919,26,26,M,OR,OR,True,0.6004444444444446,0.40288888888888896
20260919,26,26,N,OR,OR,True,0.4275555555555555,0.040222222222222215
20260919,26,26,O,B,B,True,0.5128888888888888,0.21666666666666662
20260919,26,26,P,B,B,True,0.47533333333333333,0.0882222222222222
20260919,27,27,A,OR,OR,True,0.7518622482131254,0.5523066926575699
20260919,27,27,B,B,B,True,0.49269841269841275,0.03953457718370007
20260919,27,27,C,OR,B,False,0.49066666666666664,0.07066666666666666
20260919,27,27,D,OR,OR,True,0.4602222222222222,0.04377777777777775
20260919,27,27,E,B,B,True,0.508,0.0957777777777778
20260919,27,27,F,OR,OR,True,0.7120844704353477,0.47164002599090327
20260919,27,27,G,B,B,True,0.4742222222222222,0.010991660945474768
20260919,27,27,H,OR,OR,True,0.8200358697627149,0.7195203574972027
20260919,27,27,I,B,B,True,0.6648888888888889,0.40644444444444444
20260919,27,27,J,B,B,True,0.5251111111111111,0.1306666666666666
20260919,27,27,K,OR,OR,True,0.7836236517218974,0.6673913284895742
20260919,27,27,L,B,OR,False,0.5378463751972524,0.12649716884804607
20260919,27,27,M,OR,OR,True,0.734293620762145,0.5849413480348723
20260919,27,27,N,OR,OR,True,0.5480047034863718,0.16130629078795905
20260919,27,27,O,B,B,True,0.5627777777777777,0.18124484204913976
20260919,27,27,P,B,OR,False,0.456,0.0357777777777778
20260919,28,28,A,OR,OR,True,0.4653333333333334,0.06844444444444447
20260919,28,28,B,B,B,True,0.48466666666666663,0.19266666666666665
20260919,28,28,C,OR,OR,True,0.36933333333333335,0.0451111111111111
20260919,28,28,D,OR,B,False,0.46711111111111114,0.18355555555555564
20260919,28,28,E,B,OR,False,0.39355555555555555,0.0755555555555556
20260919,28,28,F,OR,B,False,0.4151111111111111,0.08466666666666661
20260919,28,28,G,B,B,True,0.49822222222222223,0.22533333333333333
20260919,28,28,H,OR,OR,True,0.47355555555555556,0.1111111111111111
20260919,28,28,I,B,B,True,0.3604444444444444,0.03511111111111109
20260919,28,28,J,B,B,True,0.35844444444444445,0.017333333333333367
20260919,28,28,K,OR,OR,True,0.5766666666666667,0.329995115995116
20260919,28,28,L,B,B,True,0.45777777777777773,0.14999999999999997
20260919,28,28,M,OR,OR,True,0.4744444444444444,0.16264957264957258
20260919,28,28,N,OR,B,False,0.40977777777777774,0.049333333333333285
20260919,28,28,O,B,B,True,0.4855555555555556,0.18888888888888888
20260919,28,28,P,B,B,True,0.4726666666666667,0.1751111111111111
20260919,29,29,A,OR,OR,True,0.6012050944224858,0.3383935002195873
20260919,29,29,B,B,B,True,0.5035152979066022,0.17895330112721414
20260919,29,29,C,OR,OR,True,0.5537777777777778,0.14333333333333337
20260919,29,29,D,OR,OR,True,0.44411024531024534,0.020380086580086554
20260919,29,29,E,B,OR,False,0.5049743589743589,0.06661538461538463
20260919,29,29,F,OR,OR,True,0.5688645147123409,0.25824374176548104
20260919,29,29,G,B,B,True,0.5036037839666025,0.18420273701533063
20260919,29,29,H,OR,OR,True,0.6768401618891321,0.49722294251218735
20260919,29,29,I,B,B,True,0.4984444444444444,0.05422222222222223
20260919,29,29,J,B,OR,False,0.5115555555555555,0.0713333333333333
20260919,29,29,K,OR,OR,True,0.6478509316770186,0.43494616977225664
20260919,29,29,L,B,B,True,0.4929412238325282,0.15092838530229835
20260919,29,29,M,OR,OR,True,0.6046569044482089,0.3933117385030429
20260919,29,29,N,OR,OR,True,0.5697401262960483,0.2335500064597516
20260919,29,29,O,B,B,True,0.5140233948682225,0.22626901195866717
20260919,29,29,P,B,B,True,0.4771904761904763,0.09115873015873027
20260919,30,30,A,OR,OR,True,0.6649110462151763,0.40471098131924155
20260919,30,30,B,B,B,True,0.5730950444837912,0.2159437121559883
20260919,30,30,C,OR,B,False,0.47644444444444445,0.08511111111111108
20260919,30,30,D,OR,B,False,0.49313949088407294,0.07701972250888656
20260919,30,30,E,B,B,True,0.5688888888888889,0.25222222222222224
20260919,30,30,F,OR,OR,True,0.6116204029403226,0.29368525032508963
20260919,30,30,G,B,B,True,0.6025149190110827,0.28937766410912186
20260919,30,30,H,OR,OR,True,0.6976814747504206,0.4948649671194829
20260919,30,30,I,B,B,True,0.615111111111111,0.32222222222222213
20260919,30,30,J,B,B,True,0.5531111111111111,0.21133333333333332
20260919,30,30,K,OR,OR,True,0.6715244502659363,0.4877155671985393
20260919,30,30,L,B,B,True,0.5205044520223548,0.10677460452780141
20260919,30,30,M,OR,OR,True,0.6736124518183342,0.48433601474777943
20260919,30,30,N,OR,B,False,0.47036383423943967,0.04258230176829514
20260919,30,30,O,B,B,True,0.6143529411764705,0.31759477124183
20260919,30,30,P,B,B,True,0.5413980513313125,0.17220420888205207
20260919,31,31,A,OR,OR,True,0.6706130268199234,0.4430574712643679
20260919,31,31,B,B,OR,False,0.474,0.03266666666666662
20260919,31,31,C,OR,OR,True,0.48133333333333334,0.06555555555555559
20260919,31,31,D,OR,B,False,0.49133333333333334,0.07577777777777778
20260919,31,31,E,B,OR,False,0.4726844444444444,0.048462222222222184
20260919,31,31,F,OR,OR,True,0.6322222222222221,0.35511111111111104
20260919,31,31,G,B,B,True,0.47866666666666663,0.04799999999999999
20260919,31,31,H,OR,OR,True,0.7676227414525888,0.6455116303414777
20260919,31,31,I,B,B,True,0.6197777777777778,0.2673333333333333
20260919,31,31,J,B,B,True,0.4686666666666667,0.026444444444444437
20260919,31,31,K,OR,OR,True,0.7446666666666667,0.6171111111111112
20260919,31,31,L,B,OR,False,0.5214444444444445,0.12977777777777783
20260919,31,31,M,OR,OR,True,0.7382222222222222,0.6024444444444444
20260919,31,31,N,OR,OR,True,0.5298507108012478,0.15190626635680338
20260919,31,31,O,B,B,True,0.46144444444444443,0.014222222222222247
20260919,31,31,P,B,B,True,0.5051111111111111,0.10688888888888881
20260919,32,32,A,OR,OR,True,0.5382222222222223,0.29600000000000004
20260919,32,32,B,B,OR,False,0.3962459639126306,0.04693637226970565
20260919,32,32,C,OR,OR,True,0.6097777777777778,0.314
20260919,32,32,D,OR,OR,True,0.46044444444444443,0.15444444444444444
20260919,32,32,E,B,OR,False,0.5488888888888889,0.1811111111111111
20260919,32,32,F,OR,OR,True,0.5668888888888889,0.3262222222222222
20260919,32,32,G,B,B,True,0.3765802469135802,0.0164938271604938
20260919,32,32,H,OR,OR,True,0.5743095238095237,0.3674206349206348
20260919,32,32,I,B,B,True,0.45644444444444443,0.040222222222222215
20260919,32,32,J,B,OR,False,0.5415555555555556,0.19555555555555554
20260919,32,32,K,OR,OR,True,0.5193867724867725,0.23427566137566136
20260919,32,32,L,B,OR,False,0.4258517161850495,0.10059232125898793
20260919,32,32,M,OR,OR,True,0.49841040564373895,0.2139659611992945
20260919,32,32,N,OR,OR,True,0.486,0.17133333333333334
20260919,32,32,O,B,B,True,0.37693827160493826,0.01943209876543206
20260919,32,32,P,B,OR,False,0.42400000000000004,0.07311111111111113
20260919,33,33,A,OR,OR,True,0.6173503448074199,0.31910189040523357
20260919,33,33,B,B,B,True,0.5475227091447338,0.20355773019097234
20260919,33,33,C,OR,B,False,0.4948888888888889,0.03400000000000003
20260919,33,33,D,OR,B,False,0.550510606060606,0.20746565656565646
20260919,33,33,E,B,B,True,0.5582222222222222,0.14355555555555555
20260919,33,33,F,OR,OR,True,0.5640413677477614,0.20732053759310598
20260919,33,33,G,B,B,True,0.5381241544925206,0.2050939542198793
20260919,33,33,H,OR,OR,True,0.7195917028321114,0.5357789109480436
20260919,33,33,I,B,B,True,0.586,0.2508888888888889
20260919,33,33,J,B,B,True,0.542984126984127,0.12507936507936512
20260919,33,33,K,OR,OR,True,0.7091089277762742,0.5504302266291963
20260919,33,33,L,B,B,True,0.527086325702468,0.1552437868358526
20260919,33,33,M,OR,OR,True,0.6700530982418808,0.5072483528025437
20260919,33,33,N,OR,OR,True,0.5074073143328274,0.07943230396356854
20260919,33,33,O,B,B,True,0.5176800713850228,0.17092801022710602
20260919,33,33,P,B,B,True,0.6064672727272726,0.31893454545454536
20260919,34,34,A,OR,OR,True,0.6162270483035982,0.3297874299405297
20260919,34,34,B,B,B,True,0.6304423838933272,0.3626529359548226
20260919,34,34,C,OR,B,False,0.4713333333333333,0.06977777777777777
20260919,34,34,D,OR,OR,True,0.445655795148248,0.02842270140760711
20260919,34,34,E,B,B,True,0.5851111111111111,0.2668888888888889
20260919,34,34,F,OR,OR,True,0.6175110674547369,0.334133246020585
20260919,34,34,G,B,B,True,0.6968088088088088,0.5031347347347347
20260919,34,34,H,OR,OR,True,0.6523332791397481,0.40821250422544225
20260919,34,34,I,B,B,True,0.5591111111111111,0.25177777777777777
20260919,34,34,J,B,B,True,0.5031111111111112,0.1286666666666667
20260919,34,34,K,OR,OR,True,0.5884869614512472,0.3698628117913833
20260919,34,34,L,B,B,True,0.548603357416762,0.1995193703461795
20260919,34,34,M,OR,OR,True,0.5418402116402117,0.2988100529100529
20260919,34,34,N,OR,OR,True,0.4363227684365151,0.007747038374531612
20260919,34,34,O,B,B,True,0.6981168942527433,0.508451205922904
20260919,34,34,P,B,B,True,0.48068978736148543,0.09004624138963757
20260919,35,35,A,OR,OR,True,0.583632070491594,0.2622879920593953
20260919,35,35,B,B,B,True,0.6151417402199186,0.3148628870715998
20260919,35,35,C,OR,OR,True,0.5024444444444445,0.04735353535353537
20260919,35,35,D,OR,B,False,0.6180226286401608,0.33601860330602357
20260919,35,35,E,B,OR,False,0.49599999999999994,0.045111111111111046
20260919,35,35,F,OR,B,False,0.5605636449897935,0.21192891883357184
20260919,35,35,G,B,B,True,0.6353950509338755,0.372252806892246
20260919,35,35,H,OR,OR,True,0.6758109678185071,0.47483360257489216
20260919,35,35,I,B,B,True,0.5517575757575758,0.145979797979798
20260919,35,35,J,B,B,True,0.51,0.06711111111111112
20260919,35,35,K,OR,OR,True,0.6348272678193515,0.4202339422704657
20260919,35,35,L,B,B,True,0.5873346887608373,0.2523598952645483
20260919,35,35,M,OR,OR,True,0.5860058819880237,0.32059117060781006
20260919,35,35,N,OR,OR,True,0.5017491533698994,0.07376580171573627
20260919,35,35,O,B,B,True,0.6851536022417226,0.4764407690467243
20260919,35,35,P,B,B,True,0.6391750922433287,0.3764851466739755
20260919,36,36,A,OR,OR,True,0.544,0.29555555555555557
20260919,36,36,B,B,B,True,0.41342666666666666,0.0786311111111111
20260919,36,36,C,OR,OR,True,0.5282222222222223,0.1288888888888889
20260919,36,36,D,OR,B,False,0.4131111111111111,0.052888888888888874
20260919,36,36,E,B,B,True,0.43555555555555553,0.013999999999999957
20260919,36,36,F,OR,OR,True,0.542,0.27577777777777784
20260919,36,36,G,B,B,True,0.37929999999999997,0.08082222222222224
20260919,36,36,H,OR,OR,True,0.6201688888888889,0.4226133333333333
20260919,36,36,I,B,B,True,0.5002222222222222,0.1144444444444444
20260919,36,36,J,B,OR,False,0.4757777777777778,0.03555555555555556
20260919,36,36,K,OR,OR,True,0.6326666666666667,0.4277777777777778
20260919,36,36,L,B,OR,False,0.4316231746031746,0.09575428571428574
20260919,36,36,M,OR,OR,True,0.6193888888888889,0.4145
20260919,36,36,N,OR,OR,True,0.4282222222222222,0.07377777777777778
20260919,36,36,O,B,B,True,0.3889888888888889,0.11819999999999997
20260919,36,36,P,B,B,True,0.4315555555555556,0.0768888888888889
20260919,37,37,A,OR,OR,True,0.5233333333333333,0.1373333333333333
20260919,37,37,B,B,B,True,0.4820048573163327,0.12911596842744383
20260919,37,37,C,OR,B,False,0.5217407407407407,0.08214814814814814
20260919,37,37,D,OR,B,False,0.5401904761904762,0.19860317460317467
20260919,37,37,E,B,B,True,0.5359999999999999,0.13822222222222214
20260919,37,37,F,OR,OR,True,0.4908888888888889,0.06644444444444447
20260919,37,37,G,B,B,True,0.46602428658166356,0.1705798421372191
20260919,37,37,H,OR,OR,True,0.5890740740740742,0.3473976927747421
20260919,37,37,I,B,B,True,0.6261481481481482,0.2720740740740742
20260919,37,37,J,B,B,True,0.5352444444444444,0.12493333333333329
20260919,37,37,K,OR,OR,True,0.5642222222222222,0.3184444444444444
20260919,37,37,L,B,B,True,0.45844687310261084,0.06533576199149976
20260919,37,37,M,OR,OR,True,0.5252407407407408,0.24412962962962964
20260919,37,37,N,OR,OR,True,0.46095185185185183,0.013713661202185756
20260919,37,37,O,B,B,True,0.4808913175470552,0.23022465088038857
20260919,37,37,P,B,B,True,0.5588888888888889,0.23244444444444445
20260919,38,38,A,OR,OR,True,0.6758592592592593,0.4532740740740741
20260919,38,38,B,B,B,True,0.46940000000000004,0.03080000000000005
20260919,38,38,C,OR,B,False,0.522888888888889,0.11022222222222228
20260919,38,38,D,OR,B,False,0.452,0.0040000000000000036
20260919,38,38,E,B,B,True,0.48133333333333334,0.07111111111111112
20260919,38,38,F,OR,OR,True,0.6384190347923683,0.35968251402918083
20260919,38,38,G,B,B,True,0.46739111111111115,0.03944888888888898
20260919,38,38,H,OR,OR,True,0.6883481806367773,0.4871408057179989
20260919,38,38,I,B,B,True,0.589111111111111,0.23599999999999993
20260919,38,38,J,B,B,True,0.5477777777777778,0.15800000000000003
20260919,38,38,K,OR,OR,True,0.6277623781676414,0.4457469785575049
20260919,38,38,L,B,OR,False,0.4652666666666666,0.015866666666666585
20260919,38,38,M,OR,OR,True,0.612833983105913,0.4232235217673814
20260919,38,38,N,OR,OR,True,0.485083950617284,0.047056790123456815
20260919,38,38,O,B,B,True,0.4545066666666667,0.007013333333333427
20260919,38,38,P,B,B,True,0.49800000000000005,0.09022222222222231
20260919,39,39,A,OR,OR,True,0.6129782697771997,0.34595653955439937
20260919,39,39,B,B,OR,False,0.4873766596785465,0.14853109713487073
20260919,39,39,C,OR,OR,True,0.6055555555555556,0.22755555555555562
20260919,39,39,D,OR,OR,True,0.5997183787561146,0.2769923130677847
20260919,39,39,E,B,OR,False,0.5855555555555555,0.23822222222222217
20260919,39,39,F,OR,OR,True,0.6259035639412999,0.3380293501048219
20260919,39,39,G,B,OR,False,0.43476166879940464,0.11774555982103152
20260919,39,39,H,OR,OR,True,0.6397925169003739,0.41069614491185885
20260919,39,39,I,B,OR,False,0.5399999999999999,0.09822222222222216
20260919,39,39,J,B,OR,False,0.5615555555555556,0.14688888888888896
20260919,39,39,K,OR,OR,True,0.5917835820895523,0.3293449419568823
20260919,39,39,L,B,OR,False,0.5173233170277196,0.18953552294432802
20260919,39,39,M,OR,OR,True,0.5803391376451078,0.30712271973466
20260919,39,39,N,OR,OR,True,0.5525667973897112,0.1846891503349778
20260919,39,39,O,B,OR,False,0.39504161107934693,0.08097211104758273
20260919,39,39,P,B,OR,False,0.5769035639412998,0.23158490566037743
20260920,0,40,A,OR,OR,True,0.742909090909091,0.5618922558922559
20260920,0,40,B,B,OR,False,0.5586280193236716,0.21170048309178752
20260920,0,40,C,OR,OR,True,0.6473333333333334,0.41444444444444456
20260920,0,40,D,OR,OR,True,0.6069494949494949,0.3179360269360269
20260920,0,40,E,B,OR,False,0.6297777777777778,0.36044444444444446
20260920,0,40,F,OR,OR,True,0.7151609427609427,0.5230255892255892
20260920,0,40,G,B,OR,False,0.5577681159420289,0.2155362318840579
20260920,0,40,H,OR,OR,True,0.7985571658615137,0.6764476650563608
20260920,0,40,I,B,OR,False,0.6075555555555555,0.3431111111111111
20260920,0,40,J,B,OR,False,0.628,0.3806666666666667
20260920,0,40,K,OR,OR,True,0.7487681159420291,0.6279533011272143
20260920,0,40,L,B,OR,False,0.6075054896794027,0.3065665349143609
20260920,0,40,M,OR,OR,True,0.7458212560386474,0.6208582930756844
20260920,0,40,N,OR,OR,True,0.6739111111111111,0.46456296296296296
20260920,0,40,O,B,OR,False,0.51787922705314,0.12775845410628012
20260920,0,40,P,B,OR,False,0.5664646464646464,0.2362996632996633
20260920,1,41,A,OR,OR,True,0.5907854477214083,0.20712645099837212
20260920,1,41,B,B,B,True,0.6723866213151928,0.4143287981859411
20260920,1,41,C,OR,OR,True,0.4651111111111111,0.0020000000000000018
20260920,1,41,D,OR,B,False,0.5875656565656565,0.22307070707070703
20260920,1,41,E,B,B,True,0.4922222222222222,0.040222222222222215
20260920,1,41,F,OR,OR,True,0.55493197492163,0.13475283873214905
20260920,1,41,G,B,B,True,0.6848390022675737,0.4465668934240362
20260920,1,41,H,OR,OR,True,0.7307613263730608,0.48484911322722124
20260920,1,41,I,B,B,True,0.5564469696969697,0.17977777777777776
20260920,1,41,J,B,B,True,0.5044444444444445,0.06400000000000006
20260920,1,41,K,OR,OR,True,0.6547590187590188,0.3841847041847042
20260920,1,41,L,B,B,True,0.6287942692228407,0.318255205112348
20260920,1,41,M,OR,OR,True,0.629660606060606,0.33443232323232325
20260920,1,41,N,OR,B,False,0.4850302408606763,0.007831386646896754
20260920,1,41,O,B,B,True,0.6943945578231293,0.47367800453514747
20260920,1,41,P,B,B,True,0.607729797979798,0.27117171717171723
20260920,2,42,A,OR,OR,True,0.47598692810457516,0.12339096850861553
20260920,2,42,B,B,B,True,0.6187134126984126,0.37228204014939303
20260920,2,42,C,OR,B,False,0.5915555555555555,0.2311111111111111
20260920,2,42,D,OR,B,False,0.6637978826728826,0.47567892842451664
20260920,2,42,E,B,B,True,0.5751111111111111,0.2637777777777778
20260920,2,42,F,OR,B,False,0.578554292929293,0.29510331253713606
20260920,2,42,G,B,B,True,0.6138031746031746,0.37514957983193276
20260920,2,42,H,OR,OR,True,0.5433202614379085,0.2471585875562346
20260920,2,42,I,B,B,True,0.6644444444444445,0.3702222222222223
20260920,2,42,J,B,B,True,0.6368888888888888,0.3235555555555555
20260920,2,42,K,OR,OR,True,0.5123333333333333,0.2621818181818181
20260920,2,42,L,B,B,True,0.5742964972999508,0.2825317914175979
20260920,2,42,M,OR,OR,True,0.4630239651416122,0.1858964151317093
20260920,2,42,N,OR,B,False,0.5064934632034632,0.13178758085052206
20260920,2,42,O,B,B,True,0.6456692063492062,0.4392378338001866
20260920,2,42,P,B,B,True,0.6550478252333091,0.4709171062790607
20260920,3,43,A,OR,OR,True,0.5077037037037037,0.2422962962962963
20260920,3,43,B,B,B,True,0.5051111111111111,0.22999999999999993
20260920,3,43,C,OR,OR,True,0.5531111111111111,0.16422222222222221
20260920,3,43,D,OR,B,False,0.5242222222222223,0.2766666666666667
20260920,3,43,E,B,OR,False,0.48311111111111116,0.11422222222222228
20260920,3,43,F,OR,B,False,0.3969365079365079,0.01098412698412693
20260920,3,43,G,B,B,True,0.5119814814814815,0.2675185185185185
20260920,3,43,H,OR,OR,True,0.5223333333333333,0.2583333333333333
20260920,3,43,I,B,B,True,0.508888888888889,0.12000000000000005
20260920,3,43,J,B,OR,False,0.5097777777777778,0.09955555555555556
20260920,3,43,K,OR,OR,True,0.4943148148148148,0.23009259259259257
20260920,3,43,L,B,B,True,0.448,0.11599999999999999
20260920,3,43,M,OR,OR,True,0.47992592592592587,0.22103703703703698
20260920,3,43,N,OR,OR,True,0.4117777777777778,0.0411111111111111
20260920,3,43,O,B,B,True,0.5001296296296297,0.24225925925925934
20260920,3,43,P,B,B,True,0.5526666666666666,0.3068888888888889
20260920,4,44,A,OR,OR,True,0.5237777777777778,0.18733333333333335
20260920,4,44,B,B,B,True,0.5320202020202021,0.16915151515151516
20260920,4,44,C,OR,B,False,0.49955555555555553,0.1408888888888889
20260920,4,44,D,OR,OR,True,0.45133333333333336,0.006643678160919597
20260920,4,44,E,B,B,True,0.5375555555555555,0.19911111111111096
20260920,4,44,F,OR,OR,True,0.5430505050505051,0.20121212121212123
20260920,4,44,G,B,B,True,0.5662222222222223,0.2373333333333334
20260920,4,44,H,OR,OR,True,0.5193333333333333,0.19333333333333336
20260920,4,44,I,B,B,True,0.6146666666666667,0.29911111111111116
20260920,4,44,J,B,B,True,0.5251111111111111,0.1784444444444444
20260920,4,44,K,OR,OR,True,0.5237777777777778,0.26555555555555554
20260920,4,44,L,B,B,True,0.49652525252525254,0.0963838383838384
20260920,4,44,M,OR,OR,True,0.5035581245985871,0.24578805394990372
20260920,4,44,N,OR,B,False,0.4576565656565657,0.020202020202020277
20260920,4,44,O,B,B,True,0.5462222222222223,0.20666666666666672
20260920,4,44,P,B,B,True,0.4550038314176245,0.012114942528735628
20260920,5,45,A,OR,OR,True,0.7764444444444444,0.5899999999999999
20260920,5,45,B,B,B,True,0.6375555555555555,0.30977777777777776
20260920,5,45,C,OR,B,False,0.486,0.014666666666666661
20260920,5,45,D,OR,B,False,0.5175555555555555,0.07511111111111107
20260920,5,45,E,B,B,True,0.5104444444444444,0.06933333333333325
20260920,5,45,F,OR,OR,True,0.7362222222222222,0.504
20260920,5,45,G,B,B,True,0.5968888888888889,0.238
20260920,5,45,H,OR,OR,True,0.8751111111111112,0.7835555555555556
20260920,5,45,I,B,B,True,0.6431111111111111,0.31555555555555553
20260920,5,45,J,B,B,True,0.5277777777777778,0.09711111111111115
20260920,5,45,K,OR,OR,True,0.7786666666666666,0.6466666666666666
20260920,5,45,L,B,B,True,0.6053333333333334,0.24222222222222228
20260920,5,45,M,OR,OR,True,0.7375555555555555,0.5882222222222222
20260920,5,45,N,OR,OR,True,0.5786666666666667,0.19466666666666665
20260920,5,45,O,B,B,True,0.6397777777777777,0.3217777777777777
20260920,5,45,P,B,B,True,0.5217777777777778,0.08333333333333331
20260920,6,46,A,OR,OR,True,0.466,0.02555555555555561
20260920,6,46,B,B,B,True,0.6952592592592592,0.46829629629629627
20260920,6,46,C,OR,B,False,0.538,0.12911111111111118
20260920,6,46,D,OR,B,False,0.47241695341695344,0.06781168461168463
20260920,6,46,E,B,B,True,0.6166666666666667,0.28577777777777785
20260920,6,46,F,OR,B,False,0.4912125282125282,0.0693139453139453
20260920,6,46,G,B,B,True,0.7046666666666667,0.4922222222222222
20260920,6,46,H,OR,OR,True,0.5809629629629629,0.2883703703703703
20260920,6,46,I,B,B,True,0.6579999999999999,0.3508888888888888
20260920,6,46,J,B,B,True,0.6168888888888889,0.27177777777777784
20260920,6,46,K,OR,OR,True,0.5494545454545455,0.2862424242424243
20260920,6,46,L,B,B,True,0.6345811965811966,0.34494017094017093
20260920,6,46,M,OR,OR,True,0.5242222222222223,0.25000000000000006
20260920,6,46,N,OR,B,False,0.5402222222222223,0.1488888888888889
20260920,6,46,O,B,B,True,0.7113333333333334,0.5086666666666667
20260920,6,46,P,B,B,True,0.48954360454360457,0.10077609797609799
20260920,7,47,A,OR,OR,True,0.6837013888888889,0.4027361111111111
20260920,7,47,B,B,B,True,0.5316111111111111,0.1803310305123777
20260920,7,47,C,OR,B,False,0.4971111111111111,0.12311111111111112
20260920,7,47,D,OR,B,False,0.4869652777777778,0.061486111111111186
20260920,7,47,E,B,B,True,0.5582222222222222,0.24177777777777776
20260920,7,47,F,OR,OR,True,0.646798611111111,0.3353749999999999
20260920,7,47,G,B,B,True,0.5270347222222223,0.2198380109383996
20260920,7,47,H,OR,OR,True,0.7805786917098446,0.6158217472654002
20260920,7,47,I,B,B,True,0.6766666666666666,0.44066666666666665
20260920,7,47,J,B,B,True,0.5528888888888889,0.22333333333333333
20260920,7,47,K,OR,OR,True,0.7541180555555556,0.6083402777777778
20260920,7,47,L,B,B,True,0.4911865079365079,0.07437186446253802
20260920,7,47,M,OR,OR,True,0.6133333333333333,0.40688888888888886
20260920,7,47,N,OR,OR,True,0.4944467472654001,0.0666689694876223
20260920,7,47,O,B,B,True,0.5143333333333333,0.248650700441374
20260920,7,47,P,B,B,True,0.5047569444444444,0.0948472222222222
20260920,8,48,A,OR,OR,True,0.5365923232323233,0.14679676767676775
20260920,8,48,B,B,B,True,0.55,0.2553818181818182
20260920,8,48,C,OR,B,False,0.48488888888888887,0.05399999999999999
20260920,8,48,D,OR,B,False,0.6284444444444444,0.33355555555555544
20260920,8,48,E,B,B,True,0.6155555555555555,0.31711111111111107
20260920,8,48,F,OR,OR,True,0.4826332757026256,0.027327157465857232
20260920,8,48,G,B,B,True,0.5328253968253969,0.2970556998556999
20260920,8,48,H,OR,OR,True,0.6804219688196458,0.4405588005541544
20260920,8,48,I,B,B,True,0.632888888888889,0.350888888888889
20260920,8,48,J,B,B,True,0.5666666666666667,0.22533333333333333
20260920,8,48,K,OR,OR,True,0.6468595134649582,0.378385693596583
20260920,8,48,L,B,B,True,0.5448444444444445,0.21841212121212122
20260920,8,48,M,OR,OR,True,0.6411266805990944,0.36692002786485545
20260920,8,48,N,OR,B,False,0.5264444444444444,0.15356767676767674
20260920,8,48,O,B,B,True,0.5211111111111111,0.2971111111111111
20260920,8,48,P,B,B,True,0.6651111111111111,0.39599999999999996
20260920,9,49,A,OR,OR,True,0.6564490299823633,0.4106758377425044
20260920,9,49,B,B,OR,False,0.5153777777777778,0.21561034685479136
20260920,9,49,C,OR,OR,True,0.5519999999999999,0.23111111111111104
20260920,9,49,D,OR,OR,True,0.6115817245817247,0.3247190047190048
20260920,9,49,E,B,OR,False,0.49577777777777776,0.09577777777777774
20260920,9,49,F,OR,OR,True,0.7062742742742744,0.5012152152152153
20260920,9,49,G,B,OR,False,0.4297283950617284,0.11869543866929488
20260920,9,49,H,OR,OR,True,0.7130371184371184,0.5491488988377877
20260920,9,49,I,B,OR,False,0.5082222222222222,0.11822222222222228
20260920,9,49,J,B,OR,False,0.5257777777777778,0.1706666666666667
20260920,9,49,K,OR,OR,True,0.5823650793650794,0.371920634920635
20260920,9,49,L,B,OR,False,0.5558267696267696,0.27298569680791895
20260920,9,49,M,OR,OR,True,0.5535128205128206,0.33040170940170943
20260920,9,49,N,OR,OR,True,0.5679947089947089,0.24465373309817745
20260920,9,49,O,B,OR,False,0.3697777777777778,0.04206854099664564
20260920,9,49,P,B,OR,False,0.6006981266981267,0.3047851422851423
20260920,10,50,A,OR,OR,True,0.6687546296296296,0.4103981481481481
20260920,10,50,B,B,B,True,0.5270767841011743,0.12080668473351397
20260920,10,50,C,OR,B,False,0.5966666666666666,0.28155555555555545
